rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,chain_break_fraction,selected_variable_count,selected_variables
249,6.793464435246565,1,False,3,0.016666666666666666,13,x_R01_EXIT_A | x_R02_EXIT_A | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_E
250,6.799601273072285,1,False,3,0.03333333333333333,13,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_A | x_R04_EXIT_D | x_R05_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_E
251,6.807846301702038,1,False,3,0.08333333333333333,13,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_E | x_R12_EXIT_A
252,6.825281652842664,1,False,3,0.03333333333333333,13,x_R01_EXIT_C | x_R02_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_B
253,6.833242533950706,1,False,3,0.016666666666666666,15,x_R01_EXIT_A | x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_B
254,6.835127554799101,1,False,3,0.06666666666666667,13,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_B | x_R12_EXIT_C
255,6.835587137767802,1,False,3,0.03333333333333333,11,x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_A | x_R08_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_B
256,6.839618569791889,1,False,3,0.0,15,x_R01_EXIT_A | x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_B | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_B
257,6.8396959451801775,1,False,3,0.016666666666666666,13,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_A | x_R07_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_E
258,6.840166527517457,1,False,3,0.016666666666666666,13,x_R01_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_D
259,6.845496500146236,1,False,3,0.06666666666666667,13,x_R01_EXIT_D | x_R02_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_D | x_R12_EXIT_B | x_R12_EXIT_D
260,6.870885298509424,1,False,3,0.016666666666666666,13,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_E
261,6.880051481370467,1,False,3,0.03333333333333333,13,x_R01_EXIT_A | x_R01_EXIT_D | x_R02_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_E | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_E
262,6.885440991539789,1,False,3,0.0,13,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_B | x_R07_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_A | x_R12_EXIT_B
263,6.892314837289739,1,False,3,0.03333333333333333,13,x_R01_EXIT_B | x_R02_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_A | x_R12_EXIT_D
264,6.894340244978819,1,False,3,0.05,13,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_B
265,6.901413644961231,1,False,3,0.03333333333333333,13,x_R01_EXIT_A | x_R02_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R06_EXIT_E | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_A
266,6.921013089415535,1,False,3,0.05,13,x_R01_EXIT_A | x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_A
267,6.922366303852317,1,False,3,0.05,13,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_E
268,6.923083911808272,1,False,3,0.03333333333333333,15,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_D
269,6.930450422862754,1,False,3,0.05,13,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_B | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_B
270,6.933006199256193,1,False,3,0.016666666666666666,13,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_D | x_R12_EXIT_D
271,6.93498637886152,1,False,3,0.05,11,x_R01_EXIT_B | x_R02_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_E | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_B | x_R12_EXIT_A
272,6.951923356369939,1,False,3,0.05,15,x_R01_EXIT_C | x_R02_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_A
273,6.951927400960024,1,False,3,0.05,11,x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_B | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_C
274,6.956630778569034,1,False,3,0.016666666666666666,13,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_B | x_R04_EXIT_E | x_R05_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_E
275,6.967970715703856,1,False,3,0.03333333333333333,15,x_R01_EXIT_A | x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_E
276,6.972372619505995,1,False,3,0.06666666666666667,13,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_D
277,6.976333853473234,1,False,3,0.03333333333333333,13,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_E | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_B | x_R12_EXIT_C
278,6.979410251062548,1,False,3,0.05,11,x_R01_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_C | x_R12_EXIT_D
279,6.994214934436508,1,False,3,0.03333333333333333,15,x_R01_EXIT_C | x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_A | x_R07_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_A
280,6.996888301452196,1,False,3,0.03333333333333333,13,x_R01_EXIT_D | x_R02_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_E | x_R06_EXIT_C | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_A
281,6.996926684102018,1,False,3,0.06666666666666667,13,x_R01_EXIT_D | x_R02_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_E
282,7.006586777559342,1,False,3,0.05,13,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_D | x_R12_EXIT_D
283,7.008415121213051,1,False,3,0.06666666666666667,13,x_R01_EXIT_B | x_R02_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_E | x_R09_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_B
284,7.012288421279082,1,False,3,0.06666666666666667,15,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_B
285,7.013395994484496,1,False,3,0.1,13,x_R01_EXIT_A | x_R02_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_A
286,7.026093623774336,1,False,3,0.03333333333333333,13,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_B
287,7.026420909855246,1,False,3,0.0,15,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_B
288,7.027070694811189,1,False,3,0.03333333333333333,13,x_R01_EXIT_C | x_R02_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_D
289,7.029746979356452,1,False,3,0.016666666666666666,15,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_D | x_R12_EXIT_E
290,7.030712199837118,1,False,3,0.06666666666666667,11,x_R01_EXIT_B | x_R02_EXIT_E | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_B | x_R06_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_E
291,7.040259281234704,1,False,3,0.016666666666666666,13,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_A | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_D | x_R12_EXIT_E
292,7.041866899537406,1,False,3,0.05,15,x_R01_EXIT_A | x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_B | x_R12_EXIT_D
293,7.044147750445426,1,False,3,0.03333333333333333,15,x_R01_EXIT_C | x_R01_EXIT_E | x_R02_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_E
294,7.046441796113775,1,False,3,0.016666666666666666,15,x_R01_EXIT_E | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_B
295,7.064679518118912,1,False,3,0.05,13,x_R01_EXIT_B | x_R02_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_B
296,7.066063905032106,1,False,3,0.03333333333333333,13,x_R01_EXIT_D | x_R02_EXIT_D | x_R02_EXIT_E | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_E | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_A
297,7.067212552386623,1,False,3,0.016666666666666666,15,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_A | x_R12_EXIT_B
298,7.070908327481116,1,False,3,0.0,15,x_R01_EXIT_A | x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_B | x_R12_EXIT_D
299,7.074886107639174,1,False,3,0.03333333333333333,15,x_R01_EXIT_A | x_R02_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_A | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_C
300,7.077733270705991,1,False,3,0.03333333333333333,15,x_R01_EXIT_D | x_R02_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_A | x_R06_EXIT_E | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_B
301,7.07873741553645,1,False,3,0.03333333333333333,15,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_B | x_R12_EXIT_E
302,7.086586320846761,1,False,3,0.05,15,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_E | x_R09_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_E
303,7.089710763205144,1,False,3,0.06666666666666667,13,x_R01_EXIT_D | x_R02_EXIT_C | x_R02_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_A
304,7.099812090220808,1,False,3,0.0,13,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_A | x_R10_EXIT_C | x_R12_EXIT_A
305,7.1004356533435224,1,False,3,0.08333333333333333,15,x_R01_EXIT_A | x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B | x_R08_EXIT_E | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_B
306,7.106536776836099,1,False,3,0.03333333333333333,13,x_R01_EXIT_B | x_R01_EXIT_E | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_E
307,7.111527821084743,1,False,3,0.05,15,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_B
308,7.115241774811128,1,False,3,0.016666666666666666,15,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_B
309,7.116619641233087,1,False,3,0.05,15,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_A | x_R12_EXIT_D
310,7.12037676442881,1,False,3,0.03333333333333333,13,x_R01_EXIT_E | x_R02_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_D | x_R10_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_E
311,7.120832997898891,1,False,3,0.0,13,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_A | x_R06_EXIT_E | x_R07_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_D
312,7.123734988575698,1,False,3,0.08333333333333333,13,x_R01_EXIT_A | x_R01_EXIT_E | x_R02_EXIT_E | x_R04_EXIT_A | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_B | x_R12_EXIT_E
313,7.136087546870472,1,False,3,0.0,13,x_R02_EXIT_B | x_R03_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_D
314,7.138667056059178,1,False,3,0.03333333333333333,13,x_R01_EXIT_C | x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_E | x_R08_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_E
315,7.1393090590043595,1,False,3,0.016666666666666666,15,x_R01_EXIT_E | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_C | x_R06_EXIT_E | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_E
316,7.142199763234767,1,False,3,0.0,11,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_E
317,7.156612942807719,1,False,3,0.06666666666666667,15,x_R01_EXIT_C | x_R01_EXIT_E | x_R02_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_E
318,7.161843060272189,1,False,3,0.05,13,x_R01_EXIT_A | x_R02_EXIT_B | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_D | x_R06_EXIT_E | x_R07_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_E
319,7.1626659214597135,1,False,3,0.08333333333333333,13,x_R02_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_E | x_R07_EXIT_A | x_R08_EXIT_D | x_R09_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_B
320,7.168773141202022,1,False,3,0.016666666666666666,13,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_A | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_C | x_R10_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_C
321,7.173454187789995,1,False,3,0.0,15,x_R01_EXIT_B | x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_A | x_R12_EXIT_E
322,7.173709018602034,1,False,3,0.0,15,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_E
