variable,x_R01_EXIT_C,x_R01_EXIT_B,x_R01_EXIT_A,x_R02_EXIT_C,x_R02_EXIT_B,x_R02_EXIT_A,x_R03_EXIT_C,x_R03_EXIT_B,x_R03_EXIT_A,x_R04_EXIT_C,x_R04_EXIT_B,x_R04_EXIT_A,x_R05_EXIT_C,x_R05_EXIT_B,x_R05_EXIT_A,x_R06_EXIT_C,x_R06_EXIT_B,x_R06_EXIT_A,x_R07_EXIT_C,x_R07_EXIT_B,x_R07_EXIT_A,x_R08_EXIT_C,x_R08_EXIT_B,x_R08_EXIT_A,x_R09_EXIT_C,x_R09_EXIT_B,x_R09_EXIT_A,x_R10_EXIT_C,x_R10_EXIT_B,x_R10_EXIT_A,x_R11_EXIT_C,x_R11_EXIT_B,x_R11_EXIT_A,x_R12_EXIT_C,x_R12_EXIT_B,x_R12_EXIT_A,x_R13_EXIT_C,x_R13_EXIT_B,x_R13_EXIT_A,x_R14_EXIT_C,x_R14_EXIT_B,x_R14_EXIT_A,x_R15_EXIT_C,x_R15_EXIT_B,x_R15_EXIT_A,x_R16_EXIT_C,x_R16_EXIT_B,x_R16_EXIT_A,x_R17_EXIT_C,x_R17_EXIT_B,x_R17_EXIT_A,x_R18_EXIT_C,x_R18_EXIT_B,x_R18_EXIT_A,x_R19_EXIT_C,x_R19_EXIT_B,x_R19_EXIT_A,x_R20_EXIT_C,x_R20_EXIT_B,x_R20_EXIT_A,x_R21_EXIT_C,x_R21_EXIT_B,x_R21_EXIT_A,x_R22_EXIT_C,x_R22_EXIT_B,x_R22_EXIT_A,x_R23_EXIT_C,x_R23_EXIT_B,x_R23_EXIT_A,x_R24_EXIT_C,x_R24_EXIT_B,x_R24_EXIT_A
x_R15_EXIT_C,0.00016595942419739463,0.0012638448458109288,0.0014936348177765522,0.00033191884839478927,0.0025276896916218575,0.0029872696355531044,0.0004936229027409687,0.00045957994393124675,0.0006127732585749956,0.0003404295880972198,0.0003829832866093723,0.0005361766012531212,0.0003404295880972198,0.0006127732585749956,0.0007659665732187444,0.0003404295880972198,0.0006127732585749956,0.0007659665732187444,0.0004936229027409687,0.00045957994393124675,0.0006127732585749956,0.0003404295880972198,0.0003829832866093723,0.0005361766012531212,0.0011404391201256863,0.0007659665732187446,0.0010723532025062423,0.00024681145137048433,0.00015319331464374892,0.00022978997196562338,0.00024681145137048433,0.00022978997196562338,0.0003063866292874978,0.0012000142980427,0.00022978997196562332,0.00045957994393124664,0.0016000190640569328,0.00030638662928749783,0.0006127732585749957,0.0011063961613159642,0.0,0.0,-2.179658552938297,2.2136847543950187,2.2135315610803747,0.0019064056933444304,0.0,0.00030638662928749783,0.0004766014233361076,0.0,7.659665732187446e-05,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.00995756545184368,0.0013787398317937401,0.0
x_R15_EXIT_B,0.0,0.0008553293400942646,0.00022978997196562332,0.0,0.0017106586801885293,0.00045957994393124664,0.0,0.0005702195600628432,0.00015319331464374892,0.0,0.0005702195600628432,0.00015319331464374892,0.0,0.0005702195600628432,0.00015319331464374892,0.0,0.0005702195600628432,0.00015319331464374892,0.0,0.0005702195600628432,0.00015319331464374892,0.0,0.0005702195600628432,0.00015319331464374892,0.0,0.0011404391201256863,0.00030638662928749783,0.0,0.0002851097800314216,7.659665732187446e-05,0.0,0.0002851097800314216,7.659665732187446e-05,0.0,0.0008553293400942646,0.00022978997196562332,0.0,0.0011404391201256863,0.00030638662928749783,0.00015319331464374892,0.0003404295880972198,0.0,2.2136847543950187,-2.190258649890296,2.2135315610803747,0.0,0.0011404391201256863,0.00030638662928749783,0.00022978997196562338,5.531980806579822e-05,0.00030638662928749783,0.00030638662928749783,0.0014468257494131842,0.0,0.00030638662928749783,0.0014468257494131842,0.0,0.00030638662928749783,0.0014468257494131842,0.0,0.00030638662928749783,0.0014468257494131842,0.0,0.00030638662928749783,0.0014468257494131842,0.0,0.00030638662928749783,0.0014468257494131842,0.0,0.0013787398317937401,0.006510715872359329,0.0
x_R15_EXIT_A,0.0,0.0,0.0016915095158580606,0.0,0.0,0.003383019031716121,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.002255346021144081,0.0,0.0,0.0005638365052860202,0.0,0.0,0.0005638365052860202,0.0,0.0,0.0016915095158580606,0.0,0.0,0.002255346021144081,0.0,0.0,0.0011276730105720405,2.2135315610803747,2.2135315610803747,-2.1860229721299094,0.0,0.0,0.002255346021144081,0.0,0.0,0.0005638365052860202,0.00030638662928749783,0.00030638662928749783,0.0017276801595933905,0.00045957994393124675,0.00045957994393124675,0.0017957660772128343,0.001821298296320126,0.001821298296320126,0.00010638424628038118,0.001821298296320126,0.001821298296320126,0.0003659618072045113,0.001821298296320126,0.001821298296320126,0.00010638424628038118,0.001821298296320126,0.001821298296320126,0.0003659618072045113,0.00967032798688665,0.00967032798688665,0.0004787291082617153
x_R16_EXIT_C,0.00033191884839478927,0.0025276896916218575,0.0025276896916218575,0.0006638376967895785,0.005055379383243715,0.005055379383243715,0.0009872458054819373,0.0009191598878624935,0.0009191598878624935,0.0006808591761944396,0.0007659665732187446,0.0007659665732187446,0.0006808591761944396,0.0012255465171499911,0.0012255465171499911,0.0006808591761944396,0.0012255465171499911,0.0012255465171499911,0.0009872458054819373,0.0009191598878624935,0.0009191598878624935,0.0006808591761944396,0.0007659665732187446,0.0007659665732187446,0.0022808782402513727,0.0015319331464374892,0.0015319331464374892,0.0004936229027409687,0.00030638662928749783,0.00030638662928749783,0.0004936229027409687,0.00045957994393124675,0.00045957994393124675,0.0024000285960854,0.00045957994393124664,0.00045957994393124664,0.0032000381281138655,0.0006127732585749957,0.0006127732585749957,0.0019064056933444304,0.0,0.0,0.0019064056933444304,0.0,0.0,-2.1681094938357877,2.2172656481248163,2.2172656481248163,0.0009532028466722152,0.0,0.0,0.0038128113866888608,0.0,0.0,0.0038128113866888608,0.0,0.0,0.0038128113866888608,0.0,0.0,0.0038128113866888608,0.0,0.0,0.0038128113866888608,0.0,0.0,0.0038128113866888608,0.0,0.0,0.017157651240099877,0.0,0.0
x_R16_EXIT_B,0.0,0.0017106586801885293,0.0,0.0,0.0034213173603770586,0.0,0.0,0.0011404391201256863,0.0,0.0,0.0011404391201256863,0.0,0.0,0.0011404391201256863,0.0,0.0,0.0011404391201256863,0.0,0.0,0.0011404391201256863,0.0,0.0,0.0011404391201256863,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0005702195600628432,0.0,0.0,0.0005702195600628432,0.0,0.0,0.0017106586801885293,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0011404391201256863,0.0,2.2172656481248163,-2.179858540647615,2.2172656481248163,0.00045957994393124675,0.00011063961613159644,0.00045957994393124675,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.010263952081131176,0.0
x_R16_EXIT_A,0.0,0.0,0.0038425989756473685,0.0,0.0,0.007685197951294737,0.0,0.0,0.002561732650431579,0.0,0.0,0.002561732650431579,0.0,0.0,0.002561732650431579,0.0,0.0,0.002561732650431579,0.0,0.0,0.002561732650431579,0.0,0.0,0.002561732650431579,0.0,0.0,0.005123465300863158,0.0,0.0,0.0012808663252157895,0.0,0.0,0.0012808663252157895,0.0,0.0,0.0038425989756473685,0.0,0.0,0.005123465300863158,0.00030638662928749783,0.0,0.002255346021144081,0.00030638662928749783,0.00030638662928749783,0.002255346021144081,2.2172656481248163,2.2172656481248163,-2.166373126852222,0.0,0.0,0.0012808663252157895,0.0012255465171499913,0.0012255465171499913,0.003455360319186781,0.0015319331464374892,0.0015319331464374892,0.0035915321544256686,0.004255369851215247,0.004255369851215247,0.00021276849256076237,0.004255369851215247,0.004255369851215247,0.0007319236144090226,0.004255369851215247,0.004255369851215247,0.00021276849256076237,0.004255369851215247,0.004255369851215247,0.0007319236144090226,0.022098135637360784,0.022098135637360784,0.0009574582165234306
x_R17_EXIT_C,8.297971209869732e-05,0.0009766073808538994,0.0006319224229054644,0.00016595942419739463,0.001953214761707799,0.0012638448458109288,0.00024681145137048433,0.00045957994393124664,0.00022978997196562338,0.0001702147940486099,0.0004212816152703095,0.00019149164330468615,0.0001702147940486099,0.000536176601253121,0.0003063866292874978,0.0001702147940486099,0.000536176601253121,0.0003063866292874978,0.00024681145137048433,0.00045957994393124664,0.00022978997196562338,0.0001702147940486099,0.0004212816152703095,0.00019149164330468615,0.0005702195600628432,0.000842563230540619,0.0003829832866093723,0.00012340572568524216,0.00019149164330468612,7.659665732187446e-05,0.00012340572568524216,0.00022978997196562332,0.00011489498598281169,0.00060000714902135,0.00045957994393124664,0.00011489498598281166,0.0008000095320284664,0.0006127732585749957,0.00015319331464374892,0.0004766014233361076,0.00011489498598281169,0.0,0.0004766014233361076,0.00022978997196562338,0.0,0.0009532028466722152,0.00045957994393124675,0.0,-2.176628564525229,2.213057619263196,2.2131725142491785,0.0009532028466722152,0.00045957994393124675,0.0,0.0009532028466722152,0.00045957994393124675,0.0,0.0009532028466722152,0.00045957994393124675,0.0,0.0009532028466722152,0.00045957994393124675,0.0,0.0009532028466722152,0.00045957994393124675,0.0,0.0009532028466722152,0.00045957994393124675,0.0,0.004289412810024969,0.00206810974769061,0.0
x_R17_EXIT_B,0.0,8.297971209869732e-05,0.0,0.0,0.00016595942419739463,0.0,0.0,5.531980806579822e-05,0.0,0.0,5.531980806579822e-05,0.0,0.0,5.531980806579822e-05,0.0,0.0,5.531980806579822e-05,0.0,0.0,5.531980806579822e-05,0.0,0.0,5.531980806579822e-05,0.0,0.0,0.00011063961613159644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.297971209869732e-05,0.0,0.0,0.00011063961613159644,0.0,0.0,5.531980806579822e-05,0.0,0.0,5.531980806579822e-05,0.0,0.0,0.00011063961613159644,0.0,2.213057619263196,-2.2059025890374504,2.213057619263196,0.0,0.00011063961613159644,0.0,0.0,0.00011063961613159644,0.0,0.0,0.00011063961613159644,0.0,0.0,0.00011063961613159644,0.0,0.0,0.00011063961613159644,0.0,0.0,0.00011063961613159644,0.0,0.0,0.000497878272592184,0.0
x_R17_EXIT_A,0.0,0.000344684957948435,0.0009606497439118421,0.0,0.00068936991589687,0.0019212994878236842,0.0,0.00022978997196562338,0.0006404331626078947,0.0,0.00022978997196562338,0.0006404331626078947,0.0,0.00022978997196562338,0.0006404331626078947,0.0,0.00022978997196562338,0.0006404331626078947,0.0,0.00022978997196562338,0.0006404331626078947,0.0,0.00022978997196562338,0.0006404331626078947,0.0,0.00045957994393124675,0.0012808663252157895,0.0,0.00011489498598281169,0.00032021658130394737,0.0,0.00011489498598281169,0.00032021658130394737,0.0,0.000344684957948435,0.0009606497439118421,0.0,0.00045957994393124675,0.0012808663252157895,7.659665732187446e-05,0.00011489498598281169,0.0005638365052860202,7.659665732187446e-05,0.00030638662928749783,0.0005638365052860202,0.0,0.00045957994393124675,0.0012808663252157895,2.2131725142491785,2.213057619263196,-2.1761209355862015,0.00030638662928749783,0.0007659665732187445,0.0008638400797966952,0.0003829832866093723,0.000842563230540619,0.0008978830386064171,0.0010638424628038117,0.0015234224067350586,5.319212314019059e-05,0.0010638424628038117,0.0015234224067350586,0.00018298090360225564,0.0010638424628038117,0.0015234224067350586,5.319212314019059e-05,0.0010638424628038117,0.0015234224067350586,0.00018298090360225564,0.005524533909340196,0.007592643657030806,0.00023936455413085765
x_R18_EXIT_C,0.00033191884839478927,0.0025276896916218575,0.0034468495794843517,0.0006638376967895785,0.005055379383243715,0.006893699158968703,0.0009872458054819373,0.0009191598878624935,0.0015319331464374887,0.0006808591761944396,0.0007659665732187446,0.00137873983179374,0.0006808591761944396,0.0012255465171499911,0.0018383197757249866,0.0006808591761944396,0.0012255465171499911,0.0018383197757249866,0.0009872458054819373,0.0009191598878624935,0.0015319331464374887,0.0006808591761944396,0.0007659665732187446,0.00137873983179374,0.0022808782402513727,0.0015319331464374892,0.00275747966358748,0.0004936229027409687,0.00030638662928749783,0.0006127732585749956,0.0004936229027409687,0.00045957994393124675,0.0007659665732187444,0.0024000285960854,0.00045957994393124664,0.00137873983179374,0.0032000381281138655,0.0006127732585749957,0.001838319775724987,0.0022127923226319284,0.0,0.00030638662928749783,0.0022127923226319284,0.00030638662928749783,0.00030638662928749783,0.0038128113866888608,0.0,0.0012255465171499913,0.0009532028466722152,0.0,0.00030638662928749783,-2.166270469722984,2.217401819960055,2.21556350018433,0.005038357903838853,0.0012255465171499913,0.0,0.005038357903838853,0.0012255465171499913,0.0,0.005038357903838853,0.0012255465171499913,0.0,0.005038357903838853,0.0012255465171499913,0.0,0.005038357903838853,0.0012255465171499913,0.0,0.022672610567274844,0.005514959327174961,0.0
x_R18_EXIT_B,0.0,0.0017106586801885293,0.0009191598878624933,0.0,0.0034213173603770586,0.0018383197757249866,0.0,0.0011404391201256863,0.0006127732585749957,0.0,0.0011404391201256863,0.0006127732585749957,0.0,0.0011404391201256863,0.0006127732585749957,0.0,0.0011404391201256863,0.0006127732585749957,0.0,0.0011404391201256863,0.0006127732585749957,0.0,0.0011404391201256863,0.0006127732585749957,0.0,0.0022808782402513727,0.0012255465171499913,0.0,0.0005702195600628432,0.00030638662928749783,0.0,0.0005702195600628432,0.00030638662928749783,0.0,0.0017106586801885293,0.0009191598878624933,0.0,0.0022808782402513727,0.0012255465171499913,0.00030638662928749783,0.0006808591761944396,0.00030638662928749783,0.00030638662928749783,0.0014468257494131842,0.00030638662928749783,0.0,0.0022808782402513727,0.0012255465171499913,0.00045957994393124675,0.00011063961613159644,0.0007659665732187445,2.217401819960055,-2.178019516534811,2.21556350018433,0.0012255465171499913,0.003506424757401364,0.0,0.0012255465171499913,0.003506424757401364,0.0,0.0012255465171499913,0.003506424757401364,0.0,0.0012255465171499913,0.003506424757401364,0.0,0.0012255465171499913,0.003506424757401364,0.0,0.005514959327174961,0.015778911408306135,0.0
x_R18_EXIT_A,0.0,0.0,0.002591520239390086,0.0,0.0,0.005183040478780172,0.0,0.0,0.0017276801595933905,0.0,0.0,0.0017276801595933905,0.0,0.0,0.0017276801595933905,0.0,0.0,0.0017276801595933905,0.0,0.0,0.0017276801595933905,0.0,0.0,0.0017276801595933905,0.0,0.0,0.003455360319186781,0.0,0.0,0.0008638400797966952,0.0,0.0,0.0008638400797966952,0.0,0.0,0.002591520239390086,0.0,0.0,0.003455360319186781,0.0,0.0,0.0017276801595933905,0.0,0.0,0.0017276801595933905,0.0,0.0,0.003455360319186781,0.0,0.0,0.0008638400797966952,2.21556350018433,2.21556350018433,-2.1829236395303777,0.0,0.0,0.003455360319186781,0.0025872648695388707,0.0025872648695388707,0.00021276849256076237,0.0025872648695388707,0.0025872648695388707,0.0007319236144090226,0.0025872648695388707,0.0025872648695388707,0.00021276849256076237,0.0025872648695388707,0.0025872648695388707,0.0007319236144090226,0.014591663219817084,0.014591663219817084,0.0009574582165234306
x_R19_EXIT_C,0.00033191884839478927,0.0025276896916218575,0.003676639551449975,0.0006638376967895785,0.005055379383243715,0.00735327910289995,0.0009872458054819373,0.0009191598878624935,0.0016851264610812375,0.0006808591761944396,0.0007659665732187446,0.0015319331464374887,0.0006808591761944396,0.0012255465171499911,0.0019915130903687354,0.0006808591761944396,0.0012255465171499911,0.0019915130903687354,0.0009872458054819373,0.0009191598878624935,0.0016851264610812375,0.0006808591761944396,0.0007659665732187446,0.0015319331464374887,0.0022808782402513727,0.0015319331464374892,0.0030638662928749775,0.0004936229027409687,0.00030638662928749783,0.00068936991589687,0.0004936229027409687,0.00045957994393124675,0.0008425632305406188,0.0024000285960854,0.00045957994393124664,0.0016085298037593634,0.0032000381281138655,0.0006127732585749957,0.0021447064050124846,0.0022127923226319284,0.0,0.00045957994393124675,0.0022127923226319284,0.00030638662928749783,0.00045957994393124675,0.0038128113866888608,0.0,0.0015319331464374892,0.0009532028466722152,0.0,0.0003829832866093723,0.005038357903838853,0.0012255465171499913,0.0,-2.1660149714476415,2.2172316051660066,2.2156996720195687,0.005344744533126351,0.0015319331464374892,0.0,0.005344744533126351,0.0015319331464374892,0.0,0.005344744533126351,0.0015319331464374892,0.0,0.005344744533126351,0.0015319331464374892,0.0,0.024051350399068583,0.006893699158968702,0.0
x_R19_EXIT_B,0.0,0.0017106586801885293,0.0011489498598281167,0.0,0.0034213173603770586,0.0022978997196562334,0.0,0.0011404391201256863,0.0007659665732187446,0.0,0.0011404391201256863,0.0007659665732187446,0.0,0.0011404391201256863,0.0007659665732187446,0.0,0.0011404391201256863,0.0007659665732187446,0.0,0.0011404391201256863,0.0007659665732187446,0.0,0.0011404391201256863,0.0007659665732187446,0.0,0.0022808782402513727,0.0015319331464374892,0.0,0.0005702195600628432,0.0003829832866093723,0.0,0.0005702195600628432,0.0003829832866093723,0.0,0.0017106586801885293,0.0011489498598281167,0.0,0.0022808782402513727,0.0015319331464374892,0.00030638662928749783,0.0006808591761944396,0.00045957994393124675,0.00030638662928749783,0.0014468257494131842,0.00045957994393124675,0.0,0.0022808782402513727,0.0015319331464374892,0.00045957994393124675,0.00011063961613159644,0.000842563230540619,0.0012255465171499913,0.003506424757401364,0.0,2.2172316051660066,-2.1777640182594684,2.2156996720195687,0.0015319331464374892,0.003812811386688861,0.0,0.0015319331464374892,0.003812811386688861,0.0,0.0015319331464374892,0.003812811386688861,0.0,0.0015319331464374892,0.003812811386688861,0.0,0.006893699158968702,0.017157651240099877,0.0
x_R19_EXIT_A,0.0,0.0,0.0026936491158192515,0.0,0.0,0.005387298231638503,0.0,0.0,0.0017957660772128343,0.0,0.0,0.0017957660772128343,0.0,0.0,0.0017957660772128343,0.0,0.0,0.0017957660772128343,0.0,0.0,0.0017957660772128343,0.0,0.0,0.0017957660772128343,0.0,0.0,0.0035915321544256686,0.0,0.0,0.0008978830386064171,0.0,0.0,0.0008978830386064171,0.0,0.0,0.0026936491158192515,0.0,0.0,0.0035915321544256686,0.0,0.0,0.0017957660772128343,0.0,0.0,0.0017957660772128343,0.0,0.0,0.0035915321544256686,0.0,0.0,0.0008978830386064171,0.0,0.0,0.003455360319186781,2.2156996720195687,2.2156996720195687,-2.1826681412550353,0.002723436704777759,0.002723436704777759,0.00021276849256076237,0.002723436704777759,0.002723436704777759,0.0007319236144090226,0.002723436704777759,0.002723436704777759,0.00021276849256076237,0.002723436704777759,0.002723436704777759,0.0007319236144090226,0.015204436478392078,0.015204436478392078,0.0009574582165234306
x_R20_EXIT_C,0.00033191884839478927,0.0025276896916218575,0.005719217080033293,0.0006638376967895785,0.005055379383243715,0.011438434160066586,0.0009872458054819373,0.0009191598878624935,0.003046844813470117,0.0006808591761944396,0.0007659665732187446,0.002893651498826368,0.0006808591761944396,0.0012255465171499911,0.0033532314427576148,0.0006808591761944396,0.0012255465171499911,0.0033532314427576148,0.0009872458054819373,0.0009191598878624935,0.003046844813470117,0.0006808591761944396,0.0007659665732187446,0.002893651498826368,0.0022808782402513727,0.0015319331464374892,0.005787302997652736,0.0004936229027409687,0.00030638662928749783,0.0013702290920913098,0.0004936229027409687,0.00045957994393124675,0.0015234224067350586,0.0024000285960854,0.00045957994393124664,0.003651107332342682,0.0032000381281138655,0.0006127732585749957,0.004868143109790243,0.0022127923226319284,0.0,0.001821298296320126,0.0022127923226319284,0.00030638662928749783,0.001821298296320126,0.0038128113866888608,0.0,0.004255369851215247,0.0009532028466722152,0.0,0.0010638424628038117,0.005038357903838853,0.0012255465171499913,0.0025872648695388707,0.005344744533126351,0.0015319331464374892,0.002723436704777759,-2.1614353130663853,2.2196826982003066,2.2128996386574693,0.00806818123790411,0.004255369851215247,0.0,0.010595870929525967,0.006783059542837104,0.0,0.00806818123790411,0.004255369851215247,0.0,0.036306815570568494,0.019149164330468614,0.0
x_R20_EXIT_B,0.0,0.0017106586801885293,0.003191527388411435,0.0,0.0034213173603770586,0.00638305477682287,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0022808782402513727,0.004255369851215247,0.0,0.0005702195600628432,0.0010638424628038117,0.0,0.0005702195600628432,0.0010638424628038117,0.0,0.0017106586801885293,0.003191527388411435,0.0,0.0022808782402513727,0.004255369851215247,0.00030638662928749783,0.0006808591761944396,0.001821298296320126,0.00030638662928749783,0.0014468257494131842,0.001821298296320126,0.0,0.0022808782402513727,0.004255369851215247,0.00045957994393124675,0.00011063961613159644,0.0015234224067350586,0.0012255465171499913,0.003506424757401364,0.0025872648695388707,0.0015319331464374892,0.003812811386688861,0.002723436704777759,2.2196826982003066,-2.173184359878212,2.2128996386574693,0.004255369851215247,0.00653624809146662,0.0,0.006783059542837104,0.009063937783088475,0.0,0.004255369851215247,0.00653624809146662,0.0,0.019149164330468614,0.02941311641159979,0.0
x_R20_EXIT_A,0.0,0.0,0.00015957636942057177,0.0,0.0,0.00031915273884114355,0.0,0.0,0.00010638424628038118,0.0,0.0,0.00010638424628038118,0.0,0.0,0.00010638424628038118,0.0,0.0,0.00010638424628038118,0.0,0.0,0.00010638424628038118,0.0,0.0,0.00010638424628038118,0.0,0.0,0.00021276849256076237,0.0,0.0,5.319212314019059e-05,0.0,0.0,5.319212314019059e-05,0.0,0.0,0.00015957636942057177,0.0,0.0,0.00021276849256076237,0.0,0.0,0.00010638424628038118,0.0,0.0,0.00010638424628038118,0.0,0.0,0.00021276849256076237,0.0,0.0,5.319212314019059e-05,0.0,0.0,0.00021276849256076237,0.0,0.0,0.00021276849256076237,2.2128996386574693,2.2128996386574693,-2.199422841252341,0.0,0.0,0.00021276849256076237,0.0,0.0,0.0030893985119822697,0.0,0.0,0.00021276849256076237,0.0,0.0,0.0009574582165234306
x_R21_EXIT_C,0.00033191884839478927,0.0025276896916218575,0.005719217080033293,0.0006638376967895785,0.005055379383243715,0.011438434160066586,0.0009872458054819373,0.0009191598878624935,0.003046844813470117,0.0006808591761944396,0.0007659665732187446,0.002893651498826368,0.0006808591761944396,0.0012255465171499911,0.0033532314427576148,0.0006808591761944396,0.0012255465171499911,0.0033532314427576148,0.0009872458054819373,0.0009191598878624935,0.003046844813470117,0.0006808591761944396,0.0007659665732187446,0.002893651498826368,0.0022808782402513727,0.0015319331464374892,0.005787302997652736,0.0004936229027409687,0.00030638662928749783,0.0013702290920913098,0.0004936229027409687,0.00045957994393124675,0.0015234224067350586,0.0024000285960854,0.00045957994393124664,0.003651107332342682,0.0032000381281138655,0.0006127732585749957,0.004868143109790243,0.0022127923226319284,0.0,0.001821298296320126,0.0022127923226319284,0.00030638662928749783,0.001821298296320126,0.0038128113866888608,0.0,0.004255369851215247,0.0009532028466722152,0.0,0.0010638424628038117,0.005038357903838853,0.0012255465171499913,0.0025872648695388707,0.005344744533126351,0.0015319331464374892,0.002723436704777759,0.00806818123790411,0.004255369851215247,0.0,-2.1664406845170325,2.2172316051660066,2.2128996386574693,0.00806818123790411,0.004255369851215247,0.0,0.008144777895225984,0.004331966508537122,0.0,0.036306815570568494,0.019149164330468614,0.0
x_R21_EXIT_B,0.0,0.0017106586801885293,0.003191527388411435,0.0,0.0034213173603770586,0.00638305477682287,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0011404391201256863,0.0021276849256076234,0.0,0.0022808782402513727,0.004255369851215247,0.0,0.0005702195600628432,0.0010638424628038117,0.0,0.0005702195600628432,0.0010638424628038117,0.0,0.0017106586801885293,0.003191527388411435,0.0,0.0022808782402513727,0.004255369851215247,0.00030638662928749783,0.0006808591761944396,0.001821298296320126,0.00030638662928749783,0.0014468257494131842,0.001821298296320126,0.0,0.0022808782402513727,0.004255369851215247,0.00045957994393124675,0.00011063961613159644,0.0015234224067350586,0.0012255465171499913,0.003506424757401364,0.0025872648695388707,0.0015319331464374892,0.003812811386688861,0.002723436704777759,0.004255369851215247,0.00653624809146662,0.0,2.2172316051660066,-2.1781897313288594,2.2128996386574693,0.004255369851215247,0.00653624809146662,0.0,0.004331966508537122,0.006612844748788494,0.0,0.019149164330468614,0.02941311641159979,0.0
x_R21_EXIT_A,0.0,0.0,0.0005489427108067669,0.0,0.0,0.0010978854216135338,0.0,0.0,0.0003659618072045113,0.0,0.0,0.0003659618072045113,0.0,0.0,0.0003659618072045113,0.0,0.0,0.0003659618072045113,0.0,0.0,0.0003659618072045113,0.0,0.0,0.0003659618072045113,0.0,0.0,0.0007319236144090226,0.0,0.0,0.00018298090360225564,0.0,0.0,0.00018298090360225564,0.0,0.0,0.0005489427108067669,0.0,0.0,0.0007319236144090226,0.0,0.0,0.0003659618072045113,0.0,0.0,0.0003659618072045113,0.0,0.0,0.0007319236144090226,0.0,0.0,0.00018298090360225564,0.0,0.0,0.0007319236144090226,0.0,0.0,0.0007319236144090226,0.0,0.0,0.00021276849256076237,2.2128996386574693,2.2128996386574693,-2.201141834587962,0.0,0.0,0.00021276849256076237,0.0,0.0,0.0009446921069697849,0.0023361980483171704,0.0023361980483171704,0.0009574582165234306
x_R22_EXIT_C,0.00033191884839478927,0.0025276896916218575,0.005719217080033293,0.0006638376967895785,0.005055379383243715,0.011438434160066586,0.0009872458054819373,0.0009191598878624935,0.003046844813470117,0.0006808591761944396,0.0007659665732187446,0.002893651498826368,0.0006808591761944396,0.0012255465171499911,0.0033532314427576148,0.0006808591761944396,0.0012255465171499911,0.0033532314427576148,0.0009872458054819373,0.0009191598878624935,0.003046844813470117,0.0006808591761944396,0.0007659665732187446,0.002893651498826368,0.0022808782402513727,0.0015319331464374892,0.005787302997652736,0.0004936229027409687,0.00030638662928749783,0.0013702290920913098,0.0004936229027409687,0.00045957994393124675,0.0015234224067350586,0.0024000285960854,0.00045957994393124664,0.003651107332342682,0.0032000381281138655,0.0006127732585749957,0.004868143109790243,0.0022127923226319284,0.0,0.001821298296320126,0.0022127923226319284,0.00030638662928749783,0.001821298296320126,0.0038128113866888608,0.0,0.004255369851215247,0.0009532028466722152,0.0,0.0010638424628038117,0.005038357903838853,0.0012255465171499913,0.0025872648695388707,0.005344744533126351,0.0015319331464374892,0.002723436704777759,0.010595870929525967,0.006783059542837104,0.0,0.00806818123790411,0.004255369851215247,0.0,-2.1510320196331603,2.222423156384489,2.215640096841652,0.00806818123790411,0.004255369851215247,0.0,0.036306815570568494,0.019149164330468614,0.0
