i,j,variable_i,variable_j,coefficient
7,57,x_R03_EXIT_B,x_R20_EXIT_C,0.001838319775724987
7,58,x_R03_EXIT_B,x_R20_EXIT_B,0.0022808782402513727
7,60,x_R03_EXIT_B,x_R21_EXIT_C,0.001838319775724987
7,61,x_R03_EXIT_B,x_R21_EXIT_B,0.0022808782402513727
7,63,x_R03_EXIT_B,x_R22_EXIT_C,0.001838319775724987
7,64,x_R03_EXIT_B,x_R22_EXIT_B,0.0022808782402513727
7,66,x_R03_EXIT_B,x_R23_EXIT_C,0.001838319775724987
7,67,x_R03_EXIT_B,x_R23_EXIT_B,0.0022808782402513727
7,69,x_R03_EXIT_B,x_R24_EXIT_C,0.00827243899076244
7,70,x_R03_EXIT_B,x_R24_EXIT_B,0.010263952081131176
8,8,x_R03_EXIT_A,x_R03_EXIT_A,-2.160608377314781
8,10,x_R03_EXIT_A,x_R04_EXIT_B,0.0007659665732187446
8,11,x_R03_EXIT_A,x_R04_EXIT_A,0.0033276992236503235
8,13,x_R03_EXIT_A,x_R05_EXIT_B,0.0009191598878624935
8,14,x_R03_EXIT_A,x_R05_EXIT_A,0.003480892538294072
8,16,x_R03_EXIT_A,x_R06_EXIT_B,0.0009191598878624935
8,17,x_R03_EXIT_A,x_R06_EXIT_A,0.003480892538294072
8,18,x_R03_EXIT_A,x_R07_EXIT_C,0.0007659665732187446
8,19,x_R03_EXIT_A,x_R07_EXIT_B,0.001685126461081238
8,20,x_R03_EXIT_A,x_R07_EXIT_A,0.004246859111512816
8,22,x_R03_EXIT_A,x_R08_EXIT_B,0.0007659665732187446
8,23,x_R03_EXIT_A,x_R08_EXIT_A,0.0033276992236503235
8,24,x_R03_EXIT_A,x_R09_EXIT_C,0.00030638662928749783
8,25,x_R03_EXIT_A,x_R09_EXIT_B,0.0015319331464374892
8,26,x_R03_EXIT_A,x_R09_EXIT_A,0.006655398447300647
8,27,x_R03_EXIT_A,x_R10_EXIT_C,0.00022978997196562338
8,28,x_R03_EXIT_A,x_R10_EXIT_B,0.00030638662928749783
8,29,x_R03_EXIT_A,x_R10_EXIT_A,0.001587252954503287
8,30,x_R03_EXIT_A,x_R11_EXIT_C,0.0003829832866093723
8,31,x_R03_EXIT_A,x_R11_EXIT_B,0.000842563230540619
8,32,x_R03_EXIT_A,x_R11_EXIT_A,0.002123429555756408
8,33,x_R03_EXIT_A,x_R12_EXIT_C,0.0009191598878624933
8,34,x_R03_EXIT_A,x_R12_EXIT_B,0.00045957994393124664
8,35,x_R03_EXIT_A,x_R12_EXIT_A,0.004302178919578615
8,36,x_R03_EXIT_A,x_R13_EXIT_C,0.0012255465171499913
8,37,x_R03_EXIT_A,x_R13_EXIT_B,0.0006127732585749957
8,38,x_R03_EXIT_A,x_R13_EXIT_A,0.005736238559438153
8,39,x_R03_EXIT_A,x_R14_EXIT_C,0.0012255465171499911
8,41,x_R03_EXIT_A,x_R14_EXIT_A,0.002255346021144081
8,42,x_R03_EXIT_A,x_R15_EXIT_C,0.0012255465171499911
8,43,x_R03_EXIT_A,x_R15_EXIT_B,0.00030638662928749783
8,44,x_R03_EXIT_A,x_R15_EXIT_A,0.002255346021144081
8,45,x_R03_EXIT_A,x_R16_EXIT_C,0.001838319775724987
8,47,x_R03_EXIT_A,x_R16_EXIT_A,0.005123465300863158
8,48,x_R03_EXIT_A,x_R17_EXIT_C,0.00045957994393124675
8,50,x_R03_EXIT_A,x_R17_EXIT_A,0.0012808663252157895
8,51,x_R03_EXIT_A,x_R18_EXIT_C,0.0030638662928749775
8,52,x_R03_EXIT_A,x_R18_EXIT_B,0.0012255465171499913
8,53,x_R03_EXIT_A,x_R18_EXIT_A,0.003455360319186781
8,54,x_R03_EXIT_A,x_R19_EXIT_C,0.003370252922162475
8,55,x_R03_EXIT_A,x_R19_EXIT_B,0.0015319331464374892
8,56,x_R03_EXIT_A,x_R19_EXIT_A,0.0035915321544256686
8,57,x_R03_EXIT_A,x_R20_EXIT_C,0.006093689626940234
8,58,x_R03_EXIT_A,x_R20_EXIT_B,0.004255369851215247
8,59,x_R03_EXIT_A,x_R20_EXIT_A,0.00021276849256076237
8,60,x_R03_EXIT_A,x_R21_EXIT_C,0.006093689626940234
8,61,x_R03_EXIT_A,x_R21_EXIT_B,0.004255369851215247
8,62,x_R03_EXIT_A,x_R21_EXIT_A,0.0007319236144090226
8,63,x_R03_EXIT_A,x_R22_EXIT_C,0.006093689626940234
8,64,x_R03_EXIT_A,x_R22_EXIT_B,0.004255369851215247
8,65,x_R03_EXIT_A,x_R22_EXIT_A,0.00021276849256076237
8,66,x_R03_EXIT_A,x_R23_EXIT_C,0.006093689626940234
8,67,x_R03_EXIT_A,x_R23_EXIT_B,0.004255369851215247
8,68,x_R03_EXIT_A,x_R23_EXIT_A,0.0007319236144090226
8,69,x_R03_EXIT_A,x_R24_EXIT_C,0.03037057462812322
8,70,x_R03_EXIT_A,x_R24_EXIT_B,0.022098135637360784
8,71,x_R03_EXIT_A,x_R24_EXIT_A,0.0009574582165234306
9,9,x_R04_EXIT_C,x_R04_EXIT_C,-2.1875770625469513
9,10,x_R04_EXIT_C,x_R04_EXIT_B,4.427131208078369
9,11,x_R04_EXIT_C,x_R04_EXIT_A,4.427131208078369
9,12,x_R04_EXIT_C,x_R05_EXIT_C,0.0019064056933444308
9,13,x_R04_EXIT_C,x_R05_EXIT_B,0.0012255465171499913
9,14,x_R04_EXIT_C,x_R05_EXIT_A,0.0012255465171499913
9,15,x_R04_EXIT_C,x_R06_EXIT_C,0.0006808591761944396
9,18,x_R04_EXIT_C,x_R07_EXIT_C,0.0006808591761944396
9,21,x_R04_EXIT_C,x_R08_EXIT_C,0.0033362099633527545
9,24,x_R04_EXIT_C,x_R09_EXIT_C,0.0013617183523888792
9,27,x_R04_EXIT_C,x_R10_EXIT_C,0.0003404295880972198
9,30,x_R04_EXIT_C,x_R11_EXIT_C,0.0003404295880972198
9,33,x_R04_EXIT_C,x_R12_EXIT_C,0.0010212887642916592
9,36,x_R04_EXIT_C,x_R13_EXIT_C,0.0013617183523888792
9,39,x_R04_EXIT_C,x_R14_EXIT_C,0.0006808591761944396
9,42,x_R04_EXIT_C,x_R15_EXIT_C,0.0006808591761944396
9,45,x_R04_EXIT_C,x_R16_EXIT_C,0.0013617183523888792
9,48,x_R04_EXIT_C,x_R17_EXIT_C,0.0003404295880972198
9,51,x_R04_EXIT_C,x_R18_EXIT_C,0.0013617183523888792
9,54,x_R04_EXIT_C,x_R19_EXIT_C,0.0013617183523888792
9,57,x_R04_EXIT_C,x_R20_EXIT_C,0.0013617183523888792
9,60,x_R04_EXIT_C,x_R21_EXIT_C,0.0013617183523888792
9,63,x_R04_EXIT_C,x_R22_EXIT_C,0.0013617183523888792
9,66,x_R04_EXIT_C,x_R23_EXIT_C,0.0013617183523888792
9,69,x_R04_EXIT_C,x_R24_EXIT_C,0.006127732585749956
10,10,x_R04_EXIT_B,x_R04_EXIT_B,-2.175657096603997
10,11,x_R04_EXIT_B,x_R04_EXIT_A,4.429326978921596
10,13,x_R04_EXIT_B,x_R05_EXIT_B,0.0019064056933444306
10,14,x_R04_EXIT_B,x_R05_EXIT_A,0.0007659665732187446
10,16,x_R04_EXIT_B,x_R06_EXIT_B,0.0019064056933444306
10,17,x_R04_EXIT_B,x_R06_EXIT_A,0.0007659665732187446
10,19,x_R04_EXIT_B,x_R07_EXIT_B,0.0019064056933444306
10,20,x_R04_EXIT_B,x_R07_EXIT_A,0.0007659665732187446
10,22,x_R04_EXIT_B,x_R08_EXIT_B,0.0032681240457333102
10,23,x_R04_EXIT_B,x_R08_EXIT_A,0.002127684925607623
10,24,x_R04_EXIT_B,x_R09_EXIT_C,0.0027234367047777584
10,25,x_R04_EXIT_B,x_R09_EXIT_B,0.0065362480914666204
10,26,x_R04_EXIT_B,x_R09_EXIT_A,0.004255369851215246
10,28,x_R04_EXIT_B,x_R10_EXIT_B,0.000876606189350341
10,29,x_R04_EXIT_B,x_R10_EXIT_A,0.00030638662928749783
10,31,x_R04_EXIT_B,x_R11_EXIT_B,0.0009532028466722153
10,32,x_R04_EXIT_B,x_R11_EXIT_A,0.0003829832866093723
10,33,x_R04_EXIT_B,x_R12_EXIT_C,0.00068936991589687
10,34,x_R04_EXIT_B,x_R12_EXIT_B,0.002170238624119776
10,35,x_R04_EXIT_B,x_R12_EXIT_A,0.00045957994393124664
10,36,x_R04_EXIT_B,x_R13_EXIT_C,0.0009191598878624935
10,37,x_R04_EXIT_B,x_R13_EXIT_B,0.0028936514988263684
10,38,x_R04_EXIT_B,x_R13_EXIT_A,0.0006127732585749957
10,39,x_R04_EXIT_B,x_R14_EXIT_C,0.0007659665732187446
10,40,x_R04_EXIT_B,x_R14_EXIT_B,0.0006808591761944396
10,42,x_R04_EXIT_B,x_R15_EXIT_C,0.0007659665732187446
10,43,x_R04_EXIT_B,x_R15_EXIT_B,0.0011404391201256863
10,45,x_R04_EXIT_B,x_R16_EXIT_C,0.0015319331464374892
10,46,x_R04_EXIT_B,x_R16_EXIT_B,0.0022808782402513727
10,48,x_R04_EXIT_B,x_R17_EXIT_C,0.000842563230540619
10,49,x_R04_EXIT_B,x_R17_EXIT_B,0.00011063961613159644
10,50,x_R04_EXIT_B,x_R17_EXIT_A,0.00045957994393124675
10,51,x_R04_EXIT_B,x_R18_EXIT_C,0.0015319331464374892
10,52,x_R04_EXIT_B,x_R18_EXIT_B,0.0022808782402513727
10,54,x_R04_EXIT_B,x_R19_EXIT_C,0.0015319331464374892
10,55,x_R04_EXIT_B,x_R19_EXIT_B,0.0022808782402513727
10,57,x_R04_EXIT_B,x_R20_EXIT_C,0.0015319331464374892
10,58,x_R04_EXIT_B,x_R20_EXIT_B,0.0022808782402513727
10,60,x_R04_EXIT_B,x_R21_EXIT_C,0.0015319331464374892
10,61,x_R04_EXIT_B,x_R21_EXIT_B,0.0022808782402513727
10,63,x_R04_EXIT_B,x_R22_EXIT_C,0.0015319331464374892
10,64,x_R04_EXIT_B,x_R22_EXIT_B,0.0022808782402513727
10,66,x_R04_EXIT_B,x_R23_EXIT_C,0.0015319331464374892
10,67,x_R04_EXIT_B,x_R23_EXIT_B,0.0022808782402513727
10,69,x_R04_EXIT_B,x_R24_EXIT_C,0.006893699158968702
10,70,x_R04_EXIT_B,x_R24_EXIT_B,0.010263952081131176
11,11,x_R04_EXIT_A,x_R04_EXIT_A,-2.1643036231040633
11,13,x_R04_EXIT_A,x_R05_EXIT_B,0.0007659665732187446
11,14,x_R04_EXIT_A,x_R05_EXIT_A,0.0033276992236503235
11,16,x_R04_EXIT_A,x_R06_EXIT_B,0.0007659665732187446
11,17,x_R04_EXIT_A,x_R06_EXIT_A,0.0033276992236503235
11,19,x_R04_EXIT_A,x_R07_EXIT_B,0.0007659665732187446
11,20,x_R04_EXIT_A,x_R07_EXIT_A,0.0033276992236503235
11,22,x_R04_EXIT_A,x_R08_EXIT_B,0.002127684925607623
11,23,x_R04_EXIT_A,x_R08_EXIT_A,0.004689417576039202
11,24,x_R04_EXIT_A,x_R09_EXIT_C,0.0027234367047777584
11,25,x_R04_EXIT_A,x_R09_EXIT_B,0.004255369851215246
11,26,x_R04_EXIT_A,x_R09_EXIT_A,0.009378835152078404
11,28,x_R04_EXIT_A,x_R10_EXIT_B,0.00030638662928749783
11,29,x_R04_EXIT_A,x_R10_EXIT_A,0.001587252954503287
11,31,x_R04_EXIT_A,x_R11_EXIT_B,0.0003829832866093723
11,32,x_R04_EXIT_A,x_R11_EXIT_A,0.0016638496118251617
11,33,x_R04_EXIT_A,x_R12_EXIT_C,0.00068936991589687
11,34,x_R04_EXIT_A,x_R12_EXIT_B,0.00045957994393124664
11,35,x_R04_EXIT_A,x_R12_EXIT_A,0.004302178919578615
11,36,x_R04_EXIT_A,x_R13_EXIT_C,0.0009191598878624935
11,37,x_R04_EXIT_A,x_R13_EXIT_B,0.0006127732585749957
11,38,x_R04_EXIT_A,x_R13_EXIT_A,0.005736238559438153
11,39,x_R04_EXIT_A,x_R14_EXIT_C,0.0010723532025062423
11,41,x_R04_EXIT_A,x_R14_EXIT_A,0.002255346021144081
11,42,x_R04_EXIT_A,x_R15_EXIT_C,0.0010723532025062423
11,43,x_R04_EXIT_A,x_R15_EXIT_B,0.00030638662928749783
11,44,x_R04_EXIT_A,x_R15_EXIT_A,0.002255346021144081
11,45,x_R04_EXIT_A,x_R16_EXIT_C,0.0015319331464374892
11,47,x_R04_EXIT_A,x_R16_EXIT_A,0.005123465300863158
11,48,x_R04_EXIT_A,x_R17_EXIT_C,0.0003829832866093723
11,50,x_R04_EXIT_A,x_R17_EXIT_A,0.0012808663252157895
11,51,x_R04_EXIT_A,x_R18_EXIT_C,0.00275747966358748
11,52,x_R04_EXIT_A,x_R18_EXIT_B,0.0012255465171499913
11,53,x_R04_EXIT_A,x_R18_EXIT_A,0.003455360319186781
11,54,x_R04_EXIT_A,x_R19_EXIT_C,0.0030638662928749775
11,55,x_R04_EXIT_A,x_R19_EXIT_B,0.0015319331464374892
11,56,x_R04_EXIT_A,x_R19_EXIT_A,0.0035915321544256686
11,57,x_R04_EXIT_A,x_R20_EXIT_C,0.005787302997652736
11,58,x_R04_EXIT_A,x_R20_EXIT_B,0.004255369851215247
11,59,x_R04_EXIT_A,x_R20_EXIT_A,0.00021276849256076237
11,60,x_R04_EXIT_A,x_R21_EXIT_C,0.005787302997652736
11,61,x_R04_EXIT_A,x_R21_EXIT_B,0.004255369851215247
11,62,x_R04_EXIT_A,x_R21_EXIT_A,0.0007319236144090226
11,63,x_R04_EXIT_A,x_R22_EXIT_C,0.005787302997652736
11,64,x_R04_EXIT_A,x_R22_EXIT_B,0.004255369851215247
11,65,x_R04_EXIT_A,x_R22_EXIT_A,0.00021276849256076237
11,66,x_R04_EXIT_A,x_R23_EXIT_C,0.005787302997652736
11,67,x_R04_EXIT_A,x_R23_EXIT_B,0.004255369851215247
11,68,x_R04_EXIT_A,x_R23_EXIT_A,0.0007319236144090226
11,69,x_R04_EXIT_A,x_R24_EXIT_C,0.028991834796329483
11,70,x_R04_EXIT_A,x_R24_EXIT_B,0.022098135637360784
11,71,x_R04_EXIT_A,x_R24_EXIT_A,0.0009574582165234306
12,12,x_R05_EXIT_C,x_R05_EXIT_C,-2.1991558945647296
12,13,x_R05_EXIT_C,x_R05_EXIT_B,4.4270631221607495
12,14,x_R05_EXIT_C,x_R05_EXIT_A,4.4270631221607495
12,15,x_R05_EXIT_C,x_R06_EXIT_C,0.0006808591761944396
12,18,x_R05_EXIT_C,x_R07_EXIT_C,0.0006808591761944396
12,21,x_R05_EXIT_C,x_R08_EXIT_C,0.0019064056933444308
12,24,x_R05_EXIT_C,x_R09_EXIT_C,0.0013617183523888792
12,27,x_R05_EXIT_C,x_R10_EXIT_C,0.0003404295880972198
12,30,x_R05_EXIT_C,x_R11_EXIT_C,0.0003404295880972198
12,33,x_R05_EXIT_C,x_R12_EXIT_C,0.0010212887642916592
12,36,x_R05_EXIT_C,x_R13_EXIT_C,0.0013617183523888792
12,39,x_R05_EXIT_C,x_R14_EXIT_C,0.0006808591761944396
12,42,x_R05_EXIT_C,x_R15_EXIT_C,0.0006808591761944396
12,45,x_R05_EXIT_C,x_R16_EXIT_C,0.0013617183523888792
12,48,x_R05_EXIT_C,x_R17_EXIT_C,0.0003404295880972198
12,51,x_R05_EXIT_C,x_R18_EXIT_C,0.0013617183523888792
12,54,x_R05_EXIT_C,x_R19_EXIT_C,0.0013617183523888792
12,57,x_R05_EXIT_C,x_R20_EXIT_C,0.0013617183523888792
12,60,x_R05_EXIT_C,x_R21_EXIT_C,0.0013617183523888792
12,63,x_R05_EXIT_C,x_R22_EXIT_C,0.0013617183523888792
12,66,x_R05_EXIT_C,x_R23_EXIT_C,0.0013617183523888792
12,69,x_R05_EXIT_C,x_R24_EXIT_C,0.006127732585749956
13,13,x_R05_EXIT_B,x_R05_EXIT_B,-2.179581956280975
13,14,x_R05_EXIT_B,x_R05_EXIT_A,4.4282886686779
13,16,x_R05_EXIT_B,x_R06_EXIT_B,0.0023659856372756772
13,17,x_R05_EXIT_B,x_R06_EXIT_A,0.0012255465171499911
13,18,x_R05_EXIT_B,x_R07_EXIT_C,0.00030638662928749783
13,19,x_R05_EXIT_B,x_R07_EXIT_B,0.0020595990079881796
13,20,x_R05_EXIT_B,x_R07_EXIT_A,0.0009191598878624935
13,21,x_R05_EXIT_B,x_R08_EXIT_C,0.0012255465171499913
13,22,x_R05_EXIT_B,x_R08_EXIT_B,0.0019064056933444306
13,23,x_R05_EXIT_B,x_R08_EXIT_A,0.0007659665732187446
13,24,x_R05_EXIT_B,x_R09_EXIT_C,0.0009191598878624935
13,25,x_R05_EXIT_B,x_R09_EXIT_B,0.003812811386688861
13,26,x_R05_EXIT_B,x_R09_EXIT_A,0.0015319331464374892
13,27,x_R05_EXIT_B,x_R10_EXIT_C,0.00015319331464374892
13,28,x_R05_EXIT_B,x_R10_EXIT_B,0.000876606189350341
13,29,x_R05_EXIT_B,x_R10_EXIT_A,0.00030638662928749783
13,30,x_R05_EXIT_B,x_R11_EXIT_C,0.00015319331464374892
13,31,x_R05_EXIT_B,x_R11_EXIT_B,0.0010297995039940898
13,32,x_R05_EXIT_B,x_R11_EXIT_A,0.00045957994393124675
13,33,x_R05_EXIT_B,x_R12_EXIT_C,0.00137873983179374
13,34,x_R05_EXIT_B,x_R12_EXIT_B,0.002170238624119776
13,35,x_R05_EXIT_B,x_R12_EXIT_A,0.00045957994393124664
13,36,x_R05_EXIT_B,x_R13_EXIT_C,0.001838319775724987
13,37,x_R05_EXIT_B,x_R13_EXIT_B,0.0028936514988263684
13,38,x_R05_EXIT_B,x_R13_EXIT_A,0.0006127732585749957
13,39,x_R05_EXIT_B,x_R14_EXIT_C,0.0012255465171499911
13,40,x_R05_EXIT_B,x_R14_EXIT_B,0.0006808591761944396
13,42,x_R05_EXIT_B,x_R15_EXIT_C,0.0012255465171499911
13,43,x_R05_EXIT_B,x_R15_EXIT_B,0.0011404391201256863
13,45,x_R05_EXIT_B,x_R16_EXIT_C,0.0024510930342999822
13,46,x_R05_EXIT_B,x_R16_EXIT_B,0.0022808782402513727
13,48,x_R05_EXIT_B,x_R17_EXIT_C,0.001072353202506242
13,49,x_R05_EXIT_B,x_R17_EXIT_B,0.00011063961613159644
13,50,x_R05_EXIT_B,x_R17_EXIT_A,0.00045957994393124675
13,51,x_R05_EXIT_B,x_R18_EXIT_C,0.0024510930342999822
13,52,x_R05_EXIT_B,x_R18_EXIT_B,0.0022808782402513727
13,54,x_R05_EXIT_B,x_R19_EXIT_C,0.0024510930342999822
13,55,x_R05_EXIT_B,x_R19_EXIT_B,0.0022808782402513727
13,57,x_R05_EXIT_B,x_R20_EXIT_C,0.0024510930342999822
13,58,x_R05_EXIT_B,x_R20_EXIT_B,0.0022808782402513727
13,60,x_R05_EXIT_B,x_R21_EXIT_C,0.0024510930342999822
13,61,x_R05_EXIT_B,x_R21_EXIT_B,0.0022808782402513727
13,63,x_R05_EXIT_B,x_R22_EXIT_C,0.0024510930342999822
13,64,x_R05_EXIT_B,x_R22_EXIT_B,0.0022808782402513727
13,66,x_R05_EXIT_B,x_R23_EXIT_C,0.0024510930342999822
13,67,x_R05_EXIT_B,x_R23_EXIT_B,0.0022808782402513727
13,69,x_R05_EXIT_B,x_R24_EXIT_C,0.01102991865434992
13,70,x_R05_EXIT_B,x_R24_EXIT_B,0.010263952081131176
14,14,x_R05_EXIT_A,x_R05_EXIT_A,-2.1682284827810414
14,16,x_R05_EXIT_A,x_R06_EXIT_B,0.0012255465171499911
14,17,x_R05_EXIT_A,x_R06_EXIT_A,0.00378727916758157
14,18,x_R05_EXIT_A,x_R07_EXIT_C,0.00030638662928749783
14,19,x_R05_EXIT_A,x_R07_EXIT_B,0.0009191598878624935
14,20,x_R05_EXIT_A,x_R07_EXIT_A,0.003480892538294072
14,21,x_R05_EXIT_A,x_R08_EXIT_C,0.0012255465171499913
14,22,x_R05_EXIT_A,x_R08_EXIT_B,0.0007659665732187446
14,23,x_R05_EXIT_A,x_R08_EXIT_A,0.0033276992236503235
14,24,x_R05_EXIT_A,x_R09_EXIT_C,0.0009191598878624935
14,25,x_R05_EXIT_A,x_R09_EXIT_B,0.0015319331464374892
14,26,x_R05_EXIT_A,x_R09_EXIT_A,0.006655398447300647
14,27,x_R05_EXIT_A,x_R10_EXIT_C,0.00015319331464374892
14,28,x_R05_EXIT_A,x_R10_EXIT_B,0.00030638662928749783
14,29,x_R05_EXIT_A,x_R10_EXIT_A,0.001587252954503287
14,30,x_R05_EXIT_A,x_R11_EXIT_C,0.00015319331464374892
14,31,x_R05_EXIT_A,x_R11_EXIT_B,0.00045957994393124675
14,32,x_R05_EXIT_A,x_R11_EXIT_A,0.001740446269147036
14,33,x_R05_EXIT_A,x_R12_EXIT_C,0.00137873983179374
14,34,x_R05_EXIT_A,x_R12_EXIT_B,0.00045957994393124664
14,35,x_R05_EXIT_A,x_R12_EXIT_A,0.004302178919578615
14,36,x_R05_EXIT_A,x_R13_EXIT_C,0.001838319775724987
14,37,x_R05_EXIT_A,x_R13_EXIT_B,0.0006127732585749957
14,38,x_R05_EXIT_A,x_R13_EXIT_A,0.005736238559438153
14,39,x_R05_EXIT_A,x_R14_EXIT_C,0.0015319331464374887
14,41,x_R05_EXIT_A,x_R14_EXIT_A,0.002255346021144081
14,42,x_R05_EXIT_A,x_R15_EXIT_C,0.0015319331464374887
14,43,x_R05_EXIT_A,x_R15_EXIT_B,0.00030638662928749783
14,44,x_R05_EXIT_A,x_R15_EXIT_A,0.002255346021144081
14,45,x_R05_EXIT_A,x_R16_EXIT_C,0.0024510930342999822
14,47,x_R05_EXIT_A,x_R16_EXIT_A,0.005123465300863158
14,48,x_R05_EXIT_A,x_R17_EXIT_C,0.0006127732585749956
14,50,x_R05_EXIT_A,x_R17_EXIT_A,0.0012808663252157895
14,51,x_R05_EXIT_A,x_R18_EXIT_C,0.003676639551449973
14,52,x_R05_EXIT_A,x_R18_EXIT_B,0.0012255465171499913
14,53,x_R05_EXIT_A,x_R18_EXIT_A,0.003455360319186781
14,54,x_R05_EXIT_A,x_R19_EXIT_C,0.003983026180737471
14,55,x_R05_EXIT_A,x_R19_EXIT_B,0.0015319331464374892
14,56,x_R05_EXIT_A,x_R19_EXIT_A,0.0035915321544256686
14,57,x_R05_EXIT_A,x_R20_EXIT_C,0.0067064628855152296
14,58,x_R05_EXIT_A,x_R20_EXIT_B,0.004255369851215247
14,59,x_R05_EXIT_A,x_R20_EXIT_A,0.00021276849256076237
14,60,x_R05_EXIT_A,x_R21_EXIT_C,0.0067064628855152296
14,61,x_R05_EXIT_A,x_R21_EXIT_B,0.004255369851215247
14,62,x_R05_EXIT_A,x_R21_EXIT_A,0.0007319236144090226
14,63,x_R05_EXIT_A,x_R22_EXIT_C,0.0067064628855152296
14,64,x_R05_EXIT_A,x_R22_EXIT_B,0.004255369851215247
14,65,x_R05_EXIT_A,x_R22_EXIT_A,0.00021276849256076237
14,66,x_R05_EXIT_A,x_R23_EXIT_C,0.0067064628855152296
14,67,x_R05_EXIT_A,x_R23_EXIT_B,0.004255369851215247
14,68,x_R05_EXIT_A,x_R23_EXIT_A,0.0007319236144090226
14,69,x_R05_EXIT_A,x_R24_EXIT_C,0.0331280542917107
14,70,x_R05_EXIT_A,x_R24_EXIT_B,0.022098135637360784
14,71,x_R05_EXIT_A,x_R24_EXIT_A,0.0009574582165234306
15,15,x_R06_EXIT_C,x_R06_EXIT_C,-2.1991558945647296
15,16,x_R06_EXIT_C,x_R06_EXIT_B,4.4270631221607495
15,17,x_R06_EXIT_C,x_R06_EXIT_A,4.4270631221607495
15,18,x_R06_EXIT_C,x_R07_EXIT_C,0.0006808591761944396
15,21,x_R06_EXIT_C,x_R08_EXIT_C,0.0006808591761944396
15,24,x_R06_EXIT_C,x_R09_EXIT_C,0.0013617183523888792
15,27,x_R06_EXIT_C,x_R10_EXIT_C,0.0003404295880972198
15,30,x_R06_EXIT_C,x_R11_EXIT_C,0.0003404295880972198
15,33,x_R06_EXIT_C,x_R12_EXIT_C,0.0010212887642916592
15,36,x_R06_EXIT_C,x_R13_EXIT_C,0.0013617183523888792
15,39,x_R06_EXIT_C,x_R14_EXIT_C,0.0006808591761944396
15,42,x_R06_EXIT_C,x_R15_EXIT_C,0.0006808591761944396
15,45,x_R06_EXIT_C,x_R16_EXIT_C,0.0013617183523888792
15,48,x_R06_EXIT_C,x_R17_EXIT_C,0.0003404295880972198
15,51,x_R06_EXIT_C,x_R18_EXIT_C,0.0013617183523888792
15,54,x_R06_EXIT_C,x_R19_EXIT_C,0.0013617183523888792
15,57,x_R06_EXIT_C,x_R20_EXIT_C,0.0013617183523888792
15,60,x_R06_EXIT_C,x_R21_EXIT_C,0.0013617183523888792
15,63,x_R06_EXIT_C,x_R22_EXIT_C,0.0013617183523888792
15,66,x_R06_EXIT_C,x_R23_EXIT_C,0.0013617183523888792
15,69,x_R06_EXIT_C,x_R24_EXIT_C,0.006127732585749956
16,16,x_R06_EXIT_B,x_R06_EXIT_B,-2.179581956280975
16,17,x_R06_EXIT_B,x_R06_EXIT_A,4.4282886686779
16,18,x_R06_EXIT_B,x_R07_EXIT_C,0.00030638662928749783
16,19,x_R06_EXIT_B,x_R07_EXIT_B,0.0020595990079881796
16,20,x_R06_EXIT_B,x_R07_EXIT_A,0.0009191598878624935
16,22,x_R06_EXIT_B,x_R08_EXIT_B,0.0019064056933444306
16,23,x_R06_EXIT_B,x_R08_EXIT_A,0.0007659665732187446
16,24,x_R06_EXIT_B,x_R09_EXIT_C,0.0009191598878624935
16,25,x_R06_EXIT_B,x_R09_EXIT_B,0.003812811386688861
16,26,x_R06_EXIT_B,x_R09_EXIT_A,0.0015319331464374892
16,27,x_R06_EXIT_B,x_R10_EXIT_C,0.00015319331464374892
16,28,x_R06_EXIT_B,x_R10_EXIT_B,0.000876606189350341
16,29,x_R06_EXIT_B,x_R10_EXIT_A,0.00030638662928749783
16,30,x_R06_EXIT_B,x_R11_EXIT_C,0.00015319331464374892
16,31,x_R06_EXIT_B,x_R11_EXIT_B,0.0010297995039940898
16,32,x_R06_EXIT_B,x_R11_EXIT_A,0.00045957994393124675
16,33,x_R06_EXIT_B,x_R12_EXIT_C,0.00137873983179374
16,34,x_R06_EXIT_B,x_R12_EXIT_B,0.002170238624119776
16,35,x_R06_EXIT_B,x_R12_EXIT_A,0.00045957994393124664
16,36,x_R06_EXIT_B,x_R13_EXIT_C,0.001838319775724987
16,37,x_R06_EXIT_B,x_R13_EXIT_B,0.0028936514988263684
16,38,x_R06_EXIT_B,x_R13_EXIT_A,0.0006127732585749957
16,39,x_R06_EXIT_B,x_R14_EXIT_C,0.0012255465171499911
16,40,x_R06_EXIT_B,x_R14_EXIT_B,0.0006808591761944396
16,42,x_R06_EXIT_B,x_R15_EXIT_C,0.0012255465171499911
16,43,x_R06_EXIT_B,x_R15_EXIT_B,0.0011404391201256863
16,45,x_R06_EXIT_B,x_R16_EXIT_C,0.0024510930342999822
16,46,x_R06_EXIT_B,x_R16_EXIT_B,0.0022808782402513727
16,48,x_R06_EXIT_B,x_R17_EXIT_C,0.001072353202506242
16,49,x_R06_EXIT_B,x_R17_EXIT_B,0.00011063961613159644
16,50,x_R06_EXIT_B,x_R17_EXIT_A,0.00045957994393124675
16,51,x_R06_EXIT_B,x_R18_EXIT_C,0.0024510930342999822
16,52,x_R06_EXIT_B,x_R18_EXIT_B,0.0022808782402513727
16,54,x_R06_EXIT_B,x_R19_EXIT_C,0.0024510930342999822
16,55,x_R06_EXIT_B,x_R19_EXIT_B,0.0022808782402513727
16,57,x_R06_EXIT_B,x_R20_EXIT_C,0.0024510930342999822
