edge_id,source,target,edge_type,distance,capacity_units,effective_capacity_people,selected_load_people,utilization,utilization_percent,over_capacity,overload_ratio,congestion_cost,overload_cost
E743:X16--X17,X16,X17,navigation,1.5,2.0,20.0,2.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E744:X16--Y16,X16,Y16,navigation,1.0,2.0,20.0,2.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E745:X17--X18,X17,X18,navigation,1.5,2.0,20.0,2.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E751:X20--START_R24,X20,START_R24,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E771:Y16--Z16,Y16,Z16,navigation,1.0,2.0,20.0,2.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E042:AB10--AB11,AB10,AB11,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E043:AB10--AB9,AB10,AB9,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E066:AC26--AD26,AC26,AD26,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E107:AE18--AE19,AE18,AE19,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E199:D13--E13,D13,E13,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E435:O10.25--O11.25,O10.25,O11.25,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E438:O11.25--O12.5,O11.25,O12.5,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E440:O12.5--O13.5,O12.5,O13.5,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E442:O13.5--O15,O13.5,O15,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E448:O2--EXIT_B,O2,EXIT_B,exit,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E759:X25--Y25,X25,Y25,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E778:Y25--Y26,Y25,Y26,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E076:AD13--START_R16,AD13,START_R16,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E092:AD26--START_R34,AD26,START_R34,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E111:AE19--START_R25,AE19,START_R25,room_start,1.25,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E303:H26--START_R29,H26,START_R29,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E307:H3--START_R02,H3,START_R02,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E400:M25--START_R30,M25,START_R30,room_start,1.25,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E456:O25--START_R31,O25,START_R31,room_start,1.25,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E510:Q3--START_R04,Q3,START_R04,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E578:START_R01--D3,START_R01,D3,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E582:START_R03--M3,START_R03,M3,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E586:START_R05--V3,START_R05,V3,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E589:START_R06--Z3,START_R06,Z3,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E591:START_R07--AE4,START_R07,AE4,room_start,1.25,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E593:START_R08--C8,START_R08,C8,room_start,1.25,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E595:START_R09--H9,START_R09,H9,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E598:START_R10--AB9,START_R10,AB9,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E600:START_R11--AE8,START_R11,AE8,room_start,1.25,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E606:START_R13--D13,START_R13,D13,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E607:START_R14--H13,START_R14,H13,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E619:START_R28--D26,START_R28,D26,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E689:U25--START_R32,U25,START_R32,room_start,1.25,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E758:X25--START_R33,X25,START_R33,room_start,1.25,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E609:START_R15--DOOR_19,START_R15,DOOR_19,room_start,1.0,4.0,40.0,1.0,0.025,2.5,False,0.0,0.0031250000000000006,0.0
E001:AA10--AB10,AA10,AB10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E002:AA10--START_R10,AA10,START_R10,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E003:AA10--Z10,AA10,Z10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E004:AA12--DOOR_19,AA12,DOOR_19,room_to_door,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E005:AA12--Z12,AA12,Z12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E006:AA14--DOOR_19,AA14,DOOR_19,room_to_door,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E007:AA14--Z14,AA14,Z14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E010:AA18--AA19,AA18,AA19,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E011:AA18--AB18,AA18,AB18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E012:AA18--Z18,AA18,Z18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E013:AA19--AA20,AA19,AA20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E014:AA19--AB19,AA19,AB19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E015:AA19--Z19,AA19,Z19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E016:AA2--AB2,AA2,AB2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E017:AA2--START_R06,AA2,START_R06,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E018:AA2--Z2,AA2,Z2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E019:AA20--AB20,AA20,AB20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E020:AA20--Z20,AA20,Z20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E021:AA21.5--AA22,AA21.5,AA22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E022:AA21.5--AB21.5,AA21.5,AB21.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E023:AA21.5--Z21.5,AA21.5,Z21.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E024:AA22--AA23,AA22,AA23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E025:AA22--AB22,AA22,AB22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E026:AA22--Z22,AA22,Z22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E027:AA23--AA24,AA23,AA24,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E028:AA23--AB23,AA23,AB23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E029:AA23--Z23,AA23,Z23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E030:AA24--AA25,AA24,AA25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E031:AA25--AA26,AA25,AA26,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E036:AA4--AB4,AA4,AB4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E037:AA4--Z4,AA4,Z4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E040:AA8--AB8,AA8,AB8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E041:AA8--Z8,AA8,Z8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E051:AB18--AB19,AB18,AB19,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E052:AB19--AB20,AB19,AB20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E053:AB2--AB3,AB2,AB3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E054:AB21.5--AB22,AB21.5,AB22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E055:AB22--AB23,AB22,AB23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E056:AB23--AC23,AB23,AC23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E057:AB3--AB4,AB3,AB4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E062:AC23--AD23,AC23,AD23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E063:AC25--AC26,AC25,AC26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E064:AC25--AD25,AC25,AD25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E065:AC26--AC27,AC26,AC27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E068:AC27--AD27,AC27,AD27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E070:AD10--AD9,AD10,AD9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E071:AD10--AE10,AD10,AE10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E072:AD12--AD13,AD12,AD13,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E073:AD12--AE12,AD12,AE12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E074:AD13--AD14,AD13,AD14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E077:AD14--AE14,AD14,AE14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E079:AD18--AD19,AD18,AD19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E080:AD18--AE18,AD18,AE18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E081:AD19--AD20,AD19,AD20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E082:AD19--AE19,AD19,AE19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E083:AD2--AD3,AD2,AD3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E084:AD2--AE2,AD2,AE2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E085:AD20--AD21,AD20,AD21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E086:AD20--START_R25,AD20,START_R25,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E087:AD21--AE21,AD21,AE21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E088:AD23--AE23,AD23,AE23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E089:AD25--AD26,AD25,AD26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E090:AD25--AE25,AD25,AE25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E091:AD26--AD27,AD26,AD27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E093:AD27--AE27,AD27,AE27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E094:AD3--AD4,AD3,AD4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E095:AD4--AE4,AD4,AE4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E097:AD8--AD9,AD8,AD9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E098:AD8--AE8,AD8,AE8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E099:AD9--START_R11,AD9,START_R11,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E100:AE10--AF10,AE10,AF10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E101:AE10--START_R11,AE10,START_R11,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E102:AE12--AF12,AE12,AF12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E103:AE12--START_R16,AE12,START_R16,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E104:AE14--AF14,AE14,AF14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E108:AE18--AF18,AE18,AF18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E110:AE19--AF19,AE19,AF19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E112:AE2--AF2,AE2,AF2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E113:AE2--START_R07,AE2,START_R07,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E114:AE21--AF21,AE21,AF21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E115:AE23--AF23,AE23,AF23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E116:AE23--DOOR_38,AE23,DOOR_38,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E117:AE25--AF25,AE25,AF25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E118:AE25--DOOR_38,AE25,DOOR_38,room_to_door,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E119:AE25--START_R34,AE25,START_R34,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E120:AE27--AF27,AE27,AF27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E121:AE4--AF4,AE4,AF4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E123:AE6--AF6,AE6,AF6,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E126:AE8--AF8,AE8,AF8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E128:AF10--AF9,AF10,AF9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E129:AF12--AF13,AF12,AF13,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E130:AF13--AF14,AF13,AF14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E132:AF18--AF19,AF18,AF19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E133:AF19--AF20,AF19,AF20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E134:AF2--AF3,AF2,AF3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E135:AF20--AF21,AF20,AF21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E136:AF25--AF26,AF25,AF26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E137:AF26--AF27,AF26,AF27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E138:AF3--AF4,AF3,AF4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E139:AF8--AF9,AF8,AF9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E140:B10--B9,B10,B9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E141:B10--C10,B10,C10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E142:B12--B13,B12,B13,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E143:B12--C12,B12,C12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E144:B13--B14,B13,B14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E145:B13--START_R13,B13,START_R13,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E146:B14--C14,B14,C14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E149:B18--B19,B18,B19,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E150:B18--C18,B18,C18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E151:B19--B20,B19,B20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E152:B19--C19,B19,C19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E153:B2--B3,B2,B3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E154:B2--C2,B2,C2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E155:B20--B21,B20,B21,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E156:B20--C20,B20,C20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E157:B21--C21,B21,C21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E158:B23--C23,B23,C23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E159:B25--B26,B25,B26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E160:B25--C25,B25,C25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E161:B26--B27,B26,B27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E162:B26--START_R28,B26,START_R28,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E163:B27--C27,B27,C27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E164:B3--B4,B3,B4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E165:B3--START_R01,B3,START_R01,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E166:B4--C4,B4,C4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E167:B8--B9,B8,B9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E168:B8--C8,B8,C8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E169:B9--START_R08,B9,START_R08,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E170:C10--D10,C10,D10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E171:C10--START_R08,C10,START_R08,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E172:C12--D12,C12,D12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E173:C12--START_R13,C12,START_R13,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E174:C14--D14,C14,D14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E176:C18--C19,C18,C19,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E177:C18--E18,C18,E18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E178:C19--C20,C19,C20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E179:C19--D19,C19,D19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E180:C2--D2,C2,D2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E181:C2--START_R01,C2,START_R01,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E182:C20--C21,C20,C21,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E183:C20--E20,C20,E20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E184:C21--E21,C21,E21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E185:C23--D23,C23,D23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E186:C23--DOOR_32,C23,DOOR_32,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E187:C25--D25,C25,D25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E188:C25--DOOR_32,C25,DOOR_32,room_to_door,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E189:C25--START_R28,C25,START_R28,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E190:C27--D27,C27,D27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E191:C4--D4,C4,D4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E194:D10--D9,D10,D9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E195:D10--E10,D10,E10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E196:D12--D13,D12,D13,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E197:D12--E12,D12,E12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E198:D13--D14,D13,D14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E200:D14--E14,D14,E14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E202:D19--D18,D19,D18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E203:D19--D20,D19,D20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E204:D19--F19,D19,F19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E205:D2--D3,D2,D3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E206:D20--D21,D20,D21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E207:D23--E23,D23,E23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E208:D25--D26,D25,D26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E209:D26--D27,D26,D27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E211:D3--D4,D3,D4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E215:D8--E8,D8,E8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E227:E10--E9,E10,E9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E228:E12--E13,E12,E13,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E229:E13--E14,E13,E14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E231:E18--E19,E18,E19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E232:E18--F18,E18,F18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E233:E19--E20,E19,E20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E234:E20--E21,E20,E21,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E235:E20--F20,E20,F20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E236:E21--F21,E21,F21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E237:E23--F23,E23,F23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E238:E8--E9,E8,E9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E240:F10.5--F9.5,F10.5,F9.5,navigation,1.5,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E246:F18--F19,F18,F19,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E247:F18--G18,F18,G18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E248:F19--F20,F19,F20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E249:F19--G19,F19,G19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E252:F20--F21,F20,F21,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E253:F21--G21,F21,G21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E254:F23--F24,F23,F24,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E255:F23--G23,F23,G23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E256:F24--F25,F24,F25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
