rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,chain_break_fraction,selected_variable_count,selected_variables
168,6.994876850917152,1,False,2,0.013888888888888888,26,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_A | x_R23_EXIT_C | x_R24_EXIT_C
169,6.995733393771317,1,False,2,0.041666666666666664,26,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_B | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_A | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_B
170,7.005082764155611,1,False,2,0.0,24,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_A | x_R17_EXIT_A | x_R18_EXIT_A | x_R19_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_C | x_R24_EXIT_C
171,7.0780718451113644,1,False,2,0.027777777777777776,26,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_B | x_R13_EXIT_A | x_R14_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_A | x_R18_EXIT_C | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_C | x_R23_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_C
172,7.096274728174292,1,False,2,0.09722222222222222,26,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_C
173,7.109168399042418,1,False,2,0.013888888888888888,26,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_B | x_R13_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_B | x_R15_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_C
174,7.173065219060264,1,False,2,0.0,26,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_A | x_R16_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_B | x_R24_EXIT_C
175,7.383689782921612,1,False,3,0.1111111111111111,21,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_B | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_A | x_R23_EXIT_A
176,7.568649980099572,1,False,3,0.05555555555555555,23,x_R01_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_A | x_R17_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_B | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_A
177,7.662121163497916,1,False,3,0.05555555555555555,23,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_A | x_R22_EXIT_C | x_R23_EXIT_A | x_R23_EXIT_B
178,7.709856457130502,1,False,3,0.041666666666666664,25,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_B | x_R21_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_A
179,7.7279701058213455,1,False,3,0.08333333333333333,25,x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_A
180,7.7320928695437985,1,False,3,0.041666666666666664,23,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_B | x_R20_EXIT_C | x_R21_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_A
181,7.755707637338252,1,False,3,0.06944444444444445,23,x_R01_EXIT_B | x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_B | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_A
182,7.756559679771977,1,False,3,0.013888888888888888,25,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_A
183,7.757934046844438,1,False,3,0.041666666666666664,25,x_R01_EXIT_C | x_R02_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_A | x_R22_EXIT_B | x_R23_EXIT_C | x_R24_EXIT_A
184,7.777731923232895,1,False,3,0.08333333333333333,21,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_B | x_R20_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_C
185,7.778285074357746,1,False,3,0.041666666666666664,25,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_A | x_R22_EXIT_A | x_R24_EXIT_A
186,7.789051971536315,1,False,3,0.013888888888888888,23,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_A | x_R17_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_A | x_R21_EXIT_A | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_A
187,7.828057138406404,1,False,3,0.041666666666666664,23,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_B | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_C | x_R23_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_A
188,7.853241296873555,1,False,3,0.041666666666666664,25,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_A | x_R14_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_A | x_R17_EXIT_A | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_A
189,7.8659654660888885,1,False,3,0.041666666666666664,25,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_A
190,7.8684436636281,1,False,3,0.041666666666666664,23,x_R01_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_A
191,7.891022902576618,1,False,3,0.05555555555555555,25,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_B | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_A | x_R18_EXIT_C | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_C | x_R24_EXIT_A
192,7.892282191975691,1,False,3,0.06944444444444445,25,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_A | x_R19_EXIT_B | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_A
193,7.893917282624108,1,False,3,0.027777777777777776,21,x_R01_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_B | x_R14_EXIT_B | x_R16_EXIT_B | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_A | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_C
194,7.894853392824001,1,False,3,0.041666666666666664,25,x_R01_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_A | x_R15_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_A
195,7.902982048736968,1,False,3,0.027777777777777776,23,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_A | x_R22_EXIT_A | x_R24_EXIT_B
196,7.916547299873917,1,False,3,0.041666666666666664,23,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_C | x_R24_EXIT_A
197,7.919095611234548,1,False,3,0.041666666666666664,25,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_A | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_A
198,7.934157136986029,1,False,3,0.041666666666666664,27,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_A | x_R17_EXIT_B | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_A
199,7.950896161081156,1,False,3,0.06944444444444445,23,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_B | x_R21_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_C | x_R24_EXIT_A
200,7.957305192689901,1,False,3,0.027777777777777776,23,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_A | x_R14_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_C | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_A
201,7.957624426134038,1,False,3,0.05555555555555555,25,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_A
202,7.974690825369786,1,False,3,0.09722222222222222,23,x_R01_EXIT_C | x_R02_EXIT_A | x_R02_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_A
203,7.984766154513805,1,False,3,0.027777777777777776,23,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_A | x_R16_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_A
204,7.988842883938701,1,False,3,0.041666666666666664,25,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_B | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_A
205,7.995243094459158,1,False,3,0.06944444444444445,25,x_R01_EXIT_B | x_R02_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_B | x_R18_EXIT_A | x_R19_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_C | x_R23_EXIT_C | x_R24_EXIT_A
206,8.013833525793444,1,False,3,0.041666666666666664,25,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_C | x_R22_EXIT_C | x_R24_EXIT_A
207,8.023659788873772,1,False,3,0.027777777777777776,27,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_B | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_B | x_R20_EXIT_A | x_R20_EXIT_B | x_R21_EXIT_A | x_R22_EXIT_A | x_R22_EXIT_B | x_R23_EXIT_B | x_R24_EXIT_A
208,8.024719865334285,1,False,3,0.027777777777777776,25,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_A
209,8.027296614304458,1,False,3,0.027777777777777776,25,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_B | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_A | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_B | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_A
210,8.029964922692876,1,False,3,0.05555555555555555,27,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_A | x_R20_EXIT_B | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_A
