i,j,variable_i,variable_j,coefficient
31,77,x_R04_EXIT_B,x_R10_EXIT_A,0.00014109997475426572
31,78,x_R04_EXIT_B,x_R10_EXIT_F,0.00014109997475426572
31,79,x_R04_EXIT_B,x_R10_EXIT_B,0.0019974465176150744
31,82,x_R04_EXIT_B,x_R11_EXIT_E,0.00026456245266424824
31,84,x_R04_EXIT_B,x_R11_EXIT_H,0.0001234624779099825
31,87,x_R04_EXIT_B,x_R11_EXIT_B,0.0017857965554836759
31,90,x_R04_EXIT_B,x_R12_EXIT_E,0.00026456245266424824
31,92,x_R04_EXIT_B,x_R12_EXIT_H,0.0001234624779099825
31,95,x_R04_EXIT_B,x_R12_EXIT_B,0.0017857965554836759
31,98,x_R04_EXIT_B,x_R13_EXIT_E,0.00026456245266424824
31,100,x_R04_EXIT_B,x_R13_EXIT_H,0.0001234624779099825
31,103,x_R04_EXIT_B,x_R13_EXIT_B,0.0017857965554836759
31,106,x_R04_EXIT_B,x_R14_EXIT_E,0.00026456245266424824
31,108,x_R04_EXIT_B,x_R14_EXIT_H,0.0001234624779099825
31,111,x_R04_EXIT_B,x_R14_EXIT_B,0.0017857965554836759
31,114,x_R04_EXIT_B,x_R15_EXIT_E,0.0002292874589756818
31,116,x_R04_EXIT_B,x_R15_EXIT_H,0.0002292874589756818
31,119,x_R04_EXIT_B,x_R15_EXIT_B,0.001891621536549375
31,122,x_R04_EXIT_B,x_R16_EXIT_E,0.00017637496844283217
31,124,x_R04_EXIT_B,x_R16_EXIT_H,0.00028219994950853144
31,127,x_R04_EXIT_B,x_R16_EXIT_B,0.0019445340270822246
31,128,x_R04_EXIT_B,x_R17_EXIT_C,0.00014109997475426572
31,129,x_R04_EXIT_B,x_R17_EXIT_D,0.00014109997475426572
31,130,x_R04_EXIT_B,x_R17_EXIT_E,0.00012346247790998252
31,131,x_R04_EXIT_B,x_R17_EXIT_G,0.00014109997475426572
31,132,x_R04_EXIT_B,x_R17_EXIT_H,0.0003351124400413811
31,133,x_R04_EXIT_B,x_R17_EXIT_A,0.00014109997475426572
31,134,x_R04_EXIT_B,x_R17_EXIT_F,0.00014109997475426572
31,135,x_R04_EXIT_B,x_R17_EXIT_B,0.0019974465176150744
31,136,x_R04_EXIT_B,x_R18_EXIT_C,0.00014109997475426572
31,137,x_R04_EXIT_B,x_R18_EXIT_D,0.00014109997475426572
31,138,x_R04_EXIT_B,x_R18_EXIT_E,0.00012346247790998252
31,139,x_R04_EXIT_B,x_R18_EXIT_G,0.00014109997475426572
31,140,x_R04_EXIT_B,x_R18_EXIT_H,0.0003351124400413811
31,141,x_R04_EXIT_B,x_R18_EXIT_A,0.00014109997475426572
31,142,x_R04_EXIT_B,x_R18_EXIT_F,0.00014109997475426572
31,143,x_R04_EXIT_B,x_R18_EXIT_B,0.0019974465176150744
31,144,x_R04_EXIT_B,x_R19_EXIT_C,0.0001058249810656993
31,145,x_R04_EXIT_B,x_R19_EXIT_D,0.0001058249810656993
31,147,x_R04_EXIT_B,x_R19_EXIT_G,0.0001058249810656993
31,148,x_R04_EXIT_B,x_R19_EXIT_H,0.0002513343300310358
31,149,x_R04_EXIT_B,x_R19_EXIT_A,0.0001058249810656993
31,150,x_R04_EXIT_B,x_R19_EXIT_F,0.0001058249810656993
31,151,x_R04_EXIT_B,x_R19_EXIT_B,0.0014980848882113053
31,154,x_R04_EXIT_B,x_R22_EXIT_E,0.0008377811001034528
31,156,x_R04_EXIT_B,x_R22_EXIT_H,0.0003086561947749563
31,159,x_R04_EXIT_B,x_R22_EXIT_B,0.002518855018074197
31,162,x_R04_EXIT_B,x_R23_EXIT_E,0.0010141560685462847
31,164,x_R04_EXIT_B,x_R23_EXIT_H,0.0001322812263321241
31,167,x_R04_EXIT_B,x_R23_EXIT_B,0.002518855018074197
31,170,x_R04_EXIT_B,x_R20_EXIT_E,0.00025133433003103584
31,175,x_R04_EXIT_B,x_R20_EXIT_B,0.0007556565054222589
31,178,x_R04_EXIT_B,x_R21_EXIT_E,0.0008377811001034528
31,180,x_R04_EXIT_B,x_R21_EXIT_H,0.0003086561947749563
31,183,x_R04_EXIT_B,x_R21_EXIT_B,0.002518855018074197
31,184,x_R04_EXIT_B,x_R24_EXIT_C,0.001127146282704974
31,185,x_R04_EXIT_B,x_R24_EXIT_D,0.001127146282704974
31,186,x_R04_EXIT_B,x_R24_EXIT_E,0.0019649273828084273
31,187,x_R04_EXIT_B,x_R24_EXIT_G,0.001127146282704974
31,188,x_R04_EXIT_B,x_R24_EXIT_H,0.000818490087930018
31,189,x_R04_EXIT_B,x_R24_EXIT_A,0.000818490087930018
31,190,x_R04_EXIT_B,x_R24_EXIT_F,0.000818490087930018
31,191,x_R04_EXIT_B,x_R24_EXIT_B,0.0033373451060042148
31,192,x_R04_EXIT_B,x_R25_EXIT_C,0.0003086561947749563
31,193,x_R04_EXIT_B,x_R25_EXIT_D,0.0003086561947749563
31,194,x_R04_EXIT_B,x_R25_EXIT_E,0.0011464372948784092
31,195,x_R04_EXIT_B,x_R25_EXIT_G,0.0003086561947749563
31,202,x_R04_EXIT_B,x_R26_EXIT_E,0.0005026686600620717
31,207,x_R04_EXIT_B,x_R26_EXIT_B,0.0015113130108445178
31,210,x_R04_EXIT_B,x_R27_EXIT_E,0.00010141560685462848
31,215,x_R04_EXIT_B,x_R27_EXIT_B,0.0002518855018074197
31,218,x_R04_EXIT_B,x_R28_EXIT_E,0.00016755622002069054
31,223,x_R04_EXIT_B,x_R28_EXIT_B,0.0005037710036148394
31,226,x_R04_EXIT_B,x_R29_EXIT_E,0.0003351124400413811
31,228,x_R04_EXIT_B,x_R29_EXIT_H,0.0001234624779099825
31,231,x_R04_EXIT_B,x_R29_EXIT_B,0.0010075420072296788
31,234,x_R04_EXIT_B,x_R30_EXIT_E,0.0003351124400413811
31,239,x_R04_EXIT_B,x_R30_EXIT_B,0.0010075420072296788
31,242,x_R04_EXIT_B,x_R31_EXIT_E,0.00010141560685462848
31,247,x_R04_EXIT_B,x_R31_EXIT_B,0.0002518855018074197
31,248,x_R04_EXIT_B,x_R32_EXIT_C,0.0003979460225491401
31,249,x_R04_EXIT_B,x_R32_EXIT_D,0.0003979460225491401
31,250,x_R04_EXIT_B,x_R32_EXIT_E,0.0007330584625905212
31,251,x_R04_EXIT_B,x_R32_EXIT_G,0.0003979460225491401
31,252,x_R04_EXIT_B,x_R32_EXIT_H,0.00032739603517200727
31,253,x_R04_EXIT_B,x_R32_EXIT_A,0.00032739603517200727
31,254,x_R04_EXIT_B,x_R32_EXIT_F,0.00032739603517200727
31,255,x_R04_EXIT_B,x_R32_EXIT_B,0.0006801459720576716
31,258,x_R04_EXIT_B,x_R33_EXIT_E,0.00040566242741851393
32,33,x_R05_EXIT_C,x_R05_EXIT_D,1.8386185028944493
32,34,x_R05_EXIT_C,x_R05_EXIT_E,1.8407405142335271
32,35,x_R05_EXIT_C,x_R05_EXIT_G,1.8407405142335271
32,36,x_R05_EXIT_C,x_R05_EXIT_H,1.8407405142335271
32,37,x_R05_EXIT_C,x_R05_EXIT_A,1.8407405142335271
32,38,x_R05_EXIT_C,x_R05_EXIT_F,1.8407405142335271
32,39,x_R05_EXIT_C,x_R05_EXIT_B,1.8407405142335271
32,40,x_R05_EXIT_C,x_R06_EXIT_C,0.0005621952119115274
32,41,x_R05_EXIT_C,x_R06_EXIT_D,0.0024968081470188425
32,42,x_R05_EXIT_C,x_R06_EXIT_E,0.002215710541063079
32,43,x_R05_EXIT_C,x_R06_EXIT_G,0.001025179504073962
32,44,x_R05_EXIT_C,x_R06_EXIT_H,0.001025179504073962
32,45,x_R05_EXIT_C,x_R06_EXIT_A,0.001025179504073962
32,46,x_R05_EXIT_C,x_R06_EXIT_F,0.001025179504073962
32,47,x_R05_EXIT_C,x_R06_EXIT_B,0.001025179504073962
32,48,x_R05_EXIT_C,x_R07_EXIT_C,0.00017637496844283214
32,49,x_R05_EXIT_C,x_R07_EXIT_D,0.003814108692576246
32,50,x_R05_EXIT_C,x_R07_EXIT_E,0.003439311884635227
32,51,x_R05_EXIT_C,x_R07_EXIT_G,0.0018519371686497377
32,52,x_R05_EXIT_C,x_R07_EXIT_H,0.0018519371686497377
32,53,x_R05_EXIT_C,x_R07_EXIT_A,0.0018519371686497377
32,54,x_R05_EXIT_C,x_R07_EXIT_F,0.0018519371686497377
32,55,x_R05_EXIT_C,x_R07_EXIT_B,0.0018519371686497377
32,56,x_R05_EXIT_C,x_R08_EXIT_C,0.004188905500517264
32,57,x_R05_EXIT_C,x_R08_EXIT_D,0.0003747968079410184
32,64,x_R05_EXIT_C,x_R09_EXIT_C,0.004188905500517264
32,65,x_R05_EXIT_C,x_R09_EXIT_D,0.0003747968079410184
32,72,x_R05_EXIT_C,x_R10_EXIT_C,0.004188905500517264
32,73,x_R05_EXIT_C,x_R10_EXIT_D,0.0003747968079410184
32,80,x_R05_EXIT_C,x_R11_EXIT_C,0.0012346247790998252
32,81,x_R05_EXIT_C,x_R11_EXIT_D,0.0033290775293584574
32,82,x_R05_EXIT_C,x_R11_EXIT_E,0.0029542807214174385
32,83,x_R05_EXIT_C,x_R11_EXIT_G,0.0013669060054319491
32,84,x_R05_EXIT_C,x_R11_EXIT_H,0.0013669060054319491
32,85,x_R05_EXIT_C,x_R11_EXIT_A,0.0013669060054319491
32,86,x_R05_EXIT_C,x_R11_EXIT_F,0.0013669060054319491
32,87,x_R05_EXIT_C,x_R11_EXIT_B,0.0013669060054319491
32,88,x_R05_EXIT_C,x_R12_EXIT_C,0.0012346247790998252
32,89,x_R05_EXIT_C,x_R12_EXIT_D,0.0033290775293584574
32,90,x_R05_EXIT_C,x_R12_EXIT_E,0.0029542807214174385
32,91,x_R05_EXIT_C,x_R12_EXIT_G,0.0013669060054319491
32,92,x_R05_EXIT_C,x_R12_EXIT_H,0.0013669060054319491
32,93,x_R05_EXIT_C,x_R12_EXIT_A,0.0013669060054319491
32,94,x_R05_EXIT_C,x_R12_EXIT_F,0.0013669060054319491
32,95,x_R05_EXIT_C,x_R12_EXIT_B,0.0013669060054319491
32,96,x_R05_EXIT_C,x_R13_EXIT_C,0.0017196559423176133
32,97,x_R05_EXIT_C,x_R13_EXIT_D,0.002844046366140669
32,98,x_R05_EXIT_C,x_R13_EXIT_E,0.0024692495581996503
32,99,x_R05_EXIT_C,x_R13_EXIT_G,0.0008818748422141608
32,100,x_R05_EXIT_C,x_R13_EXIT_H,0.0008818748422141608
32,101,x_R05_EXIT_C,x_R13_EXIT_A,0.0008818748422141608
32,102,x_R05_EXIT_C,x_R13_EXIT_F,0.0008818748422141608
32,103,x_R05_EXIT_C,x_R13_EXIT_B,0.0008818748422141608
32,104,x_R05_EXIT_C,x_R14_EXIT_C,0.002204687105535402
32,105,x_R05_EXIT_C,x_R14_EXIT_D,0.0023590152029228807
32,106,x_R05_EXIT_C,x_R14_EXIT_E,0.0019842183949818617
32,107,x_R05_EXIT_C,x_R14_EXIT_G,0.0003968436789963724
32,108,x_R05_EXIT_C,x_R14_EXIT_H,0.0003968436789963724
32,109,x_R05_EXIT_C,x_R14_EXIT_A,0.0003968436789963724
32,110,x_R05_EXIT_C,x_R14_EXIT_F,0.0003968436789963724
32,111,x_R05_EXIT_C,x_R14_EXIT_B,0.0003968436789963724
32,112,x_R05_EXIT_C,x_R15_EXIT_C,0.004188905500517264
32,113,x_R05_EXIT_C,x_R15_EXIT_D,0.0003747968079410184
32,120,x_R05_EXIT_C,x_R16_EXIT_C,0.004188905500517264
32,121,x_R05_EXIT_C,x_R16_EXIT_D,0.0003747968079410184
32,128,x_R05_EXIT_C,x_R17_EXIT_C,0.004188905500517264
32,129,x_R05_EXIT_C,x_R17_EXIT_D,0.0003747968079410184
32,136,x_R05_EXIT_C,x_R18_EXIT_C,0.004188905500517264
32,137,x_R05_EXIT_C,x_R18_EXIT_D,0.0003747968079410184
32,144,x_R05_EXIT_C,x_R19_EXIT_C,0.003141679125387948
32,145,x_R05_EXIT_C,x_R19_EXIT_D,0.0002810976059557637
32,152,x_R05_EXIT_C,x_R22_EXIT_C,0.006503826961329435
32,153,x_R05_EXIT_C,x_R22_EXIT_D,0.0009369920198525458
32,160,x_R05_EXIT_C,x_R23_EXIT_C,0.006503826961329435
32,161,x_R05_EXIT_C,x_R23_EXIT_D,0.0009369920198525458
32,168,x_R05_EXIT_C,x_R20_EXIT_C,0.0019511480883988306
32,169,x_R05_EXIT_C,x_R20_EXIT_D,0.0002810976059557637
32,176,x_R05_EXIT_C,x_R21_EXIT_C,0.006503826961329435
32,177,x_R05_EXIT_C,x_R21_EXIT_D,0.0009369920198525458
32,184,x_R05_EXIT_C,x_R24_EXIT_C,0.006503826961329435
32,185,x_R05_EXIT_C,x_R24_EXIT_D,0.0009369920198525458
32,192,x_R05_EXIT_C,x_R25_EXIT_C,0.006503826961329435
32,193,x_R05_EXIT_C,x_R25_EXIT_D,0.0009369920198525458
32,200,x_R05_EXIT_C,x_R26_EXIT_C,0.003902296176797661
32,201,x_R05_EXIT_C,x_R26_EXIT_D,0.0005621952119115274
32,208,x_R05_EXIT_C,x_R27_EXIT_C,0.0006503826961329435
32,216,x_R05_EXIT_C,x_R28_EXIT_C,0.001300765392265887
32,217,x_R05_EXIT_C,x_R28_EXIT_D,0.0001873984039705092
32,224,x_R05_EXIT_C,x_R29_EXIT_C,0.002601530784531774
32,225,x_R05_EXIT_C,x_R29_EXIT_D,0.0003747968079410184
32,232,x_R05_EXIT_C,x_R30_EXIT_C,0.002601530784531774
32,233,x_R05_EXIT_C,x_R30_EXIT_D,0.0003747968079410184
32,240,x_R05_EXIT_C,x_R31_EXIT_C,0.0006503826961329435
32,248,x_R05_EXIT_C,x_R32_EXIT_C,0.002601530784531774
32,249,x_R05_EXIT_C,x_R32_EXIT_D,0.0003747968079410184
32,256,x_R05_EXIT_C,x_R33_EXIT_C,0.002601530784531774
32,257,x_R05_EXIT_C,x_R33_EXIT_D,0.0003747968079410184
33,34,x_R05_EXIT_D,x_R05_EXIT_E,1.8386185028944493
33,35,x_R05_EXIT_D,x_R05_EXIT_G,1.8386185028944493
33,36,x_R05_EXIT_D,x_R05_EXIT_H,1.8386185028944493
33,37,x_R05_EXIT_D,x_R05_EXIT_A,1.8386185028944493
33,38,x_R05_EXIT_D,x_R05_EXIT_F,1.8386185028944493
33,39,x_R05_EXIT_D,x_R05_EXIT_B,1.8386185028944493
33,153,x_R05_EXIT_D,x_R22_EXIT_D,0.0002204687105535402
33,161,x_R05_EXIT_D,x_R23_EXIT_D,0.0002204687105535402
33,177,x_R05_EXIT_D,x_R21_EXIT_D,0.0002204687105535402
33,185,x_R05_EXIT_D,x_R24_EXIT_D,0.0002204687105535402
33,193,x_R05_EXIT_D,x_R25_EXIT_D,0.0002204687105535402
33,201,x_R05_EXIT_D,x_R26_EXIT_D,0.00013228122633212412
34,35,x_R05_EXIT_E,x_R05_EXIT_G,1.8407405142335271
34,36,x_R05_EXIT_E,x_R05_EXIT_H,1.8486773878134546
34,37,x_R05_EXIT_E,x_R05_EXIT_A,1.8407405142335271
34,38,x_R05_EXIT_E,x_R05_EXIT_F,1.8407405142335271
34,39,x_R05_EXIT_E,x_R05_EXIT_B,1.8486773878134546
34,41,x_R05_EXIT_E,x_R06_EXIT_D,0.0002810976059557637
34,42,x_R05_EXIT_E,x_R06_EXIT_E,0.0023149214608121716
34,49,x_R05_EXIT_E,x_R07_EXIT_D,0.0003747968079410184
34,50,x_R05_EXIT_E,x_R07_EXIT_E,0.0030865619477495627
34,56,x_R05_EXIT_E,x_R08_EXIT_C,0.0025574370424210663
34,57,x_R05_EXIT_E,x_R08_EXIT_D,0.002932233850362085
34,58,x_R05_EXIT_E,x_R08_EXIT_E,0.0005291249053284965
34,59,x_R05_EXIT_E,x_R08_EXIT_G,0.0025574370424210663
34,60,x_R05_EXIT_E,x_R08_EXIT_H,0.000970062326435577
34,61,x_R05_EXIT_E,x_R08_EXIT_A,0.0025574370424210663
34,62,x_R05_EXIT_E,x_R08_EXIT_F,0.0025574370424210663
34,63,x_R05_EXIT_E,x_R08_EXIT_B,0.000970062326435577
34,64,x_R05_EXIT_E,x_R09_EXIT_C,0.0025574370424210663
34,65,x_R05_EXIT_E,x_R09_EXIT_D,0.002932233850362085
34,66,x_R05_EXIT_E,x_R09_EXIT_E,0.00017637496844283214
34,67,x_R05_EXIT_E,x_R09_EXIT_G,0.0025574370424210663
34,68,x_R05_EXIT_E,x_R09_EXIT_H,0.000970062326435577
34,69,x_R05_EXIT_E,x_R09_EXIT_A,0.0025574370424210663
34,70,x_R05_EXIT_E,x_R09_EXIT_F,0.0025574370424210663
34,71,x_R05_EXIT_E,x_R09_EXIT_B,0.000970062326435577
34,72,x_R05_EXIT_E,x_R10_EXIT_C,0.002292874589756818
34,73,x_R05_EXIT_E,x_R10_EXIT_D,0.002667671397697836
34,74,x_R05_EXIT_E,x_R10_EXIT_E,0.00017637496844283214
34,75,x_R05_EXIT_E,x_R10_EXIT_G,0.002292874589756818
34,76,x_R05_EXIT_E,x_R10_EXIT_H,0.0007054998737713286
34,77,x_R05_EXIT_E,x_R10_EXIT_A,0.002292874589756818
34,78,x_R05_EXIT_E,x_R10_EXIT_F,0.002292874589756818
34,79,x_R05_EXIT_E,x_R10_EXIT_B,0.0007054998737713286
34,81,x_R05_EXIT_E,x_R11_EXIT_D,0.0003747968079410184
34,82,x_R05_EXIT_E,x_R11_EXIT_E,0.0030865619477495627
34,89,x_R05_EXIT_E,x_R12_EXIT_D,0.0003747968079410184
34,90,x_R05_EXIT_E,x_R12_EXIT_E,0.0030865619477495627
34,97,x_R05_EXIT_E,x_R13_EXIT_D,0.0003747968079410184
34,98,x_R05_EXIT_E,x_R13_EXIT_E,0.0030865619477495627
34,105,x_R05_EXIT_E,x_R14_EXIT_D,0.0003747968079410184
34,106,x_R05_EXIT_E,x_R14_EXIT_E,0.0030865619477495627
34,112,x_R05_EXIT_E,x_R15_EXIT_C,0.0017637496844283217
34,113,x_R05_EXIT_E,x_R15_EXIT_D,0.0021385464923693396
34,114,x_R05_EXIT_E,x_R15_EXIT_E,0.0013228122633212414
34,115,x_R05_EXIT_E,x_R15_EXIT_G,0.0017637496844283217
34,116,x_R05_EXIT_E,x_R15_EXIT_H,0.00017637496844283214
34,117,x_R05_EXIT_E,x_R15_EXIT_A,0.0017637496844283217
34,118,x_R05_EXIT_E,x_R15_EXIT_F,0.0017637496844283217
34,119,x_R05_EXIT_E,x_R15_EXIT_B,0.00017637496844283214
34,120,x_R05_EXIT_E,x_R16_EXIT_C,0.0020283121370925695
34,121,x_R05_EXIT_E,x_R16_EXIT_D,0.002403108945033588
34,122,x_R05_EXIT_E,x_R16_EXIT_E,0.001058249810656993
34,123,x_R05_EXIT_E,x_R16_EXIT_G,0.0020283121370925695
34,124,x_R05_EXIT_E,x_R16_EXIT_H,0.0004409374211070804
34,125,x_R05_EXIT_E,x_R16_EXIT_A,0.0020283121370925695
34,126,x_R05_EXIT_E,x_R16_EXIT_F,0.0020283121370925695
34,127,x_R05_EXIT_E,x_R16_EXIT_B,0.0004409374211070804
34,128,x_R05_EXIT_E,x_R17_EXIT_C,0.002292874589756818
34,129,x_R05_EXIT_E,x_R17_EXIT_D,0.002667671397697836
34,130,x_R05_EXIT_E,x_R17_EXIT_E,0.0007936873579927448
34,131,x_R05_EXIT_E,x_R17_EXIT_G,0.002292874589756818
34,132,x_R05_EXIT_E,x_R17_EXIT_H,0.0007054998737713286
34,133,x_R05_EXIT_E,x_R17_EXIT_A,0.002292874589756818
34,134,x_R05_EXIT_E,x_R17_EXIT_F,0.002292874589756818
34,135,x_R05_EXIT_E,x_R17_EXIT_B,0.0007054998737713286
34,136,x_R05_EXIT_E,x_R18_EXIT_C,0.002292874589756818
34,137,x_R05_EXIT_E,x_R18_EXIT_D,0.002667671397697836
34,138,x_R05_EXIT_E,x_R18_EXIT_E,0.0007936873579927448
34,139,x_R05_EXIT_E,x_R18_EXIT_G,0.002292874589756818
34,140,x_R05_EXIT_E,x_R18_EXIT_H,0.0007054998737713286
34,141,x_R05_EXIT_E,x_R18_EXIT_A,0.002292874589756818
34,142,x_R05_EXIT_E,x_R18_EXIT_F,0.002292874589756818
34,143,x_R05_EXIT_E,x_R18_EXIT_B,0.0007054998737713286
34,144,x_R05_EXIT_E,x_R19_EXIT_C,0.0017196559423176133
34,145,x_R05_EXIT_E,x_R19_EXIT_D,0.0020007535482733773
34,146,x_R05_EXIT_E,x_R19_EXIT_E,0.0005952655184945585
34,147,x_R05_EXIT_E,x_R19_EXIT_G,0.0017196559423176133
34,148,x_R05_EXIT_E,x_R19_EXIT_H,0.0005291249053284965
34,149,x_R05_EXIT_E,x_R19_EXIT_A,0.0017196559423176133
34,150,x_R05_EXIT_E,x_R19_EXIT_F,0.0017196559423176133
34,151,x_R05_EXIT_E,x_R19_EXIT_B,0.0005291249053284965
34,153,x_R05_EXIT_E,x_R22_EXIT_D,0.0009369920198525458
34,154,x_R05_EXIT_E,x_R22_EXIT_E,0.0037479680794101824
34,161,x_R05_EXIT_E,x_R23_EXIT_D,0.0009369920198525458
34,162,x_R05_EXIT_E,x_R23_EXIT_E,0.0037479680794101824
34,169,x_R05_EXIT_E,x_R20_EXIT_D,0.0002810976059557637
34,170,x_R05_EXIT_E,x_R20_EXIT_E,0.0011243904238230548
34,177,x_R05_EXIT_E,x_R21_EXIT_D,0.0009369920198525458
34,178,x_R05_EXIT_E,x_R21_EXIT_E,0.0037479680794101824
34,185,x_R05_EXIT_E,x_R24_EXIT_D,0.0009369920198525458
34,186,x_R05_EXIT_E,x_R24_EXIT_E,0.0037479680794101824
34,193,x_R05_EXIT_E,x_R25_EXIT_D,0.0009369920198525458
34,194,x_R05_EXIT_E,x_R25_EXIT_E,0.0037479680794101824
34,201,x_R05_EXIT_E,x_R26_EXIT_D,0.0005621952119115274
34,202,x_R05_EXIT_E,x_R26_EXIT_E,0.0022487808476461097
34,210,x_R05_EXIT_E,x_R27_EXIT_E,0.00037479680794101834
34,217,x_R05_EXIT_E,x_R28_EXIT_D,0.0001873984039705092
34,218,x_R05_EXIT_E,x_R28_EXIT_E,0.0007495936158820367
34,225,x_R05_EXIT_E,x_R29_EXIT_D,0.0003747968079410184
34,226,x_R05_EXIT_E,x_R29_EXIT_E,0.0014991872317640733
34,233,x_R05_EXIT_E,x_R30_EXIT_D,0.0003747968079410184
34,234,x_R05_EXIT_E,x_R30_EXIT_E,0.0014991872317640733
34,242,x_R05_EXIT_E,x_R31_EXIT_E,0.00037479680794101834
34,249,x_R05_EXIT_E,x_R32_EXIT_D,0.0003747968079410184
34,250,x_R05_EXIT_E,x_R32_EXIT_E,0.0014991872317640733
34,257,x_R05_EXIT_E,x_R33_EXIT_D,0.0003747968079410184
34,258,x_R05_EXIT_E,x_R33_EXIT_E,0.0014991872317640733
35,36,x_R05_EXIT_G,x_R05_EXIT_H,1.8407405142335271
35,37,x_R05_EXIT_G,x_R05_EXIT_A,1.8447089510234909
35,38,x_R05_EXIT_G,x_R05_EXIT_F,1.8447089510234909
35,39,x_R05_EXIT_G,x_R05_EXIT_B,1.8407405142335271
35,41,x_R05_EXIT_G,x_R06_EXIT_D,0.0002810976059557637
35,43,x_R05_EXIT_G,x_R06_EXIT_G,0.0018519371686497377
35,44,x_R05_EXIT_G,x_R06_EXIT_H,0.00014881637962363962
35,45,x_R05_EXIT_G,x_R06_EXIT_A,0.0013393474166127565
35,46,x_R05_EXIT_G,x_R06_EXIT_F,0.00014881637962363962
35,47,x_R05_EXIT_G,x_R06_EXIT_B,0.00014881637962363962
35,49,x_R05_EXIT_G,x_R07_EXIT_D,0.0003747968079410184
35,51,x_R05_EXIT_G,x_R07_EXIT_G,0.0024692495581996503
35,52,x_R05_EXIT_G,x_R07_EXIT_H,0.0001984218394981862
35,53,x_R05_EXIT_G,x_R07_EXIT_A,0.0017857965554836756
35,54,x_R05_EXIT_G,x_R07_EXIT_F,0.0001984218394981862
35,55,x_R05_EXIT_G,x_R07_EXIT_B,0.0001984218394981862
35,57,x_R05_EXIT_G,x_R08_EXIT_D,0.0003747968079410184
35,59,x_R05_EXIT_G,x_R08_EXIT_G,0.003461358755690581
35,61,x_R05_EXIT_G,x_R08_EXIT_A,0.0007936873579927448
35,62,x_R05_EXIT_G,x_R08_EXIT_F,0.0007936873579927448
35,65,x_R05_EXIT_G,x_R09_EXIT_D,0.0003747968079410184
35,67,x_R05_EXIT_G,x_R09_EXIT_G,0.003461358755690581
35,69,x_R05_EXIT_G,x_R09_EXIT_A,0.0007936873579927448
35,70,x_R05_EXIT_G,x_R09_EXIT_F,0.0007936873579927448
35,73,x_R05_EXIT_G,x_R10_EXIT_D,0.0003747968079410184
35,75,x_R05_EXIT_G,x_R10_EXIT_G,0.003461358755690581
35,77,x_R05_EXIT_G,x_R10_EXIT_A,0.0007936873579927448
35,78,x_R05_EXIT_G,x_R10_EXIT_F,0.0007936873579927448
35,81,x_R05_EXIT_G,x_R11_EXIT_D,0.0003747968079410184
35,83,x_R05_EXIT_G,x_R11_EXIT_G,0.0024692495581996503
35,84,x_R05_EXIT_G,x_R11_EXIT_H,0.0001984218394981862
35,85,x_R05_EXIT_G,x_R11_EXIT_A,0.0017857965554836756
35,86,x_R05_EXIT_G,x_R11_EXIT_F,0.0001984218394981862
35,87,x_R05_EXIT_G,x_R11_EXIT_B,0.0001984218394981862
35,89,x_R05_EXIT_G,x_R12_EXIT_D,0.0003747968079410184
35,91,x_R05_EXIT_G,x_R12_EXIT_G,0.0024692495581996503
35,92,x_R05_EXIT_G,x_R12_EXIT_H,0.0001984218394981862
35,93,x_R05_EXIT_G,x_R12_EXIT_A,0.0017857965554836756
35,94,x_R05_EXIT_G,x_R12_EXIT_F,0.0001984218394981862
35,95,x_R05_EXIT_G,x_R12_EXIT_B,0.0001984218394981862
35,97,x_R05_EXIT_G,x_R13_EXIT_D,0.0003747968079410184
35,99,x_R05_EXIT_G,x_R13_EXIT_G,0.0024692495581996503
35,100,x_R05_EXIT_G,x_R13_EXIT_H,0.0001984218394981862
35,101,x_R05_EXIT_G,x_R13_EXIT_A,0.0017857965554836756
35,102,x_R05_EXIT_G,x_R13_EXIT_F,0.0001984218394981862
35,103,x_R05_EXIT_G,x_R13_EXIT_B,0.0001984218394981862
35,105,x_R05_EXIT_G,x_R14_EXIT_D,0.0003747968079410184
35,107,x_R05_EXIT_G,x_R14_EXIT_G,0.0024692495581996503
35,108,x_R05_EXIT_G,x_R14_EXIT_H,0.0001984218394981862
35,109,x_R05_EXIT_G,x_R14_EXIT_A,0.0017857965554836756
35,110,x_R05_EXIT_G,x_R14_EXIT_F,0.0001984218394981862
35,111,x_R05_EXIT_G,x_R14_EXIT_B,0.0001984218394981862
35,113,x_R05_EXIT_G,x_R15_EXIT_D,0.0003747968079410184
35,115,x_R05_EXIT_G,x_R15_EXIT_G,0.003461358755690581
35,117,x_R05_EXIT_G,x_R15_EXIT_A,0.0007936873579927448
35,118,x_R05_EXIT_G,x_R15_EXIT_F,0.0007936873579927448
35,121,x_R05_EXIT_G,x_R16_EXIT_D,0.0003747968079410184
35,123,x_R05_EXIT_G,x_R16_EXIT_G,0.003461358755690581
35,125,x_R05_EXIT_G,x_R16_EXIT_A,0.0007936873579927448
35,126,x_R05_EXIT_G,x_R16_EXIT_F,0.0007936873579927448
35,129,x_R05_EXIT_G,x_R17_EXIT_D,0.0003747968079410184
35,131,x_R05_EXIT_G,x_R17_EXIT_G,0.003461358755690581
35,133,x_R05_EXIT_G,x_R17_EXIT_A,0.0007936873579927448
35,134,x_R05_EXIT_G,x_R17_EXIT_F,0.0007936873579927448
35,137,x_R05_EXIT_G,x_R18_EXIT_D,0.0003747968079410184
