edge_id,source,target,distance,capacity_units,edge_type
E464:O16--DOOR_27,O16,DOOR_27,1.0,1.0,door_to_hallway
E465:O18--O18.5,O18,O18.5,0.75,3.0,navigation
E466:O18.5--DOOR_33,O18.5,DOOR_33,2.0,1.0,room_to_door
E467:O18.5--O19,O18.5,O19,0.75,3.0,navigation
E468:O2--O3,O2,O3,1.0,3.0,navigation
E469:O2--P2,O2,P2,1.0,2.0,navigation
E470:O20--O21,O20,O21,1.0,3.0,navigation
E471:O21--DOOR_43,O21,DOOR_43,2.0,1.0,room_to_door
E472:O21--O22,O21,O22,1.0,3.0,navigation
E473:O23--P23,O23,P23,1.0,2.0,navigation
E474:O3--O4,O3,O4,1.0,3.0,navigation
E475:O3--P3,O3,P3,1.0,3.0,navigation
E476:O4--P4,O4,P4,1.0,3.0,navigation
E477:O6--O7,O6,O7,1.0,3.0,navigation
E478:O6--P6,O6,P6,1.0,3.0,navigation
E479:O7--O8,O7,O8,1.0,3.0,navigation
E480:O7--P7,O7,P7,1.0,3.0,navigation
E481:O8--P8,O8,P8,1.0,2.0,navigation
E482:P18--P18.5,P18,P18.5,0.75,2.0,navigation
E483:P18.5--DOOR_35,P18.5,DOOR_35,0.5,1.0,door_to_hallway
E484:P18.5--P19,P18.5,P19,0.75,2.0,navigation
E485:P19--P20,P19,P20,1.0,2.0,navigation
E486:P2--EXIT_D,P2,EXIT_D,1.0,3.0,exit
E487:P2--P3,P2,P3,1.0,2.0,navigation
E488:P2--Q2,P2,Q2,1.0,2.0,navigation
E489:P20--P21,P20,P21,1.0,2.0,navigation
E490:P21--DOOR_41,P21,DOOR_41,0.25,1.0,door_to_hallway
E491:P21--DOOR_43,P21,DOOR_43,1.0,1.0,door_to_hallway
E492:P21--P22,P21,P22,1.0,2.0,navigation
E493:P22--P23,P22,P23,1.0,2.0,navigation
E494:P23--P24,P23,P24,1.0,2.0,navigation
E495:P23--Q23,P23,Q23,1.0,2.0,navigation
E496:P24--P25,P24,P25,1.0,2.0,navigation
E497:P25--DOOR_52,P25,DOOR_52,1.0,1.0,door_to_hallway
E498:P25--DOOR_55,P25,DOOR_55,1.0,1.0,door_to_hallway
E499:P25--P26,P25,P26,1.0,2.0,navigation
E500:P26--EXIT_F,P26,EXIT_F,1.0,3.0,exit
E501:P3--P4,P3,P4,1.0,3.0,navigation
E502:P3--Q3,P3,Q3,1.0,3.0,navigation
E503:P4--P5,P4,P5,1.0,3.0,navigation
E504:P4--Q4,P4,Q4,1.0,3.0,navigation
E505:P5--P6,P5,P6,1.0,3.0,navigation
E506:P5--Q5,P5,Q5,1.0,3.0,navigation
E507:P6--P7,P6,P7,1.0,3.0,navigation
E508:P6--Q6,P6,Q6,1.0,3.0,navigation
E509:P7--P8,P7,P8,1.0,2.0,navigation
E510:P7--Q7,P7,Q7,1.0,3.0,navigation
E511:P8--Q8,P8,Q8,1.0,2.0,navigation
E512:Q10--DOOR_15,Q10,DOOR_15,1.0,1.0,room_to_door
E513:Q10--Q11,Q10,Q11,1.5,3.0,navigation
E514:Q10--R10,Q10,R10,1.0,3.0,navigation
E515:Q11--Q13,Q11,Q13,1.5,3.0,navigation
E516:Q13--Q15,Q13,Q15,1.5,3.0,navigation
E517:Q15--Q16,Q15,Q16,1.5,3.0,navigation
E518:Q16--DOOR_27,Q16,DOOR_27,1.0,1.0,room_to_door
E519:Q16--R16,Q16,R16,1.0,3.0,navigation
E520:Q18--Q18.5,Q18,Q18.5,0.75,3.0,navigation
E521:Q18--R18,Q18,R18,1.0,3.0,navigation
E522:Q18.5--Q19,Q18.5,Q19,0.75,3.0,navigation
E523:Q18.5--R18.5,Q18.5,R18.5,1.0,3.0,navigation
E524:Q19--R19,Q19,R19,1.0,3.0,navigation
E525:Q2--Q3,Q2,Q3,1.0,2.0,navigation
E526:Q2--S2,Q2,S2,1.0,2.0,navigation
E527:Q20--Q21,Q20,Q21,1.0,3.0,navigation
E528:Q20--R20,Q20,R20,1.0,3.0,navigation
E529:Q21--DOOR_41,Q21,DOOR_41,1.0,1.0,room_to_door
E530:Q21--Q22,Q21,Q22,1.0,3.0,navigation
E531:Q21--START_R27,Q21,START_R27,1.0,4.0,room_start
E532:Q22--R22,Q22,R22,1.0,3.0,navigation
E533:Q23--R23,Q23,R23,1.0,2.0,navigation
E534:Q3--Q4,Q3,Q4,1.0,3.0,navigation
E535:Q3--S3,Q3,S3,1.0,2.0,navigation
E536:Q4--Q5,Q4,Q5,1.0,3.0,navigation
E537:Q4--S4,Q4,S4,1.0,2.0,navigation
E538:Q5--Q6,Q5,Q6,1.0,3.0,navigation
E539:Q5--S5,Q5,S5,1.0,2.0,navigation
E540:Q6--Q7,Q6,Q7,1.0,3.0,navigation
E541:Q6--S6,Q6,S6,1.0,2.0,navigation
E542:Q7--Q8,Q7,Q8,1.0,2.0,navigation
E543:Q7--S7,Q7,S7,1.0,2.0,navigation
E544:Q8--S8,Q8,S8,1.0,2.0,navigation
E545:R10--S10,R10,S10,1.0,3.0,navigation
E546:R12--R13,R12,R13,1.0,3.0,navigation
E547:R12--S12,R12,S12,1.0,3.0,navigation
E548:R13--R14,R13,R14,1.0,3.0,navigation
E549:R13--START_R15,R13,START_R15,1.0,4.0,room_start
E550:R14--S14,R14,S14,1.0,3.0,navigation
E551:R16--S16,R16,S16,1.0,3.0,navigation
E552:R18--R18.5,R18,R18.5,0.75,3.0,navigation
E553:R18--S18,R18,S18,1.0,3.0,navigation
E554:R18.5--R19,R18.5,R19,0.75,3.0,navigation
E555:R18.5--S18.5,R18.5,S18.5,1.0,3.0,navigation
E556:R19--S19,R19,S19,1.0,3.0,navigation
E557:R20--S20,R20,S20,1.0,3.0,navigation
E558:R20--START_R27,R20,START_R27,1.0,4.0,room_start
E559:R22--S22,R22,S22,1.0,3.0,navigation
E560:R23--S23,R23,S23,1.0,2.0,navigation
E561:R24--R25,R24,R25,1.0,3.0,navigation
E562:R24--S24,R24,S24,1.0,3.0,navigation
E563:R25--DOOR_55,R25,DOOR_55,1.0,1.0,room_to_door
E564:R25--R26,R25,R26,1.0,3.0,navigation
E565:R25--START_R31,R25,START_R31,1.0,4.0,room_start
E566:R26--S26,R26,S26,1.0,3.0,navigation
E567:S10--DOOR_25,S10,DOOR_25,1.0,1.0,room_to_door
E568:S10--T10,S10,T10,1.0,3.0,navigation
E569:S12--DOOR_25,S12,DOOR_25,1.0,1.0,room_to_door
E570:S12--START_R15,S12,START_R15,1.0,4.0,room_start
E571:S12--T12,S12,T12,1.0,3.0,navigation
E572:S14--T14,S14,T14,1.0,3.0,navigation
E573:S16--T16,S16,T16,1.0,3.0,navigation
E574:S18--S18.5,S18,S18.5,0.75,3.0,navigation
E575:S18.5--DOOR_34,S18.5,DOOR_34,0.5,1.0,room_to_door
E576:S18.5--S19,S18.5,S19,0.75,3.0,navigation
E577:S2--S3,S2,S3,1.0,2.0,navigation
E578:S2--T2,S2,T2,1.0,2.0,navigation
E579:S20--S21,S20,S21,1.0,3.0,navigation
E580:S21--DOOR_42,S21,DOOR_42,1.0,1.0,room_to_door
E581:S21--S22,S21,S22,1.0,3.0,navigation
E582:S23--DOOR_46,S23,DOOR_46,0.5,1.0,door_to_hallway
E583:S23--T23,S23,T23,1.0,2.0,navigation
E584:S24--DOOR_46,S24,DOOR_46,1.0,1.0,room_to_door
E585:S24--T24,S24,T24,1.0,3.0,navigation
E586:S26--T26,S26,T26,1.0,3.0,navigation
E587:S3--S4,S3,S4,1.0,2.0,navigation
E588:S3--T3,S3,T3,1.0,2.0,navigation
E589:S4--S5,S4,S5,1.0,2.0,navigation
E590:S4--T4,S4,T4,1.0,2.0,navigation
E591:S5--S6,S5,S6,1.0,2.0,navigation
E592:S5--T5,S5,T5,1.0,2.0,navigation
E593:S6--S7,S6,S7,1.0,2.0,navigation
E594:S6--T6,S6,T6,1.0,2.0,navigation
E595:S7--S8,S7,S8,1.0,2.0,navigation
E596:S7--T7,S7,T7,1.0,2.0,navigation
E597:S8--T8,S8,T8,1.0,2.0,navigation
E598:START_R01--B2,START_R01,B2,1.0,4.0,room_start
E599:START_R01--B4,START_R01,B4,1.0,4.0,room_start
E600:START_R01--C3,START_R01,C3,1.0,4.0,room_start
E601:START_R02--G3,START_R02,G3,1.0,4.0,room_start
E602:START_R02--H4,START_R02,H4,1.0,4.0,room_start
E603:START_R02--I3,START_R02,I3,1.0,4.0,room_start
E604:START_R03--DOOR_02,START_R03,DOOR_02,1.0,4.0,room_start
E605:START_R03--V3,START_R03,V3,1.0,4.0,room_start
E606:START_R03--W4,START_R03,W4,1.0,4.0,room_start
E607:START_R04--AC4,START_R04,AC4,1.0,4.0,room_start
E608:START_R04--AD3,START_R04,AD3,1.25,4.0,room_start
E609:START_R05--O4,START_R05,O4,1.0,4.0,room_start
E610:START_R05--O6,START_R05,O6,1.0,4.0,room_start
E611:START_R05--P5,START_R05,P5,1.0,4.0,room_start
E612:START_R06--B6,START_R06,B6,1.0,4.0,room_start
E613:START_R06--B8,START_R06,B8,1.0,4.0,room_start
E614:START_R06--C7,START_R06,C7,1.25,4.0,room_start
E615:START_R07--G7,START_R07,G7,1.0,4.0,room_start
E616:START_R07--H8,START_R07,H8,1.0,4.0,room_start
E617:START_R07--I7,START_R07,I7,1.0,4.0,room_start
E618:START_R08--DOOR_11,START_R08,DOOR_11,1.0,4.0,room_start
E619:START_R08--W6,START_R08,W6,1.0,4.0,room_start
E620:START_R08--W8,START_R08,W8,1.0,4.0,room_start
E621:START_R09--AA7,START_R09,AA7,1.0,4.0,room_start
E622:START_R09--AB8,START_R09,AB8,1.0,4.0,room_start
E623:START_R09--DOOR_10,START_R09,DOOR_10,1.0,4.0,room_start
E624:START_R10--AE8,START_R10,AE8,1.0,4.0,room_start
E625:START_R10--AF7,START_R10,AF7,1.0,4.0,room_start
E626:START_R11--B14,START_R11,B14,1.0,4.0,room_start
E627:START_R11--C13,START_R11,C13,1.0,4.0,room_start
E628:START_R12--E14,START_R12,E14,1.0,4.0,room_start
E629:START_R12--F13,START_R12,F13,1.0,4.0,room_start
E630:START_R13--H14,START_R13,H14,1.0,4.0,room_start
E631:START_R13--I13,START_R13,I13,1.0,4.0,room_start
E632:START_R14--K14,START_R14,K14,1.0,4.0,room_start
E633:START_R14--L13,START_R14,L13,1.0,4.0,room_start
E634:START_R15--S14,START_R15,S14,1.0,4.0,room_start
E635:START_R15--T13,START_R15,T13,1.0,4.0,room_start
E636:START_R16--V14,START_R16,V14,1.0,4.0,room_start
E637:START_R16--W13,START_R16,W13,1.0,4.0,room_start
E638:START_R17--Y14,START_R17,Y14,1.0,4.0,room_start
E639:START_R17--Z13,START_R17,Z13,1.0,4.0,room_start
E640:START_R18--AB14,START_R18,AB14,1.0,4.0,room_start
E641:START_R18--AC13,START_R18,AC13,1.0,4.0,room_start
E642:START_R19--AE14,START_R19,AE14,1.0,4.0,room_start
E643:START_R19--AF13,START_R19,AF13,1.0,4.0,room_start
E644:START_R20--C20,START_R20,C20,1.0,4.0,room_start
E645:START_R20--D19,START_R20,D19,1.0,4.0,room_start
E646:START_R21--H18,START_R21,H18,1.0,4.0,room_start
E647:START_R21--H20,START_R21,H20,1.0,4.0,room_start
E648:START_R21--I19,START_R21,I19,1.25,4.0,room_start
E649:START_R22--N18.5,START_R22,N18.5,1.0,4.0,room_start
E650:START_R23--R18.5,START_R23,R18.5,1.0,4.0,room_start
E651:START_R24--X18,START_R24,X18,1.0,4.0,room_start
E652:START_R24--X20,START_R24,X20,1.0,4.0,room_start
E653:START_R24--Y19,START_R24,Y19,1.25,4.0,room_start
E654:START_R25--AC19,START_R25,AC19,1.0,4.0,room_start
E655:START_R25--AD20,START_R25,AD20,1.0,4.0,room_start
E656:START_R25--AE19,START_R25,AE19,1.0,4.0,room_start
E657:START_R26--N22,START_R26,N22,1.0,4.0,room_start
E658:START_R26--O21,START_R26,O21,1.0,4.0,room_start
E659:START_R27--R22,START_R27,R22,1.0,4.0,room_start
E660:START_R27--S21,START_R27,S21,1.0,4.0,room_start
E661:START_R28--C24,START_R28,C24,1.0,4.0,room_start
E662:START_R28--C26,START_R28,C26,1.0,4.0,room_start
E663:START_R28--D25,START_R28,D25,1.0,4.0,room_start
E664:START_R29--H24,START_R29,H24,1.0,4.0,room_start
E665:START_R29--H26,START_R29,H26,1.0,4.0,room_start
E666:START_R29--I25,START_R29,I25,1.0,4.0,room_start
E667:START_R30--L25,START_R30,L25,1.0,4.0,room_start
E668:START_R30--M26,START_R30,M26,1.0,4.0,room_start
E669:START_R30--N25,START_R30,N25,1.0,4.0,room_start
E670:START_R31--S24,START_R31,S24,1.0,4.0,room_start
E671:START_R31--S26,START_R31,S26,1.0,4.0,room_start
E672:START_R31--T25,START_R31,T25,1.0,4.0,room_start
E673:START_R32--X24,START_R32,X24,1.0,4.0,room_start
E674:START_R32--X26,START_R32,X26,1.0,4.0,room_start
E675:START_R32--Y25,START_R32,Y25,1.0,4.0,room_start
E676:START_R33--AC25,START_R33,AC25,1.0,4.0,room_start
E677:START_R33--AD26,START_R33,AD26,1.0,4.0,room_start
E678:START_R33--AE25,START_R33,AE25,1.0,4.0,room_start
E679:T10--U10,T10,U10,1.0,3.0,navigation
E680:T12--T13,T12,T13,1.0,3.0,navigation
E681:T13--T14,T13,T14,1.0,3.0,navigation
E682:T16--U16,T16,U16,1.0,3.0,navigation
E683:T2--T3,T2,T3,1.0,2.0,navigation
E684:T23--U23,T23,U23,1.0,2.0,navigation
E685:T24--T25,T24,T25,1.0,3.0,navigation
E686:T25--T26,T25,T26,1.0,3.0,navigation
E687:T3--T4,T3,T4,1.0,2.0,navigation
E688:T4--T5,T4,T5,1.0,2.0,navigation
E689:T5--T6,T5,T6,1.0,2.0,navigation
E690:T6--T7,T6,T7,1.0,2.0,navigation
E691:T7--T8,T7,T8,1.0,2.0,navigation
E692:U10--V10,U10,V10,1.0,3.0,navigation
E693:U12--U13,U12,U13,1.0,3.0,navigation
E694:U12--V12,U12,V12,1.0,3.0,navigation
E695:U13--START_R16,U13,START_R16,1.0,4.0,room_start
E696:U13--U14,U13,U14,1.0,3.0,navigation
E697:U14--V14,U14,V14,1.0,3.0,navigation
E698:U16--U17,U16,U17,1.0,3.0,navigation
E699:U16--V16,U16,V16,1.0,3.0,navigation
E700:U17--U18,U17,U18,1.5,3.0,navigation
E701:U18--U18.5,U18,U18.5,0.5,3.0,navigation
E702:U18.5--U19,U18.5,U19,0.5,3.0,navigation
E703:U19--U20,U19,U20,1.0,3.0,navigation
E704:U20--U21,U20,U21,0.5,3.0,navigation
E705:U21--DOOR_42,U21,DOOR_42,1.0,1.0,room_to_door
E706:U21--U22,U21,U22,1.0,3.0,navigation
E707:U22--U23,U22,U23,0.5,3.0,navigation
E708:U22--V22,U22,V22,1.0,3.0,navigation
E709:V10--DOOR_23,V10,DOOR_23,1.0,1.0,room_to_door
E710:V10--W10,V10,W10,1.0,3.0,navigation
E711:V12--DOOR_23,V12,DOOR_23,1.0,1.0,room_to_door
E712:V12--START_R16,V12,START_R16,1.0,4.0,room_start
E713:V12--W12,V12,W12,1.0,3.0,navigation
E714:V14--W14,V14,W14,1.0,3.0,navigation
E715:V16--W16,V16,W16,1.0,3.0,navigation
E716:V2--V3,V2,V3,1.0,3.0,navigation
E717:V2--W2,V2,W2,1.0,3.0,navigation
E718:V22--W22,V22,W22,1.0,3.0,navigation
E719:V24--V25,V24,V25,1.0,3.0,navigation
E720:V24--W24,V24,W24,1.0,3.0,navigation
E721:V25--V26,V25,V26,1.0,3.0,navigation
E722:V25--W25,V25,W25,1.0,3.0,navigation
E723:V26--W26,V26,W26,1.0,3.0,navigation
E724:V3--V4,V3,V4,1.0,3.0,navigation
E725:V4--W4,V4,W4,1.0,3.0,navigation
E726:V6--V7,V6,V7,1.0,3.0,navigation
E727:V6--W6,V6,W6,1.0,3.0,navigation
E728:V7--START_R08,V7,START_R08,1.0,4.0,room_start
E729:V7--V8,V7,V8,1.0,3.0,navigation
E730:V8--W8,V8,W8,1.0,3.0,navigation
E731:W10--X10,W10,X10,1.0,3.0,navigation
E732:W12--W13,W12,W13,1.0,3.0,navigation
E733:W13--W14,W13,W14,1.0,3.0,navigation
E734:W16--X16,W16,X16,1.0,3.0,navigation
E735:W18--W19,W18,W19,1.0,3.0,navigation
E736:W18--X18,W18,X18,1.0,3.0,navigation
E737:W19--START_R24,W19,START_R24,1.25,4.0,room_start
E738:W19--W20,W19,W20,1.0,3.0,navigation
E739:W2--START_R03,W2,START_R03,1.0,4.0,room_start
E740:W20--X20,W20,X20,1.0,3.0,navigation
E741:W22--X22,W22,X22,1.0,3.0,navigation
E742:W24--W25,W24,W25,1.0,3.0,navigation
E743:W24--X24,W24,X24,1.0,3.0,navigation
E744:W25--START_R32,W25,START_R32,1.0,4.0,room_start
E745:W25--W26,W25,W26,1.0,3.0,navigation
E746:W26--X26,W26,X26,1.0,3.0,navigation
E747:W4--DOOR_07,W4,DOOR_07,1.0,1.0,room_to_door
E748:W6--DOOR_07,W6,DOOR_07,1.0,1.0,room_to_door
E749:X10--Y10,X10,Y10,1.0,3.0,navigation
E750:X12--X13,X12,X13,1.0,3.0,navigation
E751:X12--Y12,X12,Y12,1.0,3.0,navigation
E752:X13--START_R17,X13,START_R17,1.0,4.0,room_start
E753:X13--X14,X13,X14,1.0,3.0,navigation
E754:X14--Y14,X14,Y14,1.0,3.0,navigation
E755:X16--DOOR_30,X16,DOOR_30,1.0,1.0,room_to_door
E756:X16--Y16,X16,Y16,1.0,3.0,navigation
E757:X18--DOOR_30,X18,DOOR_30,1.0,1.0,room_to_door
E758:X18--Y18,X18,Y18,1.0,3.0,navigation
E759:X20--DOOR_39,X20,DOOR_39,1.0,1.0,room_to_door
E760:X20--Y20,X20,Y20,1.0,3.0,navigation
E761:X22--DOOR_49,X22,DOOR_49,1.0,1.0,room_to_door
E762:X22--Y22,X22,Y22,1.0,3.0,navigation
E763:X24--DOOR_49,X24,DOOR_49,1.0,1.0,room_to_door
E764:X24--Y24,X24,Y24,1.0,3.0,navigation
E765:X26--Y26,X26,Y26,1.0,3.0,navigation
E766:Y10--DOOR_22,Y10,DOOR_22,1.0,1.0,room_to_door
E767:Y10--Y9,Y10,Y9,1.0,3.0,navigation
E768:Y10--Z10,Y10,Z10,1.0,3.0,navigation
E769:Y12--DOOR_22,Y12,DOOR_22,1.0,1.0,room_to_door
E770:Y12--START_R17,Y12,START_R17,1.0,4.0,room_start
E771:Y12--Z12,Y12,Z12,1.0,3.0,navigation
E772:Y14--Z14,Y14,Z14,1.0,3.0,navigation
E773:Y16--Z16,Y16,Z16,1.0,3.0,navigation
E774:Y18--Y19,Y18,Y19,1.0,3.0,navigation
E775:Y19--Y20,Y19,Y20,1.0,3.0,navigation
E776:Y2--EXIT_E,Y2,EXIT_E,1.0,3.0,exit
E777:Y2--Y3,Y2,Y3,1.0,3.0,navigation
E778:Y22--Z22,Y22,Z22,1.0,3.0,navigation
E779:Y24--Y25,Y24,Y25,1.0,3.0,navigation
E780:Y25--DOOR_51,Y25,DOOR_51,1.0,1.0,room_to_door
E781:Y25--Y26,Y25,Y26,1.0,3.0,navigation
E782:Y3--DOOR_02,Y3,DOOR_02,1.0,1.0,room_to_door
E783:Y3--DOOR_04,Y3,DOOR_04,1.0,1.0,room_to_door
E784:Y3--Y4,Y3,Y4,1.0,3.0,navigation
E785:Y4--Y5,Y4,Y5,1.0,3.0,navigation
E786:Y5--Y6,Y5,Y6,1.0,3.0,navigation
E787:Y6--Y7,Y6,Y7,1.0,3.0,navigation
E788:Y7--DOOR_08,Y7,DOOR_08,1.0,1.0,room_to_door
E789:Y7--DOOR_11,Y7,DOOR_11,1.0,1.0,room_to_door
E790:Y7--Y8,Y7,Y8,1.0,3.0,navigation
E791:Y8--Y9,Y8,Y9,1.0,3.0,navigation
E792:Z12--Z13,Z12,Z13,1.0,3.0,navigation
E793:Z13--Z14,Z13,Z14,1.0,3.0,navigation
