node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
O19,navigation,O19,3.0,30.0,0,0,0.0,0.0,False
Q19,navigation,Q19,3.0,30.0,0,0,0.0,0.0,False
R19,navigation,R19,3.0,30.0,0,0,0.0,0.0,False
S19,navigation,S19,3.0,30.0,0,0,0.0,0.0,False
U19,navigation,U19,3.0,30.0,0,0,0.0,0.0,False
W19,navigation,W19,3.0,30.0,0,0,0.0,0.0,False
Y19,navigation,Y19,3.0,30.0,0,0,0.0,0.0,False
AB19,navigation,AB19,3.0,30.0,0,0,0.0,0.0,False
AC19,navigation,AC19,3.0,30.0,0,0,0.0,0.0,False
AE19,navigation,AE19,3.0,30.0,0,0,0.0,0.0,False
AF19,navigation,AF19,3.0,30.0,0,0,0.0,0.0,False
A20,navigation,A20,3.0,30.0,0,0,0.0,0.0,False
B20,navigation,B20,3.0,30.0,0,0,0.0,0.0,False
D20,navigation,D20,3.0,30.0,0,0,0.0,0.0,False
E20,navigation,E20,3.0,30.0,0,0,0.0,0.0,False
G20,navigation,G20,3.0,30.0,0,0,0.0,0.0,False
H20,navigation,H20,1.0,10.0,0,0,0.0,0.0,False
I20,navigation,I20,3.0,30.0,0,0,0.0,0.0,False
K20,navigation,K20,2.0,20.0,0,0,0.0,0.0,False
M20,navigation,M20,3.0,30.0,0,0,0.0,0.0,False
N20,navigation,N20,3.0,30.0,0,0,0.0,0.0,False
O20,navigation,O20,3.0,30.0,0,0,0.0,0.0,False
Q20,navigation,Q20,3.0,30.0,0,0,0.0,0.0,False
R20,navigation,R20,3.0,30.0,0,0,0.0,0.0,False
S20,navigation,S20,3.0,30.0,0,0,0.0,0.0,False
U20,navigation,U20,3.0,30.0,0,0,0.0,0.0,False
W20,navigation,W20,3.0,30.0,0,0,0.0,0.0,False
X20,navigation,X20,1.0,10.0,0,0,0.0,0.0,False
Y20,navigation,Y20,3.0,30.0,0,0,0.0,0.0,False
AB20,navigation,AB20,3.0,30.0,0,0,0.0,0.0,False
AC20,navigation,AC20,3.0,30.0,0,0,0.0,0.0,False
AD20,navigation,AD20,1.0,10.0,0,0,0.0,0.0,False
AE20,navigation,AE20,3.0,30.0,0,0,0.0,0.0,False
AF20,navigation,AF20,3.0,30.0,0,0,0.0,0.0,False
DOOR_38,door,H21,1.0,10.0,0,0,0.0,0.0,False
K21,navigation,K21,1.0,10.0,0,0,0.0,0.0,False
DOOR_40,door,L21,1.0,10.0,0,0,0.0,0.0,False
M21,navigation,M21,1.0,10.0,0,0,0.0,0.0,False
S21,navigation,S21,1.0,10.0,0,0,0.0,0.0,False
DOOR_42,door,T21,1.0,10.0,0,0,0.0,0.0,False
U21,navigation,U21,1.0,10.0,0,0,0.0,0.0,False
DOOR_39,door,X21,1.0,10.0,0,0,0.0,0.0,False
DOOR_36,door,AD21,1.0,10.0,0,0,0.0,0.0,False
A22,navigation,A22,2.0,20.0,0,0,0.0,0.0,False
B22,navigation,B22,2.0,20.0,0,0,0.0,0.0,False
D22,navigation,D22,2.0,20.0,0,0,0.0,0.0,False
E22,navigation,E22,2.0,20.0,0,0,0.0,0.0,False
F22,navigation,F22,2.0,20.0,0,0,0.0,0.0,False
G22,navigation,G22,2.0,20.0,0,0,0.0,0.0,False
H22,navigation,H22,1.0,10.0,0,0,0.0,0.0,False
I22,navigation,I22,2.0,20.0,0,0,0.0,0.0,False
J22,navigation,J22,2.0,20.0,0,0,0.0,0.0,False
K22,navigation,K22,2.0,20.0,0,0,0.0,0.0,False
M22,navigation,M22,3.0,30.0,0,0,0.0,0.0,False
N22,navigation,N22,3.0,30.0,0,0,0.0,0.0,False
O22,navigation,O22,3.0,30.0,0,0,0.0,0.0,False
Q22,navigation,Q22,3.0,30.0,0,0,0.0,0.0,False
R22,navigation,R22,3.0,30.0,0,0,0.0,0.0,False
S22,navigation,S22,3.0,30.0,0,0,0.0,0.0,False
U22,navigation,U22,3.0,30.0,0,0,0.0,0.0,False
V22,navigation,V22,3.0,30.0,0,0,0.0,0.0,False
W22,navigation,W22,3.0,30.0,0,0,0.0,0.0,False
X22,navigation,X22,1.0,10.0,0,0,0.0,0.0,False
Y22,navigation,Y22,3.0,30.0,0,0,0.0,0.0,False
Z22,navigation,Z22,3.0,30.0,0,0,0.0,0.0,False
AA22,navigation,AA22,3.0,30.0,0,0,0.0,0.0,False
AB22,navigation,AB22,3.0,30.0,0,0,0.0,0.0,False
AD22,navigation,AD22,1.0,10.0,0,0,0.0,0.0,False
AE22,navigation,AE22,3.0,30.0,0,0,0.0,0.0,False
AF22,navigation,AF22,3.0,30.0,0,0,0.0,0.0,False
E23,navigation,E23,2.0,20.0,0,0,0.0,0.0,False
DOOR_45,door,H23,1.0,10.0,0,0,0.0,0.0,False
K23,navigation,K23,2.0,20.0,0,0,0.0,0.0,False
L23,navigation,L23,2.0,20.0,0,0,0.0,0.0,False
DOOR_48,door,M23,1.0,10.0,0,0,0.0,0.0,False
M23,navigation,M23,1.0,10.0,0,0,0.0,0.0,False
N23,navigation,N23,2.0,20.0,0,0,0.0,0.0,False
O23,navigation,O23,2.0,20.0,0,0,0.0,0.0,False
Q23,navigation,Q23,2.0,20.0,0,0,0.0,0.0,False
R23,navigation,R23,2.0,20.0,0,0,0.0,0.0,False
DOOR_46,door,S23,1.0,10.0,0,0,0.0,0.0,False
S23,navigation,S23,1.0,10.0,0,0,0.0,0.0,False
T23,navigation,T23,2.0,20.0,0,0,0.0,0.0,False
U23,navigation,U23,2.0,20.0,0,0,0.0,0.0,False
DOOR_49,door,X23,1.0,10.0,0,0,0.0,0.0,False
AA23,navigation,AA23,2.0,20.0,0,0,0.0,0.0,False
DOOR_47,door,AD23,1.0,10.0,0,0,0.0,0.0,False
A24,navigation,A24,3.0,30.0,0,0,0.0,0.0,False
B24,navigation,B24,3.0,30.0,0,0,0.0,0.0,False
D24,navigation,D24,3.0,30.0,0,0,0.0,0.0,False
E24,navigation,E24,2.0,20.0,0,0,0.0,0.0,False
G24,navigation,G24,3.0,30.0,0,0,0.0,0.0,False
H24,navigation,H24,1.0,10.0,0,0,0.0,0.0,False
I24,navigation,I24,3.0,30.0,0,0,0.0,0.0,False
K24,navigation,K24,3.0,30.0,0,0,0.0,0.0,False
L24,navigation,L24,3.0,30.0,0,0,0.0,0.0,False
M24,navigation,M24,1.0,10.0,0,0,0.0,0.0,False
N24,navigation,N24,3.0,30.0,0,0,0.0,0.0,False
R24,navigation,R24,3.0,30.0,0,0,0.0,0.0,False
S24,navigation,S24,1.0,10.0,0,0,0.0,0.0,False
T24,navigation,T24,3.0,30.0,0,0,0.0,0.0,False
V24,navigation,V24,3.0,30.0,0,0,0.0,0.0,False
W24,navigation,W24,3.0,30.0,0,0,0.0,0.0,False
X24,navigation,X24,1.0,10.0,0,0,0.0,0.0,False
Y24,navigation,Y24,3.0,30.0,0,0,0.0,0.0,False
AA24,navigation,AA24,2.0,20.0,0,0,0.0,0.0,False
AC24,navigation,AC24,3.0,30.0,0,0,0.0,0.0,False
AD24,navigation,AD24,1.0,10.0,0,0,0.0,0.0,False
AE24,navigation,AE24,3.0,30.0,0,0,0.0,0.0,False
AF24,navigation,AF24,3.0,30.0,0,0,0.0,0.0,False
A25,navigation,A25,3.0,30.0,0,0,0.0,0.0,False
B25,navigation,B25,3.0,30.0,0,0,0.0,0.0,False
I25,navigation,I25,3.0,30.0,0,0,0.0,0.0,False
K25,navigation,K25,3.0,30.0,0,0,0.0,0.0,False
L25,navigation,L25,3.0,30.0,0,0,0.0,0.0,False
T25,navigation,T25,3.0,30.0,0,0,0.0,0.0,False
V25,navigation,V25,3.0,30.0,0,0,0.0,0.0,False
W25,navigation,W25,3.0,30.0,0,0,0.0,0.0,False
AE25,navigation,AE25,3.0,30.0,0,0,0.0,0.0,False
AF25,navigation,AF25,3.0,30.0,0,0,0.0,0.0,False
A26,navigation,A26,3.0,30.0,0,0,0.0,0.0,False
B26,navigation,B26,3.0,30.0,0,0,0.0,0.0,False
E26,navigation,E26,2.0,20.0,0,0,0.0,0.0,False
G26,navigation,G26,3.0,30.0,0,0,0.0,0.0,False
H26,navigation,H26,3.0,30.0,0,0,0.0,0.0,False
I26,navigation,I26,3.0,30.0,0,0,0.0,0.0,False
K26,navigation,K26,3.0,30.0,0,0,0.0,0.0,False
L26,navigation,L26,3.0,30.0,0,0,0.0,0.0,False
M26,navigation,M26,3.0,30.0,0,0,0.0,0.0,False
N26,navigation,N26,3.0,30.0,0,0,0.0,0.0,False
R26,navigation,R26,3.0,30.0,0,0,0.0,0.0,False
S26,navigation,S26,3.0,30.0,0,0,0.0,0.0,False
T26,navigation,T26,3.0,30.0,0,0,0.0,0.0,False
V26,navigation,V26,3.0,30.0,0,0,0.0,0.0,False
W26,navigation,W26,3.0,30.0,0,0,0.0,0.0,False
X26,navigation,X26,3.0,30.0,0,0,0.0,0.0,False
Y26,navigation,Y26,3.0,30.0,0,0,0.0,0.0,False
AA26,navigation,AA26,2.0,20.0,0,0,0.0,0.0,False
AD26,navigation,AD26,3.0,30.0,0,0,0.0,0.0,False
AE26,navigation,AE26,3.0,30.0,0,0,0.0,0.0,False
AF26,navigation,AF26,3.0,30.0,0,0,0.0,0.0,False
