source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
P7,Q7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q7,Q8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q7,S7,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S7,S8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S7,T7,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T7,T8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V7,START_R08,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
V7,V8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R08,W8,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
Y7,DOOR_08,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_08,AA7,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
AA7,AA8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA7,START_R09,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R09,AB8,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AD7,AD8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R10,AE8,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R10,AF7,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AF7,AF8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A8,B8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B8,C8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B8,DOOR_14,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
G8,H8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H8,I8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K8,L8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L8,M8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M8,N8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N8,O8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O8,P8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P8,Q8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q8,S8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S8,T8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V8,W8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA8,AB8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD8,AE8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE8,AF8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE8,DOOR_13,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_14,B10,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_13,AE10,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
A10,B10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H10,I10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I10,J10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J10,K10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N10,N11,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
O10,O11,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
Q10,Q11,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
S10,T10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
T10,U10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U10,V10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE10,AF10,navigation,0.5,3.0,30.0,0,0,0.0,0.0,False
N11,N13,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
O11,O13,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
Q11,Q13,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
A12,A13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A12,B12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B12,C12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C12,C13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D12,D13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D12,E12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E12,F12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F12,F13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G12,G13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G12,H12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H12,I12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I12,I13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J12,J13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J12,K12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K12,L12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L12,L13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R12,R13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R12,S12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S12,T12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
T12,T13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U12,U13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U12,V12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V12,W12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W12,W13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X12,X13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X12,Y12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Y12,Z12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Z12,Z13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA12,AA13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA12,AB12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB12,AC12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC12,AC13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD12,AD13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD12,AE12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE12,AF12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AF12,AF13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A13,A14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A13,START_R11,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R11,B14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R11,C13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
C13,C14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D13,D14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D13,START_R12,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R12,E14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R12,F13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
F13,F14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G13,G14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G13,START_R13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R13,H14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R13,I13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I13,I14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J13,J14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J13,START_R14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R14,K14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R14,L13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
L13,L14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N13,N15,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
O13,O15,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
Q13,Q15,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
R13,R14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R13,START_R15,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R15,S14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R15,T13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
T13,T14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U13,START_R16,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
U13,U14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R16,V14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R16,W13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
W13,W14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X13,START_R17,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
X13,X14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R17,Y14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R17,Z13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
Z13,Z14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA13,AA14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA13,START_R18,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R18,AB14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R18,AC13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AC13,AC14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD13,AD14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD13,START_R19,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R19,AE14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R19,AF13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AF13,AF14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A14,B14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B14,C14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D14,E14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E14,F14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G14,H14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H14,I14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J14,K14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K14,L14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R14,S14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S14,T14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U14,V14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V14,W14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X14,Y14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Y14,Z14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA14,AB14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB14,AC14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD14,AE14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE14,AF14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N15,N16,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
O15,O16,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
Q15,Q16,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
D16,DOOR_31,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
H16,I16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I16,J16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J16,K16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K16,M16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M16,N16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
DOOR_26,N18,room_to_door,2.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_26,O16,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
N16,O16,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
O16,DOOR_27,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_27,Q16,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
Q16,R16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R16,S16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S16,T16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
T16,U16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U16,U17,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U16,V16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V16,W16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W16,X16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
DOOR_31,D18,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
K17,K18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U17,U18,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
A18,A19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A18,B18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B18,B19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B18,C18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C18,D18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C18,START_R20,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
D18,D19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D18,E18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E18,E19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G18,G19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G18,H18,navigation,1.25,3.0,30.0,0,0,0.0,0.0,False
H18,I18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I18,I19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K18,K18.5,navigation,0.5,2.0,20.0,0,0,0.0,0.0,False
M18,M18.5,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
M18,N18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N18,N18.5,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
N18,O18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O18,O18.5,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
P18,P18.5,navigation,0.75,2.0,20.0,0,0,0.0,0.0,False
Q18,Q18.5,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
Q18,R18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R18,R18.5,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
R18,S18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S18,S18.5,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
U18,U18.5,navigation,0.5,3.0,30.0,0,0,0.0,0.0,False
W18,W19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W18,X18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X18,Y18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Y18,Y19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB18,AB19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB18,AC18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC18,AC19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC18,AD18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD18,AE18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE18,AE19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE18,AF18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AF18,AF19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K18.5,DOOR_32,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
K18.5,K19,navigation,0.5,2.0,20.0,0,0,0.0,0.0,False
DOOR_32,M18.5,room_to_door,0.5,1.0,10.0,0,0,0.0,0.0,False
M18.5,M19,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
M18.5,N18.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N18.5,N19,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
O18.5,O19,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
Q18.5,Q19,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
R18.5,R19,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
R18.5,S18.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S18.5,DOOR_34,room_to_door,0.5,1.0,10.0,0,0,0.0,0.0,False
S18.5,S19,navigation,0.75,3.0,30.0,0,0,0.0,0.0,False
DOOR_34,U18.5,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
U18.5,U19,navigation,0.5,3.0,30.0,0,0,0.0,0.0,False
A19,A20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A19,B19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B19,B20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B19,START_R20,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R20,D19,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
D19,D20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D19,E19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E19,E20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G19,G20,navigation,1.25,3.0,30.0,0,0,0.0,0.0,False
G19,START_R21,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
START_R21,H20,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R21,I19,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
I19,I20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K19,K20,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M19,N19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N19,O19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q19,R19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R19,S19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U19,U20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W19,START_R24,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
W19,W20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R24,X20,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R24,Y19,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
Y19,Y20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB19,AB20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB19,AC19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC19,AC20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC19,START_R25,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R25,AD20,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R25,AE19,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AE19,AE20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE19,AF19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AF19,AF20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A20,B20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B20,C20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C20,D20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D20,E20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G20,H20,navigation,1.25,3.0,30.0,0,0,0.0,0.0,False
H20,DOOR_38,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
H20,I20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K20,K21,navigation,0.5,2.0,20.0,0,0,0.0,0.0,False
M20,M21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M20,N20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N20,O20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N20,START_R26,room_start,0.75,4.0,40.0,0,0,0.0,0.0,False
O20,O21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q20,Q21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q20,R20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R20,S20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R20,START_R27,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
S20,S21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U20,U21,navigation,0.5,3.0,30.0,0,0,0.0,0.0,False
W20,X20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X20,DOOR_39,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
X20,Y20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB20,AC20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC20,AD20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD20,AE20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD20,DOOR_36,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
AE20,AF20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
DOOR_38,H22,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
K21,DOOR_40,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
K21,K22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
DOOR_40,M21,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
M21,M22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M21,START_R26,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R26,N22,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
O21,O22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q21,Q22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R27,R22,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R27,S21,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
S21,DOOR_42,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
S21,S22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
DOOR_42,U21,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
U21,U22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
DOOR_39,X22,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_36,AD22,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
A22,B22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
B22,C22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
C22,D22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
D22,E22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
E22,F22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
F22,G22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
G22,H22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H22,DOOR_45,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
H22,I22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I22,J22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J22,K22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K22,K23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M22,N22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N22,O22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q22,R22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R22,S22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U22,U23,navigation,0.5,3.0,30.0,0,0,0.0,0.0,False
U22,V22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V22,W22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W22,X22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X22,DOOR_49,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
X22,Y22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Y22,Z22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Z22,AA22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA22,AB22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB22,AD22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD22,AE22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD22,DOOR_47,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
AE22,AF22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E23,E24,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
DOOR_45,H24,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
K23,L23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L23,M23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
DOOR_48,M23,door_to_hallway,0.5,1.0,10.0,0,0,0.0,0.0,False
DOOR_48,M24,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
M23,N23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N23,O23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O23,P23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P23,Q23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q23,R23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R23,S23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
DOOR_46,S23,door_to_hallway,0.5,1.0,10.0,0,0,0.0,0.0,False
DOOR_46,S24,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
S23,T23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T23,U23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
DOOR_49,X24,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
AA23,AA24,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
DOOR_47,AD24,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
A24,A25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A24,B24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B24,B25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B24,C24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C24,D24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D24,D25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E24,E25,navigation,0.5,2.0,20.0,0,0,0.0,0.0,False
G24,G25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G24,H24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H24,I24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H24,START_R29,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I24,I25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K24,K25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K24,L24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L24,L25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
