source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
C24,C25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C24,D24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D24,E24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D24,START_R18,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E24,E25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E24,F24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F24,F25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H24,H25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H24,I24,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I24,I25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I24,J24,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J24,J25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L24,L25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L24,M24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M24,M25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M24,N24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N24,O24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N24,START_R19,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
O24,O25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O24,P24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P24,P25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B25,B26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B25,C25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C25,C26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C25,START_R18,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E25,E26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F25,F26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H25,I25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J25,J26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L25,L26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M25,M26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O25,O26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O25,P25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O25,START_R19,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
P25,P26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B26,C26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C26,D26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D26,E26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D26,START_R18,room_start,0.75,4.0,40.0,0,0,0.0,0.0,False
E26,F26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I26,J26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L26,M26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M26,N26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N26,O26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N26,START_R19,room_start,0.75,4.0,40.0,0,0,0.0,0.0,False
O26,P26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B28,C28,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B28,START_R22,room_start,1.2,4.0,40.0,0,0,0.0,0.0,False
C28,C29,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F28,G28,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F28,START_R20,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
G28,G29,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I28,J28,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J28,START_R21,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
N28,N29,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N28,O28,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O28,P28,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O28,START_R23,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
P28,P29,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C29,C30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D29,D30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E29,E30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G29,DOOR_28,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
G29,G30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G29,START_R20,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I29,DOOR_28,room_to_door,0.5,1.0,10.0,0,0,0.0,0.0,False
I29,START_R21,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
K29,K30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L29,L30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N29,N30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P29,P30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P29,START_R23,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
B30,C30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B30,START_R22,room_start,0.8,4.0,40.0,0,0,0.0,0.0,False
D30,D32,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D30,E30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E30,E32,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K30,K32,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K30,L30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L30,L32,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N30,O30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O30,P30,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O30,START_R23,room_start,0.75,4.0,40.0,0,0,0.0,0.0,False
B32,B33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
B32,C32,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
C32,C33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
C32,D32,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
D32,D33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
D32,E32,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E32,E33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
E32,F32,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F32,F33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
F32,G32,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
G32,G33,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H32,I32,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I32,J32,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J32,J33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J32,K32,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K32,K33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K32,L32,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L32,L33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L32,M32,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M32,M33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M32,N32,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N32,N33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N32,O32,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O32,O33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O32,P32,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P32,P33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
B33,B34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
B33,C33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
C33,C34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
C33,D33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
D33,D34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
D33,E33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
E33,E34,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E33,F33,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F33,G33,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G33,START_R24,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I33,J33,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J33,K33,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K33,K34,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K33,L33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L33,L34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L33,M33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M33,M34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M33,N33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N33,N34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N33,O33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O33,O34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O33,P33,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P33,P34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
B34,C34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
C34,D34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
D34,E34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K34,L34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L34,M34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M34,N34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N34,O34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O34,P34,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
START_R11,DOOR_15,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
