room_id,room_name,start_node,exit_node,dijkstra_distance,astar_distance,distances_match,same_exact_path,dijkstra_hops,astar_hops,dijkstra_path,astar_path
R18,Observation Room,START_R18,EXIT_B,16.5,16.5,True,True,18,18,START_R18 -> E25 -> F25 -> DOOR_24 -> H25 -> H24 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R18 -> E25 -> F25 -> DOOR_24 -> H25 -> H24 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R18,Observation Room,START_R18,EXIT_C,22.5,22.5,True,True,23,23,START_R18 -> E25 -> F25 -> DOOR_24 -> H25 -> H24 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R18 -> E25 -> F25 -> DOOR_24 -> H25 -> H24 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R19,Physical Therapy Room,START_R19,EXIT_A,14.0,14.0,True,False,15,15,START_R19 -> M25 -> L25 -> DOOR_25 -> J25 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R19 -> M25 -> L25 -> DOOR_25 -> J25 -> J26 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R19,Physical Therapy Room,START_R19,EXIT_B,16.75,16.75,True,True,18,18,START_R19 -> M25 -> L25 -> DOOR_25 -> J25 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R19 -> M25 -> L25 -> DOOR_25 -> J25 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R19,Physical Therapy Room,START_R19,EXIT_C,22.75,22.75,True,False,23,23,START_R19 -> M25 -> L25 -> DOOR_25 -> J25 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R19 -> M25 -> L25 -> DOOR_25 -> J25 -> J24 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R20,Consultation Room,START_R20,EXIT_A,6.1,6.1,True,True,8,8,START_R20 -> F30 -> G30 -> DOOR_30 -> G32 -> H32 -> START_R24 -> H34 -> EXIT_A,START_R20 -> F30 -> G30 -> DOOR_30 -> G32 -> H32 -> START_R24 -> H34 -> EXIT_A
R20,Consultation Room,START_R20,EXIT_B,18.0,18.0,True,True,20,20,START_R20 -> G29 -> DOOR_28 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R20 -> G29 -> DOOR_28 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R20,Consultation Room,START_R20,EXIT_C,24.0,24.0,True,True,25,25,START_R20 -> G29 -> DOOR_28 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R20 -> G29 -> DOOR_28 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R21,Records Room,START_R21,EXIT_A,6.35,6.35,True,True,7,7,START_R21 -> J30 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R21 -> J30 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R21,Records Room,START_R21,EXIT_B,16.5,16.5,True,False,18,18,START_R21 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R21 -> J28 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R21,Records Room,START_R21,EXIT_C,22.5,22.5,True,False,23,23,START_R21 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R21 -> J28 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R22,Billing Office,START_R22,EXIT_A,10.6,10.6,True,True,13,13,START_R22 -> C29 -> DOOR_27 -> D29 -> E29 -> START_R20 -> F30 -> G30 -> DOOR_30 -> G32 -> H32 -> START_R24 -> H34 -> EXIT_A,START_R22 -> C29 -> DOOR_27 -> D29 -> E29 -> START_R20 -> F30 -> G30 -> DOOR_30 -> G32 -> H32 -> START_R24 -> H34 -> EXIT_A
R22,Billing Office,START_R22,EXIT_B,22.5,22.5,True,True,25,25,START_R22 -> C29 -> DOOR_27 -> D29 -> E29 -> START_R20 -> G29 -> DOOR_28 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R22 -> C29 -> DOOR_27 -> D29 -> E29 -> START_R20 -> G29 -> DOOR_28 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R22,Billing Office,START_R22,EXIT_C,28.5,28.5,True,True,30,30,START_R22 -> C29 -> DOOR_27 -> D29 -> E29 -> START_R20 -> G29 -> DOOR_28 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R22 -> C29 -> DOOR_27 -> D29 -> E29 -> START_R20 -> G29 -> DOOR_28 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R23,Check-In Office,START_R23,EXIT_A,11.35,11.35,True,True,12,12,START_R23 -> N29 -> DOOR_29 -> L29 -> K29 -> START_R21 -> J30 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R23 -> N29 -> DOOR_29 -> L29 -> K29 -> START_R21 -> J30 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R23,Check-In Office,START_R23,EXIT_B,21.5,21.5,True,False,23,23,START_R23 -> N29 -> DOOR_29 -> L29 -> K29 -> START_R21 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R23 -> N29 -> DOOR_29 -> L29 -> K29 -> START_R21 -> J28 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R23,Check-In Office,START_R23,EXIT_C,27.5,27.5,True,False,28,28,START_R23 -> N29 -> DOOR_29 -> L29 -> K29 -> START_R21 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R23 -> N29 -> DOOR_29 -> L29 -> K29 -> START_R21 -> J28 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R24,Waiting Room,START_R24,EXIT_A,2.0,2.0,True,True,2,2,START_R24 -> H34 -> EXIT_A,START_R24 -> H34 -> EXIT_A
R24,Waiting Room,START_R24,EXIT_B,19.25,19.25,True,True,21,21,START_R24 -> I33 -> I32 -> I30 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R24 -> I33 -> I32 -> I30 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R24,Waiting Room,START_R24,EXIT_C,25.25,25.25,True,True,26,26,START_R24 -> I33 -> I32 -> I30 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R24 -> I33 -> I32 -> I30 -> I29 -> I28 -> DOOR_26 -> I26 -> I25 -> I24 -> I22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
