edge_id,source,target,distance,capacity_units,edge_type
E456:O25--START_R31,O25,START_R31,1.25,4.0,room_start
E457:O27--P27,O27,P27,1.0,3.0,navigation
E458:O3--DOOR_02,O3,DOOR_02,1.0,1.0,door_to_hallway
E459:O3--DOOR_03,O3,DOOR_03,1.0,1.0,door_to_hallway
E460:O3--O4,O3,O4,1.5,2.0,navigation
E461:O4--O5,O4,O5,1.0,2.0,navigation
E462:O5--O6,O5,O6,1.0,2.0,navigation
E463:O6--DOOR_09,O6,DOOR_09,1.5,1.0,door_to_hallway
E464:O6--P6,O6,P6,1.0,2.0,navigation
E465:O8--DOOR_09,O8,DOOR_09,1.0,1.0,door_to_hallway
E466:O8--O9,O8,O9,1.0,2.0,navigation
E467:O8--P8,O8,P8,1.0,2.0,navigation
E468:O9--P9,O9,P9,1.0,2.0,navigation
E469:P10.25--P11.25,P10.25,P11.25,1.0,3.0,navigation
E470:P10.25--P9,P10.25,P9,1.0,2.0,navigation
E471:P10.25--Q10.25,P10.25,Q10.25,1.0,3.0,navigation
E472:P11.25--P12.5,P11.25,P12.5,1.0,3.0,navigation
E473:P11.25--Q11.25,P11.25,Q11.25,1.0,3.0,navigation
E474:P12.5--P13.5,P12.5,P13.5,1.0,3.0,navigation
E475:P13.5--P15,P13.5,P15,1.0,3.0,navigation
E476:P13.5--Q13.5,P13.5,Q13.5,1.0,3.0,navigation
E477:P15--P16,P15,P16,1.0,2.0,navigation
E478:P15--Q15,P15,Q15,1.0,3.0,navigation
E479:P16--Q16,P16,Q16,1.0,2.0,navigation
E480:P18--Q18,P18,Q18,1.0,3.0,navigation
E481:P22--P23,P22,P23,1.0,2.0,navigation
E482:P22--Q22,P22,Q22,1.0,3.0,navigation
E483:P23--Q23,P23,Q23,1.0,2.0,navigation
E484:P25--P26,P25,P26,1.0,3.0,navigation
E485:P26--DOOR_39,P26,DOOR_39,1.0,1.0,room_to_door
E486:P26--P27,P26,P27,1.5,3.0,navigation
E487:P6--Q6,P6,Q6,1.0,2.0,navigation
E488:P8--P9,P8,P9,1.0,2.0,navigation
E489:P8--Q8,P8,Q8,1.0,2.0,navigation
E490:P9--Q9,P9,Q9,1.0,2.0,navigation
E491:Q10.25--Q11.25,Q10.25,Q11.25,1.0,3.0,navigation
E492:Q10.25--Q9,Q10.25,Q9,1.0,2.0,navigation
E493:Q10.25--R10.25,Q10.25,R10.25,1.0,3.0,navigation
E494:Q11.25--R11.25,Q11.25,R11.25,1.0,3.0,navigation
E495:Q11.25--START_R12,Q11.25,START_R12,1.25,4.0,room_start
E496:Q13.5--Q15,Q13.5,Q15,1.0,3.0,navigation
E497:Q13.5--R13.5,Q13.5,R13.5,1.0,3.0,navigation
E498:Q15--Q16,Q15,Q16,1.0,2.0,navigation
E499:Q15--R15,Q15,R15,1.0,3.0,navigation
E500:Q16--R16,Q16,R16,1.0,2.0,navigation
E501:Q18--R18,Q18,R18,1.0,3.0,navigation
E502:Q2--Q3,Q2,Q3,1.5,3.0,navigation
E503:Q2--R2,Q2,R2,1.0,3.0,navigation
E504:Q22--DOOR_45,Q22,DOOR_45,1.0,1.0,room_to_door
E505:Q22--Q23,Q22,Q23,1.0,2.0,navigation
E506:Q22--R22,Q22,R22,1.0,3.0,navigation
E507:Q23--R23,Q23,R23,1.0,2.0,navigation
E508:Q3--DOOR_03,Q3,DOOR_03,1.0,1.0,room_to_door
E509:Q3--Q4,Q3,Q4,1.5,3.0,navigation
E510:Q3--START_R04,Q3,START_R04,1.0,4.0,room_start
E511:Q4--R4,Q4,R4,1.0,3.0,navigation
E512:Q6--R6,Q6,R6,1.0,2.0,navigation
E513:Q8--Q9,Q8,Q9,1.0,2.0,navigation
E514:Q8--R8,Q8,R8,1.0,2.0,navigation
E515:Q9--R9,Q9,R9,1.0,2.0,navigation
E516:R10.25--R11.25,R10.25,R11.25,1.0,3.0,navigation
E517:R10.25--R9,R10.25,R9,1.0,2.0,navigation
E518:R10.25--S10.25,R10.25,S10.25,1.0,3.0,navigation
E519:R11.25--R12.5,R11.25,R12.5,1.0,3.0,navigation
E520:R11.25--S11.25,R11.25,S11.25,1.0,3.0,navigation
E521:R12.5--R13.5,R12.5,R13.5,1.0,3.0,navigation
E522:R12.5--S12.5,R12.5,S12.5,1.0,3.0,navigation
E523:R13.5--R15,R13.5,R15,1.0,3.0,navigation
E524:R13.5--S13.5,R13.5,S13.5,1.0,3.0,navigation
E525:R15--R16,R15,R16,1.0,2.0,navigation
E526:R15--S15,R15,S15,1.0,3.0,navigation
E527:R16--S16,R16,S16,1.0,2.0,navigation
E528:R18--S18,R18,S18,1.0,2.0,navigation
E529:R2--S2,R2,S2,1.0,3.0,navigation
E530:R2--START_R04,R2,START_R04,1.25,4.0,room_start
E531:R22--R23,R22,R23,1.0,2.0,navigation
E532:R22--S22,R22,S22,1.0,2.0,navigation
E533:R23--R24,R23,R24,1.0,2.0,navigation
E534:R23--S23,R23,S23,1.0,2.0,navigation
E535:R24--R25,R24,R25,1.0,2.0,navigation
E536:R25--R26,R25,R26,1.0,2.0,navigation
E537:R26--DOOR_39,R26,DOOR_39,1.0,1.0,door_to_hallway
E538:R26--DOOR_41,R26,DOOR_41,1.0,1.0,door_to_hallway
E539:R26--R27,R26,R27,1.5,2.0,navigation
E540:R27--EXIT_F,R27,EXIT_F,1.0,3.0,exit
E541:R4--S4,R4,S4,1.0,3.0,navigation
E542:R6--S6,R6,S6,1.0,2.0,navigation
E543:R8--R9,R8,R9,1.0,2.0,navigation
E544:R8--S8,R8,S8,1.0,2.0,navigation
E545:R9--S9,R9,S9,1.0,2.0,navigation
E546:S10.25--S11.25,S10.25,S11.25,1.0,3.0,navigation
E547:S10.25--S9,S10.25,S9,1.0,2.0,navigation
E548:S10.25--T10.25,S10.25,T10.25,1.0,2.0,navigation
E549:S11.25--S12.5,S11.25,S12.5,1.0,3.0,navigation
E550:S11.25--T11.25,S11.25,T11.25,1.0,3.0,navigation
E551:S12.5--S13.5,S12.5,S13.5,1.0,3.0,navigation
E552:S12.5--T12.5,S12.5,T12.5,1.0,3.0,navigation
E553:S13.5--S15,S13.5,S15,1.0,3.0,navigation
E554:S13.5--T13.5,S13.5,T13.5,1.0,3.0,navigation
E555:S15--S16,S15,S16,1.0,2.0,navigation
E556:S15--T15,S15,T15,1.0,2.0,navigation
E557:S16--T16,S16,T16,1.0,2.0,navigation
E558:S18--S19,S18,S19,1.5,2.0,navigation
E559:S18--T18,S18,T18,1.0,2.0,navigation
E560:S19--S20,S19,S20,1.5,3.0,navigation
E561:S19--T19,S19,T19,1.0,2.0,navigation
E562:S2--S3,S2,S3,1.5,3.0,navigation
E563:S20--S21,S20,S21,1.5,3.0,navigation
E564:S20--T20,S20,T20,1.0,3.0,navigation
E565:S21--S22,S21,S22,1.5,2.0,navigation
E566:S21--T21,S21,T21,1.0,2.0,navigation
E567:S22--S23,S22,S23,1.0,2.0,navigation
E568:S22--T22,S22,T22,1.0,2.0,navigation
E569:S23--T23,S23,T23,1.0,2.0,navigation
E570:S3--S4,S3,S4,1.5,3.0,navigation
E571:S6--DOOR_10,S6,DOOR_10,1.5,1.0,door_to_hallway
E572:S6--T6,S6,T6,1.0,2.0,navigation
E573:S8--DOOR_10,S8,DOOR_10,1.0,1.0,door_to_hallway
E574:S8--S9,S8,S9,1.0,2.0,navigation
E575:S8--T8,S8,T8,1.0,2.0,navigation
E576:S9--T9,S9,T9,1.0,2.0,navigation
E577:START_R01--C4,START_R01,C4,1.25,4.0,room_start
E578:START_R01--D3,START_R01,D3,1.0,4.0,room_start
E579:START_R02--I4,START_R02,I4,1.25,4.0,room_start
E580:START_R02--J3,START_R02,J3,1.0,4.0,room_start
E581:START_R03--L4,START_R03,L4,1.25,4.0,room_start
E582:START_R03--M3,START_R03,M3,1.0,4.0,room_start
E583:START_R04--R4,START_R04,R4,1.25,4.0,room_start
E584:START_R04--S3,START_R04,S3,1.0,4.0,room_start
E585:START_R05--U4,START_R05,U4,1.25,4.0,room_start
E586:START_R05--V3,START_R05,V3,1.0,4.0,room_start
E587:START_R06--AA4,START_R06,AA4,1.25,4.0,room_start
E588:START_R06--AB3,START_R06,AB3,1.0,4.0,room_start
E589:START_R06--Z3,START_R06,Z3,1.0,4.0,room_start
E590:START_R07--AD3,START_R07,AD3,1.0,4.0,room_start
E591:START_R07--AE4,START_R07,AE4,1.25,4.0,room_start
E592:START_R07--AF3,START_R07,AF3,1.0,4.0,room_start
E593:START_R08--C8,START_R08,C8,1.25,4.0,room_start
E594:START_R08--D9,START_R08,D9,1.0,4.0,room_start
E595:START_R09--H9,START_R09,H9,1.0,4.0,room_start
E596:START_R09--I8,START_R09,I8,1.25,4.0,room_start
E597:START_R10--AA8,START_R10,AA8,1.25,4.0,room_start
E598:START_R10--AB9,START_R10,AB9,1.0,4.0,room_start
E599:START_R10--Z9,START_R10,Z9,1.0,4.0,room_start
E600:START_R11--AE8,START_R11,AE8,1.25,4.0,room_start
E601:START_R11--AF9,START_R11,AF9,1.0,4.0,room_start
E602:START_R12--P12.5,START_R12,P12.5,1.0,4.0,room_start
E603:START_R12--Q13.5,START_R12,Q13.5,1.25,4.0,room_start
E604:START_R12--R12.5,START_R12,R12.5,1.0,4.0,room_start
E605:START_R13--C14,START_R13,C14,1.25,4.0,room_start
E606:START_R13--D13,START_R13,D13,1.0,4.0,room_start
E607:START_R14--H13,START_R14,H13,1.0,4.0,room_start
E608:START_R14--I14,START_R14,I14,1.25,4.0,room_start
E609:START_R15--DOOR_19,START_R15,DOOR_19,1.0,4.0,room_start
E610:START_R15--Z14,START_R15,Z14,1.25,4.0,room_start
E611:START_R16--AE14,START_R16,AE14,1.0,4.0,room_start
E612:START_R16--AF13,START_R16,AF13,1.0,4.0,room_start
E613:START_R20--EXIT_STAIRWELL,START_R20,EXIT_STAIRWELL,0.5,4.0,room_start
E614:START_R24--Y19,START_R24,Y19,1.0,4.0,room_start
E615:START_R24--Z20,START_R24,Z20,1.0,4.0,room_start
E616:START_R25--AE21,START_R25,AE21,1.25,4.0,room_start
E617:START_R25--AF20,START_R25,AF20,1.0,4.0,room_start
E618:START_R28--C27,START_R28,C27,1.25,4.0,room_start
E619:START_R28--D26,START_R28,D26,1.0,4.0,room_start
E620:START_R29--I27,START_R29,I27,1.25,4.0,room_start
E621:START_R29--J26,START_R29,J26,1.0,4.0,room_start
E622:START_R30--M27,START_R30,M27,1.25,4.0,room_start
E623:START_R30--N26,START_R30,N26,1.0,4.0,room_start
E624:START_R31--O27,START_R31,O27,1.25,4.0,room_start
E625:START_R31--P26,START_R31,P26,1.0,4.0,room_start
E626:START_R32--T26,START_R32,T26,1.0,4.0,room_start
E627:START_R32--U27,START_R32,U27,1.25,4.0,room_start
E628:START_R32--V26,START_R32,V26,1.0,4.0,room_start
E629:START_R33--W26,START_R33,W26,1.0,4.0,room_start
E630:START_R33--X27,START_R33,X27,1.25,4.0,room_start
E631:START_R33--Y26,START_R33,Y26,1.0,4.0,room_start
E632:START_R34--AE27,START_R34,AE27,1.25,4.0,room_start
E633:START_R34--AF26,START_R34,AF26,1.0,4.0,room_start
E634:START_R35--B6,START_R35,B6,1.0,4.0,room_start
E635:START_R35--D6,START_R35,D6,1.0,4.0,room_start
E636:START_R36--F20,START_R36,F20,1.0,4.0,room_start
E637:START_R36--G21,START_R36,G21,1.25,4.0,room_start
E638:START_R36--H20,START_R36,H20,1.0,4.0,room_start
E639:T10.25--T11.25,T10.25,T11.25,1.0,2.0,navigation
E640:T10.25--T9,T10.25,T9,1.0,2.0,navigation
E641:T10.25--U10.25,T10.25,U10.25,1.0,2.0,navigation
E642:T11.25--T12.5,T11.25,T12.5,1.0,3.0,navigation
E643:T11.25--U11.25,T11.25,U11.25,1.0,2.0,navigation
E644:T12.5--T13.5,T12.5,T13.5,1.0,3.0,navigation
E645:T12.5--U12.5,T12.5,U12.5,1.0,2.0,navigation
E646:T13.5--T15,T13.5,T15,1.0,2.0,navigation
E647:T13.5--U13.5,T13.5,U13.5,1.0,2.0,navigation
E648:T15--T16,T15,T16,1.0,2.0,navigation
E649:T15--U15,T15,U15,1.0,2.0,navigation
E650:T16--U16,T16,U16,1.0,2.0,navigation
E651:T18--T19,T18,T19,1.5,2.0,navigation
E652:T18--U18,T18,U18,1.0,2.0,navigation
E653:T19--T20,T19,T20,1.5,2.0,navigation
E654:T20--DOOR_30,T20,DOOR_30,0.5,1.0,room_to_door
E655:T20--T21,T20,T21,1.5,2.0,navigation
E656:T21--T22,T21,T22,1.5,2.0,navigation
E657:T22--T23,T22,T23,1.0,2.0,navigation
E658:T22--U22,T22,U22,0.5,2.0,navigation
E659:T23--U23,T23,U23,0.5,2.0,navigation
E660:T25--T26,T25,T26,1.0,3.0,navigation
E661:T25--U25,T25,U25,1.0,3.0,navigation
E662:T26--DOOR_41,T26,DOOR_41,0.5,1.0,room_to_door
E663:T26--T27,T26,T27,1.5,3.0,navigation
E664:T27--U27,T27,U27,1.0,3.0,navigation
E665:T6--U6,T6,U6,1.0,2.0,navigation
E666:T8--T9,T8,T9,1.0,2.0,navigation
E667:T8--U8,T8,U8,1.0,2.0,navigation
E668:T9--U9,T9,U9,1.0,2.0,navigation
E669:U10.25--U11.25,U10.25,U11.25,1.0,2.0,navigation
E670:U10.25--U9,U10.25,U9,1.0,2.0,navigation
E671:U10.25--V10.25,U10.25,V10.25,1.0,2.0,navigation
E672:U11.25--U12.5,U11.25,U12.5,1.0,2.0,navigation
E673:U11.25--V11.25,U11.25,V11.25,1.0,2.0,navigation
E674:U12.5--U13.5,U12.5,U13.5,1.0,2.0,navigation
E675:U12.5--V12.5,U12.5,V12.5,1.0,2.0,navigation
E676:U13.5--U15,U13.5,U15,1.0,2.0,navigation
E677:U13.5--V13.5,U13.5,V13.5,1.0,2.0,navigation
E678:U15--U16,U15,U16,1.0,2.0,navigation
E679:U15--V15,U15,V15,1.0,2.0,navigation
E680:U16--V16,U16,V16,1.0,2.0,navigation
E681:U18--V18,U18,V18,1.0,2.0,navigation
E682:U2--START_R05,U2,START_R05,1.25,4.0,room_start
E683:U2--V2,U2,V2,1.0,3.0,navigation
E684:U22--U23,U22,U23,1.0,2.0,navigation
E685:U22--V22,U22,V22,1.0,2.0,navigation
E686:U23--DOOR_35,U23,DOOR_35,1.0,1.0,door_to_hallway
E687:U23--V23,U23,V23,1.0,2.0,navigation
E688:U25--DOOR_35,U25,DOOR_35,1.0,1.0,room_to_door
E689:U25--START_R32,U25,START_R32,1.25,4.0,room_start
E690:U25--V25,U25,V25,1.0,3.0,navigation
E691:U27--V27,U27,V27,1.0,3.0,navigation
E692:U4--V4,U4,V4,1.0,3.0,navigation
E693:U6--V6,U6,V6,1.0,2.0,navigation
E694:U8--U9,U8,U9,1.0,2.0,navigation
E695:U8--V8,U8,V8,1.0,2.0,navigation
E696:U9--V9,U9,V9,1.0,2.0,navigation
E697:V10.25--V11.25,V10.25,V11.25,1.0,2.0,navigation
E698:V10.25--V9,V10.25,V9,1.0,2.0,navigation
E699:V11.25--V12.5,V11.25,V12.5,1.0,2.0,navigation
E700:V12.5--V13.5,V12.5,V13.5,1.0,2.0,navigation
E701:V13.5--V15,V13.5,V15,1.0,2.0,navigation
E702:V15--DOOR_23,V15,DOOR_23,1.0,1.0,door_to_hallway
E703:V15--V16,V15,V16,1.0,2.0,navigation
E704:V18--W18,V18,W18,1.0,2.0,navigation
E705:V19--V20,V19,V20,1.0,3.0,navigation
E706:V19--W19,V19,W19,1.0,3.0,navigation
E707:V2--V3,V2,V3,1.5,3.0,navigation
E708:V20--DOOR_30,V20,DOOR_30,1.0,1.0,room_to_door
E709:V20--V21,V20,V21,1.0,3.0,navigation
E710:V20--W20,V20,W20,1.0,3.0,navigation
E711:V21--W21,V21,W21,1.0,3.0,navigation
E712:V22--V23,V22,V23,1.0,2.0,navigation
E713:V22--W22,V22,W22,1.0,2.0,navigation
E714:V23--W23,V23,W23,1.0,2.0,navigation
E715:V25--V26,V25,V26,1.0,3.0,navigation
E716:V26--V27,V26,V27,1.5,3.0,navigation
E717:V3--DOOR_05,V3,DOOR_05,1.0,1.0,room_to_door
E718:V3--V4,V3,V4,1.5,3.0,navigation
E719:V6--W6,V6,W6,1.0,2.0,navigation
E720:V8--V9,V8,V9,1.0,2.0,navigation
E721:V9--DOOR_17,V9,DOOR_17,1.0,1.0,door_to_hallway
E722:W18--X18,W18,X18,1.0,2.0,navigation
E723:W19--W20,W19,W20,1.0,3.0,navigation
E724:W19--X19,W19,X19,1.0,3.0,navigation
E725:W20--W21,W20,W21,1.0,3.0,navigation
E726:W20--X20,W20,X20,1.0,3.0,navigation
E727:W21--X21,W21,X21,1.0,3.0,navigation
E728:W22--W23,W22,W23,1.0,2.0,navigation
E729:W22--X22,W22,X22,1.0,2.0,navigation
E730:W23--X23,W23,X23,1.0,2.0,navigation
E731:W25--W26,W25,W26,1.0,3.0,navigation
E732:W25--X25,W25,X25,1.0,3.0,navigation
E733:W26--W27,W26,W27,1.5,3.0,navigation
E734:W27--X27,W27,X27,1.0,3.0,navigation
E735:W6--X6,W6,X6,1.0,2.0,navigation
E736:X10.5--X11.5,X10.5,X11.5,1.0,2.0,navigation
E737:X10.5--X9,X10.5,X9,1.0,3.0,navigation
E738:X11.5--X12.5,X11.5,X12.5,1.0,2.0,navigation
E739:X12.5--X13.5,X12.5,X13.5,1.0,2.0,navigation
E740:X13.5--X15,X13.5,X15,1.0,2.0,navigation
E741:X15--DOOR_23,X15,DOOR_23,1.0,1.0,door_to_hallway
E742:X15--X16,X15,X16,1.0,2.0,navigation
E743:X16--X17,X16,X17,1.5,2.0,navigation
E744:X16--Y16,X16,Y16,1.0,2.0,navigation
E745:X17--X18,X17,X18,1.5,2.0,navigation
E746:X18--DOOR_27,X18,DOOR_27,1.0,1.0,door_to_hallway
E747:X19--X20,X19,X20,1.0,3.0,navigation
E748:X19--Y19,X19,Y19,1.0,3.0,navigation
E749:X2--EXIT_C,X2,EXIT_C,1.0,3.0,exit
E750:X2--X3,X2,X3,1.5,2.0,navigation
E751:X20--START_R24,X20,START_R24,1.0,4.0,room_start
E752:X20--X21,X20,X21,1.0,3.0,navigation
E753:X22--X23,X22,X23,1.0,2.0,navigation
E754:X22--Y22,X22,Y22,1.0,2.0,navigation
E755:X23--DOOR_36,X23,DOOR_36,1.0,1.0,door_to_hallway
E756:X23--Y23,X23,Y23,1.0,2.0,navigation
E757:X25--DOOR_36,X25,DOOR_36,1.0,1.0,room_to_door
E758:X25--START_R33,X25,START_R33,1.25,4.0,room_start
E759:X25--Y25,X25,Y25,1.0,3.0,navigation
E760:X27--Y27,X27,Y27,1.0,3.0,navigation
E761:X3--DOOR_05,X3,DOOR_05,1.0,1.0,door_to_hallway
E762:X3--DOOR_06,X3,DOOR_06,1.0,1.0,door_to_hallway
E763:X3--X4,X3,X4,1.5,2.0,navigation
E764:X4--X5,X4,X5,1.0,2.0,navigation
E765:X5--X6,X5,X6,1.0,2.0,navigation
E766:X6--X7,X6,X7,1.0,2.0,navigation
E767:X6--Y6,X6,Y6,1.0,2.0,navigation
E768:X7--X8,X7,X8,1.0,2.0,navigation
E769:X8--X9,X8,X9,1.0,3.0,navigation
E770:X9--DOOR_17,X9,DOOR_17,1.0,1.0,room_to_door
E771:Y16--Z16,Y16,Z16,1.0,2.0,navigation
E772:Y19--Z19,Y19,Z19,1.0,3.0,navigation
E773:Y21.5--Y22,Y21.5,Y22,1.0,2.0,navigation
E774:Y21.5--Z21.5,Y21.5,Z21.5,1.0,2.0,navigation
E775:Y22--Y23,Y22,Y23,1.0,2.0,navigation
E776:Y22--Z22,Y22,Z22,1.0,2.0,navigation
E777:Y23--Z23,Y23,Z23,1.0,2.0,navigation
E778:Y25--Y26,Y25,Y26,1.0,3.0,navigation
E779:Y26--DOOR_40,Y26,DOOR_40,1.0,1.0,room_to_door
E780:Y26--Y27,Y26,Y27,1.5,3.0,navigation
E781:Y6--Z6,Y6,Z6,1.0,2.0,navigation
E782:Z10--Z9,Z10,Z9,1.0,3.0,navigation
E783:Z12--START_R15,Z12,START_R15,1.25,4.0,room_start
E784:Z18--DOOR_27,Z18,DOOR_27,1.0,1.0,room_to_door
E785:Z18--Z19,Z18,Z19,1.5,3.0,navigation
E786:Z19--Z20,Z19,Z20,1.0,3.0,navigation
E787:Z2--Z3,Z2,Z3,1.5,3.0,navigation
E788:Z21.5--Z22,Z21.5,Z22,1.0,2.0,navigation
E789:Z22--Z23,Z22,Z23,1.0,2.0,navigation
E790:Z3--DOOR_06,Z3,DOOR_06,1.0,1.0,room_to_door
E791:Z3--Z4,Z3,Z4,1.5,3.0,navigation
E792:Z8--Z9,Z8,Z9,1.0,3.0,navigation
