source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
DOOR_17,V9,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_17,X9,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_18,K9,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_18,M9,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_23,V15,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_23,X15,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_24,K15,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_24,M15,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_26,Q16,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_26,Q18,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_27,X18,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_27,Z18,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_28,I18,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_28,K18,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_31,G23,door_to_hallway,0.5,1.0,10.0,0,0,0.0,0.0,False
DOOR_31,H23,door_to_hallway,0.5,1.0,10.0,0,0,0.0,0.0,False
DOOR_33,I23,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_33,I25,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_35,U23,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_35,U25,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_36,X23,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_36,X25,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_37,O23,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_37,O25,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
E10,E9,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E12,E13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E13,E14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E18,E19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E18,F18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E19,E20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E20,E21,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
E20,F20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E21,F21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E23,F23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
E8,E9,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
EXIT_STAIRWELL,START_R20,room_start,0.5,4.0,40.0,0,1,0.0,0.0,False
F10.5,F9.5,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
F16,G16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
F18,F19,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
F18,G18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F19,F20,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
F19,G19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F20,F21,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
F20,START_R36,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
F21,G21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F23,F24,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
F23,G23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
F24,F25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
F25,F26,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
F6,G6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
G16,H16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
G18,G19,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
G18,H18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G19,H19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G19,START_R36,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
G21,H21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G21,START_R36,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
G6,H6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H10,H9,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H10,I10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H12,H13,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H12,I12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H13,H14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H14,I14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H16,I16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H18,H19,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
H18,I18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H19,H20,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
H19,I19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H2,H3,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
H2,I2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H20,H21,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
H21,I21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H23,I23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H25,H26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H25,I25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H26,H27,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
H27,I27,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H3,H4,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
H4,I4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H6,I6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H8,H9,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H8,I8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I10,START_R09,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
I12,START_R14,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
I14,START_R14,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
I16,J16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I18,I19,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
I19,I20,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
I19,J19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I2,J2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I2,START_R02,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
I20,I21,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
I21,J21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I23,J23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I25,J25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I25,START_R29,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
I27,J27,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I27,START_R29,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
I4,J4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I4,START_R02,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
I6,J6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I8,START_R09,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
J16,K16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J19,J20,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
J19,K19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J2,J3,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
J20,J21,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
J21,K21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J23,K23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J25,J26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J26,J27,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
J26,START_R29,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
J3,J4,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
J3,START_R02,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
J6,K6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K10.5,K11.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K10.5,K9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K11.5,K12.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K12.5,K13.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K13.5,K15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K15,K16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K16,K17,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K17,K18,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
K18,L18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K19,K20,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
K19,L19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K20,K21,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
K21,L21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K23,L23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K6,K7,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K6,L6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K7,K8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K8,K9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L18,M18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L19,L20,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
L2,M2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L2,START_R03,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
L20,L21,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
L23,M23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L25,L26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L25,M25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L26,L27,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
L26,START_R30,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
L27,M27,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L4,M4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L4,START_R03,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
L6,M6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M10.25,M11.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M10.25,M9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M10.25,N10.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M11.25,M12.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M11.25,N11.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M12.5,M13.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M12.5,N12.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M13.5,M15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M13.5,N13.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M15,M16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M15,N15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M16,N16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M18,N18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M2,M3,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
M25,N25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M27,N27,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M27,START_R30,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
M3,M4,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
M6,N6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M8,M9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M8,N8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M9,N9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N10.25,N11.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N10.25,N9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N10.25,O10.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N11.25,N12.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N11.25,O11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N12.5,N13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N12.5,O12.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N13.5,N15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N13.5,O13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N15,N16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N15,O15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N16,O16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N18,N19,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N18,O18,navigation,0.5,2.0,20.0,0,0,0.0,0.0,False
N19,N20,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
N25,N26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N26,N27,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
N26,START_R30,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
N6,O6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N8,N9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N8,O8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N9,O9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O10.25,P10.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O11.25,P11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O12.5,O13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O13.5,O15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O13.5,P13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O15,O16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O15,P15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O16,P16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O18,P18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O22,O23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O22,P22,navigation,0.5,3.0,30.0,0,0,0.0,0.0,False
O25,P25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O25,START_R31,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
O27,P27,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O27,START_R31,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
O6,P6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O8,P8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
O9,P9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P10.25,P11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P10.25,P9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P10.25,Q10.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P11.25,P12.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P11.25,Q11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P12.5,P13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P13.5,P15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P13.5,Q13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P15,P16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P15,Q15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P16,Q16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P18,Q18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P23,Q23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P25,P26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P26,P27,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
P6,Q6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P8,P9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P8,Q8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P9,Q9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q10.25,Q11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q10.25,Q9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q10.25,R10.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q11.25,R11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q11.25,START_R12,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
Q13.5,Q15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q13.5,R13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q13.5,START_R12,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
Q15,Q16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q15,R15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q16,R16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q18,R18,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q2,Q3,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
Q2,R2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q22,Q23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q23,R23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q3,Q4,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
Q4,R4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q6,R6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q8,Q9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q8,R8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q9,R9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R10.25,R11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R10.25,R9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R10.25,S10.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R11.25,R12.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R11.25,S11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R12.5,R13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R12.5,S12.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R12.5,START_R12,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
R13.5,R15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R13.5,S13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R15,R16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R15,S15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R16,S16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R18,S18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R2,S2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R2,START_R04,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
R22,R23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R23,R24,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R23,S23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R24,R25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R25,R26,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R4,S4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R4,START_R04,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
R6,S6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R8,R9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R8,S8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
R9,S9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S10.25,S11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S10.25,S9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S10.25,T10.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S11.25,S12.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S11.25,T11.25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S12.5,S13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S12.5,T12.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S13.5,S15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S13.5,T13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S15,S16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S15,T15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S16,T16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S18,S19,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
S18,T18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S19,S20,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
S19,T19,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S2,S3,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
S21,T21,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S22,S23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S22,T22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S23,T23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S3,S4,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
S3,START_R04,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
S6,T6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S8,S9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S8,T8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S9,T9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
START_R05,U4,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
START_R05,U2,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
START_R10,Z9,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R15,Z14,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
START_R15,Z12,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
START_R24,Y19,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R24,Z20,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R32,U27,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
START_R32,V26,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R32,U25,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
START_R33,W26,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R33,X27,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
START_R33,X25,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
T10.25,T11.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T10.25,T9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T10.25,U10.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T11.25,T12.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
T11.25,U11.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T12.5,T13.5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
T12.5,U12.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T13.5,T15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T13.5,U13.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T15,T16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T15,U15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T16,U16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T18,T19,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
T18,U18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T19,T20,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
T20,T21,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
T21,T22,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
T22,T23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T22,U22,navigation,0.5,2.0,20.0,0,0,0.0,0.0,False
T23,U23,navigation,0.5,2.0,20.0,0,0,0.0,0.0,False
T25,T26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
T25,U25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
T26,T27,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
T27,U27,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
T6,U6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T8,T9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T8,U8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T9,U9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U10.25,U11.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U10.25,U9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U10.25,V10.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U11.25,U12.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U11.25,V11.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U12.5,U13.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U12.5,V12.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U13.5,U15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U13.5,V13.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U15,U16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U15,V15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U16,V16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U18,V18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U2,V2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U22,U23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U22,V22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U23,V23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U25,V25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U27,V27,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U4,V4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
U6,V6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U8,U9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U8,V8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
U9,V9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
