node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
Q4,navigation,Q4,3.0,30.0,0,0,0.0,0.0,False
Q6,navigation,Q6,2.0,20.0,0,0,0.0,0.0,False
Q8,navigation,Q8,2.0,20.0,0,0,0.0,0.0,False
Q9,navigation,Q9,2.0,20.0,0,0,0.0,0.0,False
R10.25,navigation,R10.25,2.0,20.0,0,0,0.0,0.0,False
R11.25,navigation,R11.25,3.0,30.0,0,0,0.0,0.0,False
R12.5,navigation,R12.5,3.0,30.0,0,0,0.0,0.0,False
R13.5,navigation,R13.5,3.0,30.0,0,0,0.0,0.0,False
R15,navigation,R15,2.0,20.0,0,0,0.0,0.0,False
R16,navigation,R16,2.0,20.0,0,0,0.0,0.0,False
R18,navigation,R18,2.0,20.0,0,0,0.0,0.0,False
R2,navigation,R2,3.0,30.0,0,0,0.0,0.0,False
R23,navigation,R23,2.0,20.0,0,0,0.0,0.0,False
R24,navigation,R24,2.0,20.0,0,0,0.0,0.0,False
R25,navigation,R25,2.0,20.0,0,0,0.0,0.0,False
R4,navigation,R4,3.0,30.0,0,0,0.0,0.0,False
R6,navigation,R6,2.0,20.0,0,0,0.0,0.0,False
R8,navigation,R8,2.0,20.0,0,0,0.0,0.0,False
R9,navigation,R9,2.0,20.0,0,0,0.0,0.0,False
S10.25,navigation,S10.25,2.0,20.0,0,0,0.0,0.0,False
S11.25,navigation,S11.25,3.0,30.0,0,0,0.0,0.0,False
S12.5,navigation,S12.5,3.0,30.0,0,0,0.0,0.0,False
S13.5,navigation,S13.5,3.0,30.0,0,0,0.0,0.0,False
S15,navigation,S15,2.0,20.0,0,0,0.0,0.0,False
S16,navigation,S16,2.0,20.0,0,0,0.0,0.0,False
S18,navigation,S18,2.0,20.0,0,0,0.0,0.0,False
S19,navigation,S19,2.0,20.0,0,0,0.0,0.0,False
S2,navigation,S2,3.0,30.0,0,0,0.0,0.0,False
S23,navigation,S23,2.0,20.0,0,0,0.0,0.0,False
S3,navigation,S3,3.0,30.0,0,0,0.0,0.0,False
S4,navigation,S4,3.0,30.0,0,0,0.0,0.0,False
S6,navigation,S6,1.0,10.0,0,0,0.0,0.0,False
S8,navigation,S8,1.0,10.0,0,0,0.0,0.0,False
S9,navigation,S9,2.0,20.0,0,0,0.0,0.0,False
T10.25,navigation,T10.25,2.0,20.0,0,0,0.0,0.0,False
T11.25,navigation,T11.25,2.0,20.0,0,0,0.0,0.0,False
T12.5,navigation,T12.5,2.0,20.0,0,0,0.0,0.0,False
T13.5,navigation,T13.5,2.0,20.0,0,0,0.0,0.0,False
T15,navigation,T15,2.0,20.0,0,0,0.0,0.0,False
T16,navigation,T16,2.0,20.0,0,0,0.0,0.0,False
T18,navigation,T18,2.0,20.0,0,0,0.0,0.0,False
T19,navigation,T19,2.0,20.0,0,0,0.0,0.0,False
T21,navigation,T21,2.0,20.0,0,0,0.0,0.0,False
T22,navigation,T22,2.0,20.0,0,0,0.0,0.0,False
T23,navigation,T23,2.0,20.0,0,0,0.0,0.0,False
T25,navigation,T25,3.0,30.0,0,0,0.0,0.0,False
T27,navigation,T27,3.0,30.0,0,0,0.0,0.0,False
T6,navigation,T6,2.0,20.0,0,0,0.0,0.0,False
T8,navigation,T8,2.0,20.0,0,0,0.0,0.0,False
T9,navigation,T9,2.0,20.0,0,0,0.0,0.0,False
U10.25,navigation,U10.25,2.0,20.0,0,0,0.0,0.0,False
U11.25,navigation,U11.25,2.0,20.0,0,0,0.0,0.0,False
U12.5,navigation,U12.5,2.0,20.0,0,0,0.0,0.0,False
U13.5,navigation,U13.5,2.0,20.0,0,0,0.0,0.0,False
U15,navigation,U15,2.0,20.0,0,0,0.0,0.0,False
U16,navigation,U16,2.0,20.0,0,0,0.0,0.0,False
U18,navigation,U18,2.0,20.0,0,0,0.0,0.0,False
U2,navigation,U2,3.0,30.0,0,0,0.0,0.0,False
U22,navigation,U22,2.0,20.0,0,0,0.0,0.0,False
U23,navigation,U23,1.0,10.0,0,0,0.0,0.0,False
U25,navigation,U25,1.0,10.0,0,0,0.0,0.0,False
U27,navigation,U27,3.0,30.0,0,0,0.0,0.0,False
U4,navigation,U4,3.0,30.0,0,0,0.0,0.0,False
U6,navigation,U6,2.0,20.0,0,0,0.0,0.0,False
U8,navigation,U8,2.0,20.0,0,0,0.0,0.0,False
U9,navigation,U9,2.0,20.0,0,0,0.0,0.0,False
V10.25,navigation,V10.25,2.0,20.0,0,0,0.0,0.0,False
V11.25,navigation,V11.25,2.0,20.0,0,0,0.0,0.0,False
V12.5,navigation,V12.5,2.0,20.0,0,0,0.0,0.0,False
V13.5,navigation,V13.5,2.0,20.0,0,0,0.0,0.0,False
V15,navigation,V15,1.0,10.0,0,0,0.0,0.0,False
V16,navigation,V16,2.0,20.0,0,0,0.0,0.0,False
V18,navigation,V18,2.0,20.0,0,0,0.0,0.0,False
V19,navigation,V19,3.0,30.0,0,0,0.0,0.0,False
V2,navigation,V2,3.0,30.0,0,0,0.0,0.0,False
V21,navigation,V21,3.0,30.0,0,0,0.0,0.0,False
V22,navigation,V22,2.0,20.0,0,0,0.0,0.0,False
V23,navigation,V23,2.0,20.0,0,0,0.0,0.0,False
V25,navigation,V25,3.0,30.0,0,0,0.0,0.0,False
V26,navigation,V26,3.0,30.0,0,0,0.0,0.0,False
V27,navigation,V27,3.0,30.0,0,0,0.0,0.0,False
V4,navigation,V4,3.0,30.0,0,0,0.0,0.0,False
V6,navigation,V6,2.0,20.0,0,0,0.0,0.0,False
V8,navigation,V8,2.0,20.0,0,0,0.0,0.0,False
V9,navigation,V9,1.0,10.0,0,0,0.0,0.0,False
W18,navigation,W18,2.0,20.0,0,0,0.0,0.0,False
W19,navigation,W19,3.0,30.0,0,0,0.0,0.0,False
W21,navigation,W21,3.0,30.0,0,0,0.0,0.0,False
W22,navigation,W22,2.0,20.0,0,0,0.0,0.0,False
W23,navigation,W23,2.0,20.0,0,0,0.0,0.0,False
W25,navigation,W25,3.0,30.0,0,0,0.0,0.0,False
W26,navigation,W26,3.0,30.0,0,0,0.0,0.0,False
W27,navigation,W27,3.0,30.0,0,0,0.0,0.0,False
W6,navigation,W6,2.0,20.0,0,0,0.0,0.0,False
X10.5,navigation,X10.5,2.0,20.0,0,0,0.0,0.0,False
X11.5,navigation,X11.5,2.0,20.0,0,0,0.0,0.0,False
X12.5,navigation,X12.5,2.0,20.0,0,0,0.0,0.0,False
X13.5,navigation,X13.5,2.0,20.0,0,0,0.0,0.0,False
X15,navigation,X15,1.0,10.0,0,0,0.0,0.0,False
X16,navigation,X16,2.0,20.0,0,0,0.0,0.0,False
X17,navigation,X17,2.0,20.0,0,0,0.0,0.0,False
X18,navigation,X18,1.0,10.0,0,0,0.0,0.0,False
X19,navigation,X19,3.0,30.0,0,0,0.0,0.0,False
X21,navigation,X21,3.0,30.0,0,0,0.0,0.0,False
X22,navigation,X22,2.0,20.0,0,0,0.0,0.0,False
X23,navigation,X23,1.0,10.0,0,0,0.0,0.0,False
X25,navigation,X25,1.0,10.0,0,0,0.0,0.0,False
X27,navigation,X27,3.0,30.0,0,0,0.0,0.0,False
X7,navigation,X7,2.0,20.0,0,0,0.0,0.0,False
X8,navigation,X8,2.0,20.0,0,0,0.0,0.0,False
X9,navigation,X9,1.0,10.0,0,0,0.0,0.0,False
Y16,navigation,Y16,2.0,20.0,0,0,0.0,0.0,False
Y19,navigation,Y19,3.0,30.0,0,0,0.0,0.0,False
Y21.5,navigation,Y21.5,2.0,20.0,0,0,0.0,0.0,False
Y22,navigation,Y22,2.0,20.0,0,0,0.0,0.0,False
Y23,navigation,Y23,2.0,20.0,0,0,0.0,0.0,False
Y25,navigation,Y25,3.0,30.0,0,0,0.0,0.0,False
Y27,navigation,Y27,3.0,30.0,0,0,0.0,0.0,False
Z10,navigation,Z10,3.0,30.0,0,0,0.0,0.0,False
Z12,navigation,Z12,3.0,30.0,0,0,0.0,0.0,False
Z14,navigation,Z14,3.0,30.0,0,0,0.0,0.0,False
Z16,navigation,Z16,2.0,20.0,0,0,0.0,0.0,False
Z18,navigation,Z18,1.0,10.0,0,0,0.0,0.0,False
Z19,navigation,Z19,3.0,30.0,0,0,0.0,0.0,False
Z2,navigation,Z2,3.0,30.0,0,0,0.0,0.0,False
Z20,navigation,Z20,3.0,30.0,0,0,0.0,0.0,False
Z21.5,navigation,Z21.5,2.0,20.0,0,0,0.0,0.0,False
Z22,navigation,Z22,2.0,20.0,0,0,0.0,0.0,False
Z23,navigation,Z23,2.0,20.0,0,0,0.0,0.0,False
Z4,navigation,Z4,3.0,30.0,0,0,0.0,0.0,False
Z8,navigation,Z8,3.0,30.0,0,0,0.0,0.0,False
Z9,navigation,Z9,3.0,30.0,0,0,0.0,0.0,False
